"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
1491,"China Girl",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,4,1,"https://brickset.com/sets/3382-1",0,2,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3382-1.jpg","https://images.brickset.com/sets/images/3382-1.jpg"
1492,"Chef",2003,"World City","Modern day","Trains","Normal",TRUE,6,1,"https://brickset.com/sets/3383-1",0,3,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3383-1.jpg","https://images.brickset.com/sets/images/3383-1.jpg"
1493,"Construction Worker",2003,"World City","Modern day","Trains","Normal",TRUE,4,1,"https://brickset.com/sets/3384-1",0,2,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3384-1.jpg","https://images.brickset.com/sets/images/3384-1.jpg"
1494,"Train Conductor",2003,"World City","Modern day","Trains","Normal",TRUE,6,1,"https://brickset.com/sets/3385-1",0,4,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3385-1.jpg","https://images.brickset.com/sets/images/3385-1.jpg"
1495,"Pepper Roni",2003,"Island Xtreme Stunts","Racing","Promotional","Normal",TRUE,4,1,"https://brickset.com/sets/3386-1",0,2,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3386-1.jpg","https://images.brickset.com/sets/images/3386-1.jpg"
1496,"Brickster",2003,"Island Xtreme Stunts","Racing","Promotional","Normal",TRUE,4,1,"https://brickset.com/sets/3387-1",0,2,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3387-1.jpg","https://images.brickset.com/sets/images/3387-1.jpg"
1497,"Beach Dude",2003,"Island Xtreme Stunts","Racing","Promotional","Normal",TRUE,4,1,"https://brickset.com/sets/3388-1",0,2,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3388-1.jpg","https://images.brickset.com/sets/images/3388-1.jpg"
1498,"Skater Boy",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,5,1,"https://brickset.com/sets/3389-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3389-1.jpg","https://images.brickset.com/sets/images/3389-1.jpg"
1499,"Street Basket",2003,"Sports","Modern day","Basketball","Normal",TRUE,5,1,"https://brickset.com/sets/3390-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3390-1.jpg","https://images.brickset.com/sets/images/3390-1.jpg"
1500,"Dash the Diver",2003,"Alpha Team","Action/Adventure","Mission Deep Sea","Normal",TRUE,8,1,"https://brickset.com/sets/3391-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3391-1.jpg","https://images.brickset.com/sets/images/3391-1.jpg"
9428,"Championship Challenge II (Bayern Munich FC Edition)",2003,"Sports","Modern day","Football","Normal",TRUE,389,12,"https://brickset.com/sets/3420-2",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9430,"Shoot 'n' Save (Bayern Munich FC Edition)",2003,"Sports","Modern day","Football","Normal",TRUE,110,2,"https://brickset.com/sets/3422-2",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,"NBA Slam Dunk",2003,"Sports","Modern day","Basketball","Normal",TRUE,53,1,"https://brickset.com/sets/3427-1",3,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,14.4,6,NA,"https://images.brickset.com/sets/small/3427-1.jpg","https://images.brickset.com/sets/images/3427-1.jpg"
1529,"One vs One Action",2003,"Sports","Modern day","Basketball","Normal",TRUE,39,2,"https://brickset.com/sets/3428-1",0,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,19.2,6,NA,"https://images.brickset.com/sets/small/3428-1.jpg","https://images.brickset.com/sets/images/3428-1.jpg"
1530,"Ultimate Defense",2003,"Sports","Modern day","Basketball","Normal",TRUE,82,2,"https://brickset.com/sets/3429-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,19.2,6,NA,"https://images.brickset.com/sets/small/3429-1.jpg","https://images.brickset.com/sets/images/3429-1.jpg"
1531,"Spin & Shoot",2003,"Sports","Modern day","Basketball","Normal",TRUE,71,2,"https://brickset.com/sets/3430-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,19.2,6,NA,"https://images.brickset.com/sets/small/3430-1.jpg","https://images.brickset.com/sets/images/3430-1.jpg"
1532,"Street Ball 2 vs 2",2003,"Sports","Modern day","Basketball","Normal",TRUE,186,4,"https://brickset.com/sets/3431-1",3.8,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,0.45,"https://images.brickset.com/sets/small/3431-1.jpg","https://images.brickset.com/sets/images/3431-1.jpg"
1533,"NBA Challenge",2003,"Sports","Modern day","Basketball","Normal",TRUE,451,10,"https://brickset.com/sets/3432-1",4.2,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,1.18,"https://images.brickset.com/sets/small/3432-1.jpg","https://images.brickset.com/sets/images/3432-1.jpg"
1534,"The Ultimate NBA Arena",2003,"Sports","Modern day","Basketball","Normal",TRUE,491,10,"https://brickset.com/sets/3433-1",4.5,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,38.4,48,11.4,NA,"https://images.brickset.com/sets/small/3433-1.jpg","https://images.brickset.com/sets/images/3433-1.jpg"
1538,"NBA Jam Session Co-Pack",2003,"Sports","Modern day","Basketball","Normal",TRUE,70,2,"https://brickset.com/sets/3440-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,20.5,26.5,20,NA,"https://images.brickset.com/sets/small/3440-1.jpg","https://images.brickset.com/sets/images/3440-1.jpg"
1600,"Kobe Bryant",2003,"Sports","Modern day","Basketball","Normal",TRUE,4,1,"https://brickset.com/sets/3500-1",0,1,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3500-1.jpg","https://images.brickset.com/sets/images/3500-1.jpg"
1610,"Funny Crocodile",2003,"Explore","Pre-school","Imagination","Normal",TRUE,16,NA,"https://brickset.com/sets/3511-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3511-1.jpg","https://images.brickset.com/sets/images/3511-1.jpg"
1611,"Funny Giraffe",2003,"Explore","Pre-school","Imagination","Normal",TRUE,21,NA,"https://brickset.com/sets/3512-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3512-1.jpg","https://images.brickset.com/sets/images/3512-1.jpg"
1612,"Funny Lion",2003,"Explore","Pre-school","Imagination","Normal",TRUE,23,NA,"https://brickset.com/sets/3513-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3513-1.jpg","https://images.brickset.com/sets/images/3513-1.jpg"
1613,"Rhino and Lion",2003,"Explore","Pre-school","Imagination","Normal",TRUE,30,NA,"https://brickset.com/sets/3514-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3514-1.jpg","https://images.brickset.com/sets/images/3514-1.jpg"
1614,"African Adventures",2003,"Explore","Pre-school","Imagination","Normal",TRUE,52,NA,"https://brickset.com/sets/3515-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3515-1.jpg","https://images.brickset.com/sets/images/3515-1.jpg"
1615,"Blue Deer",2003,"Explore","Pre-school","Imagination","Normal",TRUE,10,NA,"https://brickset.com/sets/3517-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3517-1.jpg","https://images.brickset.com/sets/images/3517-1.jpg"
1616,"Yellow Duck",2003,"Explore","Pre-school","Imagination","Normal",TRUE,11,NA,"https://brickset.com/sets/3518-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3518-1.jpg","https://images.brickset.com/sets/images/3518-1.jpg"
1617,"Green Parrot",2003,"Explore","Pre-school","Imagination","Normal",TRUE,10,NA,"https://brickset.com/sets/3519-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3519-1.jpg","https://images.brickset.com/sets/images/3519-1.jpg"
1620,"Pau Gasol",2003,"Sports","Modern day","Basketball","Normal",TRUE,4,1,"https://brickset.com/sets/3529-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3529-1.jpg","https://images.brickset.com/sets/images/3529-1.jpg"
1621,"Tony Parker",2003,"Sports","Modern day","Basketball","Normal",TRUE,4,1,"https://brickset.com/sets/3530-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3530-1.jpg","https://images.brickset.com/sets/images/3530-1.jpg"
1624,"Skateboard Street Park",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,69,1,"https://brickset.com/sets/3535-1",3.8,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,NA,"https://images.brickset.com/sets/small/3535-1.jpg","https://images.brickset.com/sets/images/3535-1.jpg"
1625,"Snowboard Big Air Comp",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,82,1,"https://brickset.com/sets/3536-1",3.5,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,19.2,9.6,NA,"https://images.brickset.com/sets/small/3536-1.jpg","https://images.brickset.com/sets/images/3536-1.jpg"
1626,"Skateboard Vert Park Challenge",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,88,2,"https://brickset.com/sets/3537-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,NA,"https://images.brickset.com/sets/small/3537-1.jpg","https://images.brickset.com/sets/images/3537-1.jpg"
1627,"Snowboard Boarder Cross Race",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,195,2,"https://brickset.com/sets/3538-1",4.1,6,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA,"https://images.brickset.com/sets/small/3538-1.jpg","https://images.brickset.com/sets/images/3538-1.jpg"
1628,"Puck Passer",2003,"Sports","Modern day","Hockey","Normal",TRUE,44,NA,"https://brickset.com/sets/3540-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,18.4,8.8,8.8,NA,"https://images.brickset.com/sets/small/3540-1.jpg","https://images.brickset.com/sets/images/3540-1.jpg"
1629,"Slap Shot",2003,"Sports","Modern day","Hockey","Normal",TRUE,45,NA,"https://brickset.com/sets/3541-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,18.4,8.8,8.8,NA,"https://images.brickset.com/sets/small/3541-1.jpg","https://images.brickset.com/sets/images/3541-1.jpg"
1630,"Flip Shot",2003,"Sports","Modern day","Hockey","Normal",TRUE,46,NA,"https://brickset.com/sets/3542-1",3,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,18.4,8.8,8.8,NA,"https://images.brickset.com/sets/small/3542-1.jpg","https://images.brickset.com/sets/images/3542-1.jpg"
1631,"Slammer Goalie",2003,"Sports","Modern day","Hockey","Normal",TRUE,45,NA,"https://brickset.com/sets/3543-1",3.1,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,18.4,8.8,8.8,NA,"https://images.brickset.com/sets/small/3543-1.jpg","https://images.brickset.com/sets/images/3543-1.jpg"
1632,"Game Set",2003,"Sports","Modern day","Hockey","Normal",TRUE,154,NA,"https://brickset.com/sets/3544-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA,"https://images.brickset.com/sets/small/3544-1.jpg","https://images.brickset.com/sets/images/3544-1.jpg"
1633,"Puck Feeder",2003,"Sports","Modern day","Hockey","Normal",TRUE,152,NA,"https://brickset.com/sets/3545-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,NA,"https://images.brickset.com/sets/small/3545-1.jpg","https://images.brickset.com/sets/images/3545-1.jpg"
1634,"Slam Dunk Trainer",2003,"Sports","Modern day","Basketball","Normal",TRUE,19,1,"https://brickset.com/sets/3548-1",2.8,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,"https://images.brickset.com/sets/small/3548-1.jpg","https://images.brickset.com/sets/images/3548-1.jpg"
33952,"Slam Dunk Trainer (Kabaya Co-Pack)",2003,"Sports","Modern day","Basketball","Collection",TRUE,19,1,"https://brickset.com/sets/3548-2",0,0,"Shrink-wrapped","Retail - limited",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,NA,NA
1635,"Practice Shooting",2003,"Sports","Modern day","Basketball","Normal",TRUE,17,1,"https://brickset.com/sets/3549-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,"https://images.brickset.com/sets/small/3549-1.jpg","https://images.brickset.com/sets/images/3549-1.jpg"
33953,"Practice Shooting (Kabaya Co-Pack)",2003,"Sports","Modern day","Basketball","Collection",TRUE,17,1,"https://brickset.com/sets/3549-2",0,0,"Shrink-wrapped","Retail - limited",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,NA,NA
1637,"Jump and Shoot",2003,"Sports","Modern day","Basketball","Normal",TRUE,17,1,"https://brickset.com/sets/3550-1",2.8,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,"https://images.brickset.com/sets/small/3550-1.jpg","https://images.brickset.com/sets/images/3550-1.jpg"
33954,"Jump and Shoot (Kabaya Co-Pack)",2003,"Sports","Modern day","Basketball","Collection",TRUE,17,1,"https://brickset.com/sets/3550-2",0,0,"Shrink-wrapped","Retail - limited",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,NA,NA
1642,"Blue Player and Goal",2003,"Sports","Modern day","Hockey","Normal",TRUE,33,NA,"https://brickset.com/sets/3557-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,"https://images.brickset.com/sets/small/3557-1.jpg","https://images.brickset.com/sets/images/3557-1.jpg"
1643,"Red Player and Goal",2003,"Sports","Modern day","Hockey","Normal",TRUE,33,NA,"https://brickset.com/sets/3558-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,"https://images.brickset.com/sets/small/3558-1.jpg","https://images.brickset.com/sets/images/3558-1.jpg"
1644,"Red and Blue Player",2003,"Sports","Modern day","Hockey","Normal",TRUE,40,NA,"https://brickset.com/sets/3559-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA,"https://images.brickset.com/sets/small/3559-1.jpg","https://images.brickset.com/sets/images/3559-1.jpg"
1645,"NBA Collectors #1",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3560-1",0,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3560-1.jpg","https://images.brickset.com/sets/images/3560-1.jpg"
1646,"NBA Collectors #2",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3561-1",3.9,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3561-1.jpg","https://images.brickset.com/sets/images/3561-1.jpg"
1647,"NBA Collectors #3",2003,"Sports","Modern day","Basketball","Normal",TRUE,13,3,"https://brickset.com/sets/3562-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3562-1.jpg","https://images.brickset.com/sets/images/3562-1.jpg"
1648,"NBA Collectors #4",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3563-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3563-1.jpg","https://images.brickset.com/sets/images/3563-1.jpg"
1649,"NBA Collectors #5",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3564-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3564-1.jpg","https://images.brickset.com/sets/images/3564-1.jpg"
1650,"NBA Collectors #6",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3565-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3565-1.jpg","https://images.brickset.com/sets/images/3565-1.jpg"
1651,"NBA Collectors #7",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3566-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3566-1.jpg","https://images.brickset.com/sets/images/3566-1.jpg"
1652,"NBA Collectors #8",2003,"Sports","Modern day","Basketball","Normal",TRUE,12,3,"https://brickset.com/sets/3567-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3567-1.jpg","https://images.brickset.com/sets/images/3567-1.jpg"
1658,"Rapid Return",2003,"Sports","Modern day","Basketball","Normal",TRUE,47,1,"https://brickset.com/sets/3584-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,14.4,14.4,6,NA,"https://images.brickset.com/sets/small/3584-1.jpg","https://images.brickset.com/sets/images/3584-1.jpg"
1659,"Snowboard Super Pipe",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,227,2,"https://brickset.com/sets/3585-1",0,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,28.8,48,11.4,NA,"https://images.brickset.com/sets/small/3585-1.jpg","https://images.brickset.com/sets/images/3585-1.jpg"
1660,"Stunt Plane",2003,"Explore","Pre-school","Logic","Normal",TRUE,9,1,"https://brickset.com/sets/3586-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3586-1.jpg","https://images.brickset.com/sets/images/3586-1.jpg"
1661,"Mini Dozer",2003,"Explore","Pre-school","Logic","Normal",TRUE,15,1,"https://brickset.com/sets/3587-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3587-1.jpg","https://images.brickset.com/sets/images/3587-1.jpg"
1662,"Heavy Truck",2003,"Explore","Pre-school","Logic","Normal",TRUE,18,1,"https://brickset.com/sets/3588-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3588-1.jpg","https://images.brickset.com/sets/images/3588-1.jpg"
1663,"Chopper",2003,"Explore","Pre-school","Logic","Normal",TRUE,22,1,"https://brickset.com/sets/3589-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3589-1.jpg","https://images.brickset.com/sets/images/3589-1.jpg"
