"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
34386,"10312",1,"Jazz Club",2023,"Icons","Model making","Modular Buildings Collection","Normal",TRUE,2899,8,"https://brickset.com/sets/10312-1",4.3,3,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10312-1.jpg","https://images.brickset.com/sets/images/10312-1.jpg",229.99,"2022-12-15T00:00:00Z","2024-01-02T00:00:00Z",199.99,"2022-12-15T00:00:00Z",NA,299.99,"2022-12-15T00:00:00Z","2024-01-02T00:00:00Z",229.99,"2023-01-04T00:00:00Z",NA,47.6,57.8,12,3.884
34444,"10313",1,"Wildflower Bouquet",2023,"Icons","Model making","Botanical Collection","Normal",TRUE,939,NA,"https://brickset.com/sets/10313-1",4.3,1,"Box","Retail",18,"https://images.brickset.com/sets/small/10313-1.jpg","https://images.brickset.com/sets/images/10313-1.jpg",59.99,"2023-01-06T00:00:00Z",NA,54.99,"2023-01-06T00:00:00Z",NA,79.99,"2023-01-06T00:00:00Z",NA,59.99,"2023-01-07T00:00:00Z",NA,38,26,5.4,0.64
34445,"10314",1,"Dried Flower Centrepiece",2023,"Icons","Model making","Botanical Collection","Normal",TRUE,812,NA,"https://brickset.com/sets/10314-1",4.4,1,"Box","Retail",18,"https://images.brickset.com/sets/small/10314-1.jpg","https://images.brickset.com/sets/images/10314-1.jpg",49.99,"2023-01-06T00:00:00Z",NA,44.99,"2023-01-06T00:00:00Z",NA,69.99,"2023-01-06T00:00:00Z",NA,49.99,"2023-01-07T00:00:00Z",NA,26,38,5.3,0.675
45500,"10315",1,"Tranquil Garden",2023,"Icons","Model making","Miscellaneous","Normal",TRUE,1363,NA,"https://brickset.com/sets/10315-1",4.7,0,"Box","Retail",18,"https://images.brickset.com/sets/small/10315-1.jpg","https://images.brickset.com/sets/images/10315-1.jpg",109.99,"2023-06-16T00:00:00Z",NA,94.99,"2023-06-16T00:00:00Z",NA,139.99,"2023-06-16T00:00:00Z",NA,104.99,"2023-06-26T00:00:00Z",NA,28.2,48,9.1,1.586
34501,"10316",1,"The Lord of the Rings: Rivendell",2023,"Icons","Model making","Licensed","Normal",TRUE,6167,21,"https://brickset.com/sets/10316-1",4.7,2,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10316-1.jpg","https://images.brickset.com/sets/images/10316-1.jpg",499.99,"2023-02-08T00:00:00Z",NA,429.99,"2023-02-08T00:00:00Z",NA,669.99,"2023-02-08T00:00:00Z",NA,499.99,"2023-02-09T00:00:00Z",NA,39,75,50,NA
39928,"10317",1,"Land Rover Classic Defender 90",2023,"Icons","Model making","Vehicles","Normal",TRUE,2336,NA,"https://brickset.com/sets/10317-1",4.5,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10317-1.jpg","https://images.brickset.com/sets/images/10317-1.jpg",239.99,"2023-03-17T00:00:00Z",NA,209.99,"2023-03-17T00:00:00Z","2024-01-07T00:00:00Z",329.99,"2023-03-24T00:00:00Z",NA,239.99,"2023-03-18T00:00:00Z",NA,37.8,58.2,11.8,NA
47295,"10318",1,"Concorde",2023,"Icons","Model making","Miscellaneous","Normal",TRUE,2083,NA,"https://brickset.com/sets/10318-1",4.7,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10318-1.jpg","https://images.brickset.com/sets/images/10318-1.jpg",199.99,"2023-08-22T00:00:00Z","2023-12-03T00:00:00Z",169.99,"2023-08-22T00:00:00Z","2023-12-08T00:00:00Z",259.99,"2023-08-11T00:00:00Z","2023-12-01T00:00:00Z",199.99,"2023-08-12T00:00:00Z","2023-12-13T00:00:00Z",48,58.2,9.1,NA
47192,"10320",1,"Eldorado Fortress",2023,"Icons","Model making","Pirates System","Normal",TRUE,2509,9,"https://brickset.com/sets/10320-1",4.5,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10320-1.jpg","https://images.brickset.com/sets/images/10320-1.jpg",214.99,"2023-06-15T00:00:00Z",NA,189.99,"2023-06-15T00:00:00Z",NA,279.99,"2023-06-16T00:00:00Z",NA,214.99,"2023-06-26T00:00:00Z",NA,37.8,58.2,11.8,3.337
47210,"10321",1,"Corvette",2023,"Icons","Model making","Vehicles","Normal",TRUE,1210,NA,"https://brickset.com/sets/10321-1",4.3,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10321-1.jpg","https://images.brickset.com/sets/images/10321-1.jpg",149.99,"2023-07-01T00:00:00Z",NA,129.99,"2023-07-01T00:00:00Z",NA,199.99,"2023-07-01T00:00:00Z",NA,149.99,"2023-07-02T00:00:00Z",NA,28.2,48,9.1,NA
47098,"10323",1,"PAC-MAN Arcade",2023,"Icons","Model making","Licensed","Normal",TRUE,2651,1,"https://brickset.com/sets/10323-1",4.6,1,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10323-1.jpg","https://images.brickset.com/sets/images/10323-1.jpg",269.99,"2023-05-23T00:00:00Z",NA,229.99,"2023-05-23T00:00:00Z",NA,349.99,"2023-05-23T00:00:00Z",NA,269.99,"2023-05-24T00:00:00Z",NA,48,58.2,12.4,NA
48337,"10325",1,"Alpine Lodge",2023,"Icons","Model making","Winter Village Collection","Normal",TRUE,1517,5,"https://brickset.com/sets/10325-1",4.2,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10325-1.jpg","https://images.brickset.com/sets/images/10325-1.jpg",99.99,"2023-09-20T00:00:00Z","2023-12-17T00:00:00Z",89.99,"2023-09-20T00:00:00Z",NA,129.99,"2023-09-20T00:00:00Z","2023-12-12T00:00:00Z",99.99,"2023-09-20T00:00:00Z",NA,28,47.8,11.7,1.745
34163,"10411",1,"Learn About Chinese Culture",2023,"Duplo","Pre-school","Seasonal","Normal",TRUE,124,3,"https://brickset.com/sets/10411-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10411-1.jpg","https://images.brickset.com/sets/images/10411-1.jpg",69.99,"2022-11-06T00:00:00Z",NA,69.99,"2022-11-06T00:00:00Z",NA,89.99,"2022-11-06T00:00:00Z",NA,79.99,"2022-11-07T00:00:00Z",NA,NA,NA,NA,NA
47001,"010423",1,"The Majestic Horse",2023,"Miscellaneous","Miscellaneous",NA,"Normal",TRUE,475,NA,"https://brickset.com/sets/010423-1",0,0,"Box","Not sold",18,"https://images.brickset.com/sets/small/010423-1.jpg","https://images.brickset.com/sets/images/010423-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45489,"10785",1,"Bakey with Cakey Fun",2023,"Gabby's Dollhouse","Licensed",NA,"Normal",TRUE,58,2,"https://brickset.com/sets/10785-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10785-1.jpg","https://images.brickset.com/sets/images/10785-1.jpg",10.99,"2023-05-02T00:00:00Z",NA,8.99,"2023-05-02T00:00:00Z",NA,13.99,"2023-06-02T00:00:00Z",NA,9.99,"2023-05-03T00:00:00Z",NA,14.1,15.7,4.5,NA
45490,"10786",1,"Gabby & MerCat's Ship & Spa",2023,"Gabby's Dollhouse","Licensed",NA,"Normal",TRUE,88,2,"https://brickset.com/sets/10786-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10786-1.jpg","https://images.brickset.com/sets/images/10786-1.jpg",19.99,"2023-05-02T00:00:00Z","2023-12-13T00:00:00Z",18.99,"2023-05-02T00:00:00Z",NA,24.99,"2023-05-29T00:00:00Z","2023-12-12T00:00:00Z",20.99,"2023-05-03T00:00:00Z",NA,14.1,26.2,6.1,NA
45491,"10787",1,"Kitty Fairy's Garden Party",2023,"Gabby's Dollhouse","Licensed",NA,"Normal",TRUE,130,3,"https://brickset.com/sets/10787-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10787-1.jpg","https://images.brickset.com/sets/images/10787-1.jpg",34.99,"2023-05-02T00:00:00Z","2024-01-07T00:00:00Z",24.99,"2023-05-02T00:00:00Z",NA,39.99,"2023-06-04T00:00:00Z","2024-01-07T00:00:00Z",29.99,"2023-05-03T00:00:00Z",NA,19.1,26.2,6.1,NA
45492,"10788",1,"Gabby's Dollhouse",2023,"Gabby's Dollhouse","Licensed",NA,"Normal",TRUE,498,4,"https://brickset.com/sets/10788-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10788-1.jpg","https://images.brickset.com/sets/images/10788-1.jpg",79.99,"2023-05-02T00:00:00Z",NA,69.99,"2023-05-02T00:00:00Z",NA,99.99,"2023-06-06T00:00:00Z",NA,79.99,"2023-05-03T00:00:00Z",NA,37.8,35.4,9.4,NA
