"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight"
228,"1279",1,"Cunningham's Dinofinder",2000,"Adventurers","Historical","Dino Island","Normal",TRUE,21,1,"https://brickset.com/sets/1279-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1279-1.jpg","https://images.brickset.com/sets/images/1279-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"1280",1,"Dr. Kilroy's Microcopter",2000,"Adventurers","Historical","Dino Island","Normal",TRUE,28,1,"https://brickset.com/sets/1280-1",0,4,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1280-1.jpg","https://images.brickset.com/sets/images/1280-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"1281",1,"Mike's Dinohunter",2000,"Adventurers","Historical","Dino Island","Normal",TRUE,24,1,"https://brickset.com/sets/1281-1",0,2,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1281-1.jpg","https://images.brickset.com/sets/images/1281-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"1282",1,"Blue Racer",2000,"Town","Modern day","Race","Normal",TRUE,23,1,"https://brickset.com/sets/1282-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1282-1.jpg","https://images.brickset.com/sets/images/1282-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"1283",1,"Red Four Wheel Driver",2000,"Town","Modern day","Race","Normal",TRUE,20,1,"https://brickset.com/sets/1283-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1283-1.jpg","https://images.brickset.com/sets/images/1283-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"1284",1,"Green Buggy",2000,"Town","Modern day","Race","Normal",TRUE,23,1,"https://brickset.com/sets/1284-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1284-1.jpg","https://images.brickset.com/sets/images/1284-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"1285",1,"Yellow Tiger",2000,"Town","Modern day","Race","Normal",TRUE,23,1,"https://brickset.com/sets/1285-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1285-1.jpg","https://images.brickset.com/sets/images/1285-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"1286",1,"King Leo's Spear Cart",2000,"Castle","Historical","Knights' Kingdom I","Normal",TRUE,22,1,"https://brickset.com/sets/1286-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1286-1.jpg","https://images.brickset.com/sets/images/1286-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"1287",1,"Richard's Arrowseat",2000,"Castle","Historical","Knights' Kingdom I","Normal",TRUE,15,1,"https://brickset.com/sets/1287-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1287-1.jpg","https://images.brickset.com/sets/images/1287-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"1288",1,"Bull's Fire Attacker",2000,"Castle","Historical","Knights' Kingdom I","Normal",TRUE,24,1,"https://brickset.com/sets/1288-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1288-1.jpg","https://images.brickset.com/sets/images/1288-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"1289",1,"Weezil's Stone Bomber",2000,"Castle","Historical","Knights' Kingdom I","Normal",TRUE,22,1,"https://brickset.com/sets/1289-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1289-1.jpg","https://images.brickset.com/sets/images/1289-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"1290",1,"Lava Buggy",2000,"Technic","Technical","Robo Riders","Normal",TRUE,35,NA,"https://brickset.com/sets/1290-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1290-1.jpg","https://images.brickset.com/sets/images/1290-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"1291",1,"Power Bike",2000,"Technic","Technical","Robo Riders","Normal",TRUE,32,NA,"https://brickset.com/sets/1291-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1291-1.jpg","https://images.brickset.com/sets/images/1291-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"1292",1,"Frost Flyer",2000,"Technic","Technical","Robo Riders","Normal",TRUE,33,NA,"https://brickset.com/sets/1292-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1292-1.jpg","https://images.brickset.com/sets/images/1292-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"1293",1,"Swamp Craft",2000,"Technic","Technical","Robo Riders","Normal",TRUE,25,NA,"https://brickset.com/sets/1293-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1293-1.jpg","https://images.brickset.com/sets/images/1293-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"1294",1,"Fire Helicopter",2000,"Town","Modern day","City","Normal",TRUE,31,1,"https://brickset.com/sets/1294-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1294-1.jpg","https://images.brickset.com/sets/images/1294-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"1295",1,"Water Rider",2000,"Town","Modern day","City","Normal",TRUE,30,1,"https://brickset.com/sets/1295-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1295-1.jpg","https://images.brickset.com/sets/images/1295-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"1296",1,"Land Scooper",2000,"Town","Modern day","City","Normal",TRUE,30,1,"https://brickset.com/sets/1296-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1296-1.jpg","https://images.brickset.com/sets/images/1296-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"1297",1,"Speed Patroller",2000,"Town","Modern day","City","Normal",TRUE,34,1,"https://brickset.com/sets/1297-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1297-1.jpg","https://images.brickset.com/sets/images/1297-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"1349",1,"Steven Spielberg Moviemaker Set",2000,"Studios","Modern day",NA,"Normal",TRUE,442,7,"https://brickset.com/sets/1349-1",3.9,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/1349-1.jpg","https://images.brickset.com/sets/images/1349-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"1450",1,"DUPLO Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/1450-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1450-1.jpg","https://images.brickset.com/sets/images/1450-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,"1515",1,"Classic Pen Series 1",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1515-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1515-1.jpg","https://images.brickset.com/sets/images/1515-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,"1516",2,"Decoder Pen Series 1",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1516-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1516-2.jpg","https://images.brickset.com/sets/images/1516-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,"1517",2,"Hieroglyph Pen Series 1",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1517-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1517-2.jpg","https://images.brickset.com/sets/images/1517-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"1518",2,"Race Pen Series 1",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1518-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1518-2.jpg","https://images.brickset.com/sets/images/1518-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,"1519",1,"Sport Pen Series 1",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1519-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,"1520",2,"Adventure Pen Series 1",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1520-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1520-2.jpg","https://images.brickset.com/sets/images/1520-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,"1522",1,"Soccer Pen Series 2",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1522-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"1523",1,"Arctic Pen Series 2",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1523-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1523-1.jpg","https://images.brickset.com/sets/images/1523-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,"1524",1,"Dino Island Pen Series 2",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,1,"https://brickset.com/sets/1524-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1524-1.jpg","https://images.brickset.com/sets/images/1524-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,"1525",2,"World Pen Series 2",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/1525-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1525-2.jpg","https://images.brickset.com/sets/images/1525-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"2027",1,"Pen Pack Alpha",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/2027-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2027-1.jpg","https://images.brickset.com/sets/images/2027-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,"2028",1,"Pen Pack Classic",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/2028-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2028-1.jpg","https://images.brickset.com/sets/images/2028-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,"2029",1,"Pen Pack Dream Star",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/2029-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2029-1.jpg","https://images.brickset.com/sets/images/2029-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,"2030",2,"Pen Pack Safari",2000,"Gear","Miscellaneous","Pens","Gear",TRUE,NA,NA,"https://brickset.com/sets/2030-2",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2030-2.jpg","https://images.brickset.com/sets/images/2030-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,"2077",1,"My Bumble Bee",2000,"Baby","Pre-school",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2077-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2077-1.jpg","https://images.brickset.com/sets/images/2077-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,"2155",1,"Water-Plane",2000,"Basic","Basic",NA,"Normal",TRUE,18,NA,"https://brickset.com/sets/2155-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2155-1.jpg","https://images.brickset.com/sets/images/2155-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,"2156",1,"Racer",2000,"Basic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/2156-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2156-1.jpg","https://images.brickset.com/sets/images/2156-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,"2157",1,"Speed Boat",2000,"Basic","Basic",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/2157-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/2157-1.jpg","https://images.brickset.com/sets/images/2157-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,"2158",1,"Copter",2000,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/2158-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2158-1.jpg","https://images.brickset.com/sets/images/2158-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22577,"2225",1,"Heavy Loader",2000,"Duplo","Pre-school",NA,"Normal",TRUE,70,NA,"https://brickset.com/sets/2225-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,"2250",1,"Advent Calendar",2000,"Basic","Basic","Seasonal","Normal",TRUE,240,NA,"https://brickset.com/sets/2250-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/2250-1.jpg","https://images.brickset.com/sets/images/2250-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,"2297",1,"Cute Building Animals",2000,"Duplo","Pre-school",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2297-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,"2332",1,"DUPLO Bucket (XL) - Elephants",2000,"Duplo","Pre-school",NA,"Normal",TRUE,88,2,"https://brickset.com/sets/2332-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,"2400",1,"Cute Building Vehicles",2000,"Duplo","Pre-school",NA,"Normal",TRUE,31,1,"https://brickset.com/sets/2400-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,"2468",1,"My First Rattle",2000,"Baby","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/2468-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2468-1.jpg","https://images.brickset.com/sets/images/2468-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,"2477",1,"Basic Building Set",2000,"Duplo","Pre-school",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/2477-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,"2503",1,"Musical Apple",2000,"Baby","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/2503-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2503-1.jpg","https://images.brickset.com/sets/images/2503-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,"2514",1,"Activity Friends",2000,"Baby","Pre-school",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2514-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2514-1.jpg","https://images.brickset.com/sets/images/2514-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,"2517",1,"My Rattle Friends",2000,"Baby","Pre-school",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/2517-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2517-1.jpg","https://images.brickset.com/sets/images/2517-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,"2522",1,"Play Book",2000,"Baby","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/2522-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2522-1.jpg","https://images.brickset.com/sets/images/2522-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,"2524",1,"My Racing Bugs",2000,"Baby","Pre-school",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/2524-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2524-1.jpg","https://images.brickset.com/sets/images/2524-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,"2526",1,"Tim & Tom's Adventure",2000,"Baby","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/2526-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2526-1.jpg","https://images.brickset.com/sets/images/2526-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"2587",1,"Play Train",2000,"Baby","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2587-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,"2589",1,"Timmy on Tour Stack 'n' Learn",2000,"Baby","Pre-school",NA,"Normal",TRUE,9,1,"https://brickset.com/sets/2589-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2589-1.jpg","https://images.brickset.com/sets/images/2589-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,"2591",1,"Happy Explorers Stack 'n' Learn",2000,"Baby","Pre-school",NA,"Normal",TRUE,17,2,"https://brickset.com/sets/2591-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2591-1.jpg","https://images.brickset.com/sets/images/2591-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,"2592",1,"Baby Mickey & Baby Minnie",2000,"Baby","Pre-school","Disney's Baby Mickey","Normal",TRUE,18,2,"https://brickset.com/sets/2592-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2592-1.jpg","https://images.brickset.com/sets/images/2592-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,"2593",1,"Baby Mickey",2000,"Baby","Pre-school","Disney's Baby Mickey","Normal",TRUE,8,1,"https://brickset.com/sets/2593-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2593-1.jpg","https://images.brickset.com/sets/images/2593-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,"2594",1,"Baby Mickey & Baby Minnie Playground",2000,"Baby","Pre-school","Disney's Baby Mickey","Normal",TRUE,9,2,"https://brickset.com/sets/2594-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2594-1.jpg","https://images.brickset.com/sets/images/2594-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,"2707",1,"Glider",2000,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2707-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2707-1.jpg","https://images.brickset.com/sets/images/2707-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,"2708",1,"Aircraft",2000,"Basic","Basic",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2708-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2708-1.jpg","https://images.brickset.com/sets/images/2708-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,"2709",1,"Snowmobile",2000,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2709-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2709-1.jpg","https://images.brickset.com/sets/images/2709-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,"2710",1,"Helicopter",2000,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2710-1",0,1,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2710-1.jpg","https://images.brickset.com/sets/images/2710-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,"2722",1,"Ship",2000,"Basic","Basic",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2722-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/2722-1.jpg","https://images.brickset.com/sets/images/2722-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,"2751",1,"Egg Fun",2000,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2751-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,"2797",1,"Happy Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,49,1,"https://brickset.com/sets/2797-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,"2799",1,"XL Fun-time Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,90,1,"https://brickset.com/sets/2799-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
