"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-07-31T19:08:06Z","A good starting point, i guess","Here I am reviewing another of my nephew's castles. Unlike my review of the citadel of whatever, i will point out the good things as well

The good:

-I actually like the interchangible towers

-good selection of pieces

-kills two birds with one stone, is also a villain castle

-nice gate mechanism.

The bad:

-all kinds of gaps and holes in the wall. invaders could just crawl inside the castle behind.

-would have been nice to have extra &quot;modules&quot; for the interchangable tower system.

-catapult has too low a firing arc, cant go over the walls.

-An archer could easily kill the king standing in his wide open throne room in the tower.

-The set seemed to have been designed so that you can transform the castle without removing any pieces, except you still have to remove the top flag, they could have just put a hinged brick.


The ugly:

-Theres nothing on the back side!! its only half a castle!!!


All in all, its a decent set, i dont know if its worth the 80something dollars, as it looks almost like an unfinished design.",FALSE,2,0,0,0,0
"A_Brickset_user","2004-06-12T10:47:10Z","It's pre-lauched already","Personally, I like the new colour scheme - the new light gray and dark gray seem to be &quot;shinny&quot; and the blue colour is beautiful.

The new horse head and house barding are very cool (brilliant blue colour). 

This set still applies the &quot;modular concept&quot; where all the small towers are movable/detachable easily unlike the 6098.

The most outstanding feature of this set is that this blue-colour-themed castle can be changed into red-colour-themed in a split second. However, there are still some blue pieces that cannot be hidden from view.

This set still has some weakness like the 6098 set. The back view is not that great. I really like the main front gate but there is a too-spaciou-valley after the front gate before you get to the main tower of the castle.

I like the light blue knight (Jayko) but other colours are not realistic for knights.  

Play on.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-07-05T09:43:35Z","I bought this set...","And it's far worse than what it looks on the internet or i imagined it to be. Possibly the worst castle set ever (yes, it's definitely worse than that of Leo's). I would say Leo's castle look &quot;Disneyland-like&quot; and grand from the front at least if i have to, but castle Morcia looks like... Crap! It's way too juniorized and to an extent doesn't even look lego. 

Pros: The villains, 
portcullis

Cons: Over-juniorized (just look at... everything!), Castle's empty and insubstantial (you'll realise if you see the real thing), 
bad design (eg. the flags are sticking out from all the wierd places in an unfashionable way), 
the rest of the minifigs (duh!). 
      ",FALSE,2,0,0,0,0
"A_Brickset_user","2004-07-07T00:43:21Z","This set can change...","i bought this set and colored all the knights with a silver sharpie it actually works and turns the plastic silver, but it takes for ever, they did look really cool after that. As for the castle, well it's always nice to have spare castle pieces.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-07-07T21:57:50Z","Not as bad as looks","This set is actually really cool, even though it does not have a very military style. Its more like a palace for your kings and knights.  When color scheme is red it is very cool.  Way better then Leo's and knights can change colors,  Shadow knight and evil black knight are awesome. only problem no way to get to the main castle from portcullis, portcullis not attached, and way to many things that turn around.  Wait til sale at toys r us to buy.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-07-27T04:36:14Z","This set (8781) is not even Castle... ","And therefore I can pardon it from the comparison with the all the rest of the better 60xx castle series. With no good generic soldiers and only 3 shadow knights after buying the entire series, it tells us why it's NOT classified under castles. 

Few useful parts here there, but the castle... It has been said.",FALSE,2,0,0,0,0
"A_Brickset_user","2004-08-09T00:12:45Z","below average","the good guys look awful but the bad guys look ok if it were a real castle it could be destroyed by a large rock on a catapult cause its so thin and looks unstable with so much holes everywhere they should of made a four walled castle instead",FALSE,2,0,0,0,0
"A_Brickset_user","2004-08-11T04:45:47Z","it is no lego, no castle, nothing.","this is unfortunately my birthday present!!!!!!!
I built this thing rather quickly. And when i ran out of pieces i thought that some pieces were missing but the instructions had also been finished nd i understood that noth,ng vould save this castle. I immediately unbuild this castle for parts and spared 10-15 useful  parts and all the rest went to my toy-chest. Dont buy! When you finish you will have to lie to yourself to love this set.",FALSE,0,0,0,0,0
"A_Brickset_user","2004-08-17T01:56:42Z","Terrible, it puts stupidity under the microscope!","You know, this set looks cool, but really isn't? Yeah, that's the catch. LEGO are trying too hard to make a good impression upon their new castle creations and I reckon they're getting worse...to the point of sending us in to insanity. Being 19, and still playing with LEGO System, I must say that I'd rather play with some of the older sets from 2000-2001, or just settle building my own castles rather than look at this desaster! LEGO, how old are you? Come on, dazzle us, delighten us, and stop designing absolute and utter garbage!! Grow up to yourselves! I reckon the characters in this castle look like ripp-offs to the japanese toys their selling at the moment... But oh well, that's their loss, not mine! I'm gonna buy the Citadel to this set when I get the money (very shortly, mind you) and not waste any more money on LEGO until I have at least read a dozen reviews on these things. Now, just for the record of castles, I was saying that I'd rather build my own, and that's because mine at LEAST look convincing enough to sell and be a successful product. My castle is formidable, compared to this heap of wanna-be trash - although I admit that the pieces are good ^_^! Now, i'm currently studying toward certificate 3 in Retail Operations at TAFE, and I believe that this castle lacks customer needs and desires...so save your cash and buy something a little bit better, and only buy this set when it's on special or has been discounted.",FALSE,4,0,0,0,0
"A_Brickset_user","2004-08-31T00:08:09Z","Horrible mistake","I have almost all of the older castle sets and have to say this is just plain sad.  I wish I could take this peice of junk back and most certianly will not be buying anymore of these horrible mistakes for  my son, he has megablocks he can make into a castle that will look 10 times better than these and they actually PAID people to design these wastes of plastic!",FALSE,0,0,0,0,0
