"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"jnederlof","2005-08-16T05:09:30Z","Nice but unuseable","At first the possitive thing: The print is OK
The negative point, this is the 5th type of roadplate. To make a nice layout with the several types is not possible. You need several separate layouts to make it nice.
De 5de wegplaat op rij, hoe kan ik nu een mooie layout maken met zoveel verschilende wegplaten. ",FALSE,3,0,0,0,0
"brickbuilder711","2007-11-12T12:28:06.687Z","Very Nice","These are some of the most realistic roadplates LEGO Came up with. As for combination with the green borders, I don't have a problem since I assemble pretty broad sidewalks. Only flaw is that online, they are 12.99. ",FALSE,5,0,0,0,0
"RISadler","2009-02-02T06:05:16.14Z","Good parts, bad combination...","Individually the plates are great, as they are designed for the now standard 6-wide vehicles. The problem, hence the low rating, is the combination of a straight and a cross as a set. I always need more straight streets (and I assume so dies everyone else), but now have to purchase double the number of sets. I also end up with many crosses I don't need. Let's hope LEGO reverts to the previous method of packaging the plates in pairs.",FALSE,2,0,0,0,0
"hustla187","2009-02-02T19:58:52.153Z","Taking It to the Streets","I have always liked roadplates because they can be used for anything. These ones, are just good as they are. Silver wraps these plates around and the crossroads are great too. These are perfect for anything and are a must own.",FALSE,5,0,0,0,0
"Baldarek","2008-02-16T03:35:20.013Z","Nice set","I like this new roads. They're very useful, and they're wider than old roads. Another point is that before this roads there were another roads with &quot;grass&quot; and they look good together. But those roads look beter in the countryside, and this roads are more suitable for city.",FALSE,5,0,0,0,0
"greshmalum","2009-03-02T15:09:00.263Z","roads","my brother owns these and I think that they are great. i think that the sewer drains make it look mor real they are very realistic. we always wanted these and then my parents got them for my brother. That year was good for me, as i got a puppy for my birthday :).",FALSE,5,0,0,0,0
"alva","2011-04-07T04:31:31.59Z","Must Have Things for my city, but could I get something more useful?","This set and the 7281 are two sets that you must own to build your own city. There's no way you can build your city if you don't have any road. So, luckily for us, Lego come with their special roadplate. Imagine if Lego doesn't have any road baseplate and you have to build the roads by using a regular baseplate and covering it with a lot of grey plates, must be cost a fortune to build roads around your city, right?:P<br><br>But there's a couple of things that I think Lego can provide us better with this road plate :<br>1. The price <br>I think their price is too expensive. They should be cost less than the regular baseplate cause most of the road surface is flat, and a bit thinner compared with the regular baseplate.<br>2. The packaging<br>They come in two, making it hard for me to build a city. Definitely, we need the long road more compared with the intersection part, so we have a lot of unused intersection but still need more long road. I think Lego should come with single road plate packaging, so we can buy only parts that we needed.<br><br><br><br>",TRUE,3,4,2,3,1
"CamberbrickGreen","2019-03-10T22:13:14.093Z","Two Lane Black Top","<p>Hello. This is another base plate review. These road types are flat and come in packs of two. They are darkest grey&nbsp;with white prints and offer no building value in themselves.</p>

<p>But of course they are brilliant! The interaction you can have with them is superb and the build value is quite high like this allowing bridges, roadblocks, flyovers and drive-under buildings or even tunnels to be implemented. The drain prints are really quite good but I find the multi crossings a bit much, but then I always have and it makes cross-roads safer. I&#39;m probably just a sore Brit who never got a roundabout. That would be nice though would it not?</p>

<p>The dotted lines&nbsp; obviously a a far stray from the old light grey&nbsp;with green and white solid lines which I prefer but then I am getting older... The central line looks great at least instead of the even older solid line which was not great. I do not know what country they&nbsp;base (pun) these on but perhaps they are just Legoland&nbsp;designs which seems fine. There have been various types over the years, remember the grass edged plates.</p>

<p>The commitment to these remains a bit of a strain; they are too thin for plate dimension matching, they are not plates! No pressing down or building <em>with</em> on to other models but for the price they should be! Why the contradiction then? Basically they are a pain in the back for money, quality and building in to large designs but what they can do, they do very well;<br />
Lego vehicle movement, traffic jams, races, they let pedestrians cross and have mishaps, stories evolve, they form back drops and settings for the larger town or city, they can be tilted and connected to make beautiful ramps to roll vehicles down, you can set up or connect any business or building you want roadside and lay train tracks over them if you like. They can be&nbsp;laid out lengthways to keep layouts against a wall or arranged like a proper town plan.</p>

<p><strong>Hit</strong><strong> The Road Jack</strong><br />
Still not sold on them?&nbsp;I wouldn&#39;t blame you because of the cost for many gets high. true enough I can not gush about these and they are not my favourite but the colour&nbsp;is spot on with a great print. Dimensionally some variety might be nice, maybe including features alongside such as a stream or pond or use a 48x48&nbsp;baseplate&nbsp;for a train track and road combination especially for the curves which is not easy to fix on current road plate layouts. Happy driving.</p>
",TRUE,3,2,2,5,1
"AETerry","2012-01-16T11:02:55.187Z","Straight & Crossroad Plates Review","If you collect any of the City/Town sets, eventually you find that 
having road plates are an absolute must and essential with the City 
planning and layout. And they certainly enhance play.<br><br>On these 
new plates, the roads are a bit wider to accommodate the newer City 
vehicles that are in turn larger too. It means that there's fewer studs 
on the sides for building on. That doesn't really seem to bother me too 
much except with trying to connect up the older road plates, you can see
 the differences in width.<br><br>How many will you need? It depends on 
the size of your LEGO City. Start with just a couple to begin with and 
expand out as the City grows obviously.<br><br>My only real complaint is
 the overall price at $15 for two plates. Another complaint for this set is that there should be a pack that focuses on having two straight plates so people can pick up more of those.<br><br>Also avoid resellers that jack 
up the price as buying these directly from LEGO is the best deal unless 
you've found a large lot of numerous plates for a good value.",TRUE,3,2,3,5,3
"WoutStopmotion","2014-10-09T12:51:27.717Z","Best set ever made.","<p>This is one of the most amazing sets in my opinion. It&#39;s absolutely awesome, in terms of design, looks, play functions, et cetera.<br />
<br />
<b>Building Experience</b><br />
<br />
There is SO much building experience in this set. Lego has used a lot of awesome features and techniques that i haven&#39;t seen before, it&#39;s mindblowing. How you can put the plates against eachother or stack them without even having studs on the underside. It was an amazing experience to build this set up.<br />
<br />
<b>Parts</b><br />
<br />
A great parts pack! EVERY part in this set comes printed. The printing on the parts is pristine, the brick colours perfectly manage to display the white detailing from the printing. I can&#39;t imagine how hard it was to create a mold for most of these parts. Come on, big plates with studs removed in the middle AND printing!? Whow!<br />
<br />
<b>Playability</b><br />
<br />
Do you know the term &quot;swooshing&quot;? It is frequently used by Lego builders when they build spaceships. Well, this set can be anything, including the most thin spaceship ever built by space people ever! It&#39;s just so amazing to grab this model on it&#39;s side and then swoosh it. The fact that as a spaceship it can be so record-breaking thin... let me ask you a question, what would you feel like if you had the thinnest spaceship on the world? You&#39;d probably feel good! And besides a spaceship, there&#39;s a lot of other features for this set. But i won&#39;t explain their awesomeness, you should find out yourself!<br />
<br />
<b>Value for Money</b><br />
<br />
As said before, EVERY piece in this set is printed, but not only that, every piece in this set is unique to it. You won&#39;t find them in any other set (if i&#39;m correct). That is why the price is so amazing. A collection of unique printed pieces for just 10 bucks? Really Lego? Something so good for such a low price!?</p>

<h4><b>Overall Rating</b></h4>

<p>Just... whow. The set design is mindblowing, the parts are rare, there&#39;s a ton of playability and the price of this set is the best deal you can ever get on a Lego set. If you see this set, you should instantly get it. No matter what. I&#39;d pick this over every other set, even a Cloud City, Grand Emporium, or heck, even an Airport Shuttle!</p>
",TRUE,5,5,5,5,5
