"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"James_Skywalker","2010-07-22T16:58:13.743Z","Cad Bane, say no more.","My only quibble with this set ids the price, forty five quid is a bit on the pricey side, even for a star wars Lego set.<br/>&nbsp;<br/>The price aside this is a good set. My six and a half year old son managed to build most of it with only minimal help from me. He's been playing with it constantly since we put it together last night. The rear compartment is handy for hiding things (so he tells me) and the ship is a nice size for fitting a small group of baddies.<br/>&nbsp;<br/>the mini figs are nice, Cad Bane is the star of the show and a figure my son has been longing for since he first appeared on Cartoon network&nbsp;last march. The Senate captain and the new pirate are also&nbsp;nice additions to the range. It would have been nice to have had a Lego Aura sing, perhaps in a future set.<br/>&nbsp;<br/>Overall a good addition to the Lego Star Wars range.",TRUE,4,4,4,4,3
"desire4one","2010-08-03T00:49:57.04Z","Bane's Limo Service:  We'll Out Shoot the Competition","<p>This set was a pleasant surprise...for the most part.&nbsp; It's a great looking airspeeder, with room for passengers - what a concept!&nbsp; You don't see that much these days.&nbsp; It has a feel and look that implies it was designed well.</p>
<p>The speeder has great stability.&nbsp; Thats a major plus.&nbsp; Plenty of light colored gray pieces and dark colored blue pieces and a few unique pieces that are hard to find.&nbsp; The stickers aren't even that lame.&nbsp; The ""trunk"" has a tendacy to fly open on its own, not enough pegs to secure it.&nbsp; Two firing missles use a feature a bit more inventive than ""flick fire"", adding a tiny measure of class to the set.</p>
<p>The minifigs are big reason to get this one.&nbsp; It's the cheapest set to get Cad Bane (as of right now) and he doesn't dissapoint with new torso and head pieces, a new breathing apparatus and a HUGE hat.&nbsp; My gripe comes from the fact that he doesn't have actual blaster ""pistols"", just more of the standard rifles in so many sets.&nbsp; He managed to liberate two gray pistols from Slave 1 and he's very happy about it.</p>
<p>The Senate Guards look really cool.&nbsp; The officer with the war paint screams to be a center piece.&nbsp; It would have been perfect with the addition of another regular Senate Commando.</p>
<p>The Weequay pirate is great too, begging to join the ranks of your pirate fleet.</p>
<p>The assassin droid is old at this point.&nbsp; Lets have something else...maybe another Senate Commando?</p>
<p>Pros</p>
<ul>
<li>Airspeeder is stable and comfortably seats 6.&nbsp; Great for raiding Jedi Temples.</li>
<li>Lots and lots of light gray and dark blue pieces.&nbsp; The Imperial enthausist will rejoice.</li>
<li>Cad Bane at the cheapeast your likely find him.&nbsp; He looks a lot like Clint Eastwood.</li>
<li>Senate Commandos and another Weequay pirate.</li></ul>
<p>Cons</p>
<ul>
<li>A bit overpriced.&nbsp; This would have been perfectly priced at $35-$40, but what else is new?</li>
<li>Airspeeder trunk is not secure - pieces stored inside will fall out.</li>
<li>Another Assassin droid?&nbsp; Really?&nbsp; Throw him in the scrap pile.</li>
<li>What does a guy have to do to get some Blaster Pistols around here?</li></ul>
<p>Overalll I was pleased with the set.&nbsp; There's not a lot of playability here for the younglings.&nbsp; This is more of a collector piece.&nbsp; Once thats established, you'll be better for it.</p>",TRUE,4,4,4,3,3
"PluffTed","2010-08-05T18:14:08.84Z","Really Underated Set!","<h4>Introduction</h4>
<p>I had bought this set off of the Target website and I received it from UPS today.&nbsp; This is one of the most trashed Star Wars set I've ever heard of.&nbsp; People hate the ship and say that you get it only for the figures.&nbsp; I think it's in the top 20 Star Wars sets of all time!</p>
<h4>Pros:</h4>
<p>The ship itself is very awesome!&nbsp; There are 3 pieces that I've never seen!&nbsp; It features a trunk, four passenger seats, 1 driver seat, 1 front passenger seat, a rack for 2 guns, and some of the best Star Wars figures ever!&nbsp; It came with my very first Cad Bane figure (also comes with the 8098 Clone Turbo Tank) and his pirate assistant Shahan Alama (this is the only set you can get with Alama).&nbsp; It also came with my first Senate Commando figure (also comes with the 8039 Venator-Class Republic Attack Cruiser), a Senate Commando Captain figure (this is the only set you can get with the Senate Commando Captain), and last but not least, a black Assassin Droid Elite (also comes with the 8015 Assassin Droids Battle Pack).&nbsp; The building experience was pretty cool, and the playability is great since you can pretend Cad Bane with his Assassin Droid and Shahan Alama are escaping the 2 Senate Commandos.</p>
<h4>Cons:</h4>
<p>There are only a couple complaints with this set.&nbsp; The first is that the black Assassin Droid Elite kind of moves around in the seats.&nbsp; The second is that if you seat a figure in one of the 4 seats in the back and you put a gun in the rack in front of him, he would be a little too close to that gun.&nbsp; The last I'm very mad about.&nbsp; The last is that this set is priced way, way, way too high at $49.99!&nbsp; Many people including myself would have thought this set to be $39.99!&nbsp; Oh well, what can you do?</p>
<h4>Conclusion:</h4>
<p>I would really recommend this set to any Lego fan!&nbsp; When you listen or read any reviews that trash it, they're talking non-sense.&nbsp; Very great set!</p>
<p>&nbsp;</p>",TRUE,5,5,5,5,2
"parchioso","2010-08-08T03:03:29.47Z","A good balance of values in vehicle and minifigs","<p>8128 Cad Bane's Speeder is a unique vehicle, although the color is a little dull, the design is quite interesting, I ususally would focus equally on the vehicle and minifigs, but I have to say that the bounty hunter is really a cool villain, as well as Shahan Alama, the Senate Commando Officers are nice but somehow I do not like the blue color much.</p>
<p>&nbsp;</p>
<p>The vehicle has some playability, the rear end compartment can be opened, but moving the propeller along with it seems to be a little wierd, missile launchers have not been my favorite, but the real nice thing is the six seaters, and the driver cabin is quite cool, the vehicle is just big enough to create a realistic feel.</p>
<p><br/>8128 pricing is quite high, a little overpriced but tolerable, but since this is the only set to get Shahan Alama I believe, and you also get Cad Bane and the senate guards, as well as the cool vehicle, it is worth collecting.</p>
<p>&nbsp;</p>
<p>You can find pictures and details of the set at: <a href=""http://brickand.me/2010/08/08/Lego8128CadBanesSpeederReview.aspx"">http://brickand.me/2010/08/08/Lego8128CadBanesSpeederReview.aspx</a></p>",TRUE,4,4,4,4,4
"Cona_Chris","2010-08-09T09:02:38.3Z","Cad Bane and his shuttle are for hire - for a price!","I love this set, such a nice concept, an open-air shuttle that allows for passengers.&nbsp; Six mini-figs can sit in this speeder in all.<br><br>The shuttle is a pretty easy build, but still fun every step of the way.&nbsp; There are some translucent yellow pieces (1x2 plates and 2x2 rounds) that are used as part of the build and aren't really seen when the shuttle is complete, so it's nice to be able to ""borrow"" those for other building projects if needed!<br><br>I love the grey and dark blue look, similar to the Separatist's Shuttle (8036).&nbsp; The back hatch opens up allowing for a lot of storage space - guns, lightsabers, even a small mini-fig as a prisoner!<br><br>Obviously the highlight of the set is the Cad Bane mini-fig.&nbsp; He is wonderful, with his big brown hat and breathing apparatus.&nbsp; Shahan Alama is a nice addition, as of course is the Senate Commando Captain.&nbsp; I'm not a big fan of the assassin droid, but that's just me.<br><br>The set holds together very well and allows for lots of play.&nbsp; My almost 5-year old daughter was using it as a boat for all the girl mini-figs (and the Bespin Security Guard - lucky guy) and loaded up the secret hatch with food and water for the Belville dogs and loved playing with it - the only flimsy part for her was the cone engines on the side would pop off occasionally.<br><br>Overall, I give it a 9 out of 10 (loses a point due to the price) - definitely recommend it!<br><br>Pros:<br><ul><li>Cad Bane!&nbsp; Nuff said here.</li><li>Senate Commando Captain</li><li>Shahan Alama</li><li>Sturdy build</li><li>Lots of translucent yellow and light-blue pieces</li><li>Secret hatch for storage in the back</li></ul><br>Cons:<br><ul><li>I wish Cad had two pistols instead of two blasters</li><li>Stickers</li><li>Price<br></li></ul><br><br><br><br><br><br>",TRUE,5,5,4,5,4
"Julius","2010-08-08T06:26:30.493Z","Cad Bane!","Cool set - I play with it constantly - You really need Cad Bane to play all the cool scenes from Clone Wars.<div><br></div><div>The cool minifigs Cad Bane, Shahn Alama and The Senate Commando Captain in combination with a speeder was a needed addition to my collection.</div><div><br></div><div>Really, I can find no cons!</div>",TRUE,5,5,5,5,5
"Carl","2010-12-25T05:55:19.52Z","AWESOME!","This is a very cool set. It features rare minifig Cad Bane, rare Senate Commando, pretty tiresome Assassin Droid, and two unique minifigs, Shahan Alama and a Senate Commando Captain. Overall these minfigs are awesome, but I wish that they had put in one of the other bounty hunters like Robonino or even a Commando Droid instead of the Assassin Droid. The Assassin Droid is in my opinion the only downside of this set, as he can't really sit down in the speeder like in the Clone Wars episode 'Hostage Crisis'. The flick-fire headlights/missiles work very well and the overall aesthetics of the speeder itself have been designed very well in order to ensure maximum episode-accuracy and authenticity.<div>If you get the Bounty Hunter Gunship you can put Aurra Sing in the speeder like in the episode.<br><div><br></div><h4>Pros</h4><div><ul><li>- Cad Bane</li><li>- Shahan Alama</li><li>- Senate Commandos</li><li>- AWESOME Speeder</li><li>- Neat flick-fire headlights/missiles</li><li>- Cool&nbsp;accessory trunk</li><li><br></li></ul><h4>Cons</h4><ul><li>- Assassin Droid is getting tiresome</li><li>- NO ZIRO THE HUTT! (extremely minor con)</li></ul><div><br></div><div>Overall this set is very good, and I would&nbsp;recommend it to all LEGO Star Wars fans.&nbsp;</div><div><br></div><ul><li><br></li><li><br></li></ul>&nbsp;</div></div>",TRUE,5,5,5,5,5
"David1971","2011-01-03T15:27:13.673Z","An interesting ship... with nice figs, more than enough seats, and a boot!","<p>This is an interesting design of ship, with a large lower part which - along with the grey and blue colours - makes it resemble a whale or shark (to some extent). </p>
<p>Having six seats is highly unusual and really good. I reviewed Set #7672: Rogue Shadow, in October 2008,&nbsp;and had to point out that although it was a really big ship, and Darth Vader had two co-pilots with him, it only had one seat! So having a ship where everybody can sit down (and bring a couple of friends!) was really nice. And it has a boot (in the US that's a trunk) with quite a bit of room for equipment. In fact there's room for a whole minifig to hide in there ... as long as he takes his hat off!</p>
<p>The minifigs are good: Cad Bane is really great, very detailed, nicely done and with a great big hat. He looks just right in the driving seat of the ship (which, charmingly, has a standard Lego steering wheel, same as&nbsp;in 1979). That other bounty hunter, Shahan Alama (apparently), is also very nice - having a golden arm is&nbsp;cool!&nbsp;And the blue&nbsp;Senate Commandos are fine and in particular it's very good that they have actual heads under their helmets (unlike the sets where&nbsp;stormtroopers&nbsp;have black blobs&nbsp;where their heads should be ... which always seemed shocking ... do they still do that?). (The Assassin Droid, I don't really count as a minifig, they look silly and ... well it's just not really a minifig is it ... I just ignore that really. But the four proper minifigs are all good and all unusual).</p>
<p>A minor negative point is that the flick-fire missiles are pretty lame, as always. I don't really count those as a feature. In this case, rather than pushing the missile itself, you push a rod that pushes the missile, but that's not really a clever launching system.</p>
<p>I try not to mention price too much these days, in reviews of Lego Star Wars,&nbsp;because we *know* these sets are expensive. Nevertheless, £45 (UK) is obviously a lot. For £35 it would be fine whilst still being a 'premium' product compared to other toys etc. (But compare with another 2010 licensed Lego set, #7789: Lotso's Dump Truck, from the Toy Story 3 line, which&nbsp;gave you a good vehicle and 3 (or 4) minifigs ... for just £15!).</p>
<p>Overall, if we ignore the price, or think of it as a £33 set (good value!) plus a £12 donation to Lego for being our favourite company (well it is!), then this is a very good set.</p>
<p>&nbsp;</p>",TRUE,4,4,5,5,4
"sudorum","2010-11-13T16:35:53.787Z","Mediocracy at its best","This set is alright. Simple as that. No defining, blockbusting, or very unique aspects. The white patterned royal guard is new, which is a plus, but the other characters fail to compensate for the rip-off price because they are available in other sets. Best to request this set as a gift, like I did, so you won't have to humble yourself by paying $50. The back portion of the ship has a storage compartment for guns, light sabers,etc. and the four chair set up is similar to the interiors of other clone wars sets now for sale. There are, of course, decals galore in this set, and are all a hassle to apply, especially when you realize that all lego stickers eventually peel off for one reason or another. Mediocre, yes. Expensive,yes. Unique, no. For habitual collectors only.",FALSE,4,5,3,3,2
"chowder7068","2010-08-22T21:31:44.183Z","A great set!","<p>This set is awesome!&nbsp;I bought it at target yesterday and i love it! lots of people think that the speeder is&nbsp;no good&nbsp;and stuff like that but it is NOT true! this set has lots of cool&nbsp; pieces and the way the colors go together well makes it even better!</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<h4>Minifigures</h4>
<p>The minifigures in this set are way cool! cad bane is awesome (of course.) but the main reason that i bought this set was for the senate commando and the senate commando captain mini figs. they are some of the coolest minnifigs in lego star wars! (in my opinion) the pirate&nbsp;is a nice addtion as well but i dont care much for the assasain droid but whatever.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<h4>The speeder</h4>
<p>The speeder is a very cool&nbsp;design!&nbsp;I love the four seats in the back faceing each other! the colors and rare pieces are very nice as well! i dont usually play with my lego sets i just&nbsp;build them and display them but i had to play with this set! great speeder!</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;Overall this is a great&nbsp; set that i would recomend to anyone! so go buy it!</p>",TRUE,5,5,5,5,4
