"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-10-18T11:59:09Z","Classic Space Perfection","Although one of the first classic space sets, this is undoubtedly one of, if not the, best. The large number of generic pieces allowed almost unlimited building opportunities and certainly kept me amused for many years. This set does actually contain lots of specialised pieces  (well they were certainly classed as that in 1979 when the set came out) but over time even the most specialised bits become common.

A fantastic set that has lost none of its playability in the quarter of a century since its first release.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-06-10T16:12:34Z","The ultimate classic!!!","I got this set for christmas when I was about 10 and was instantly hooked on the classic space theme. It was one of the biggest kits available at the time of release and was an excellent design. Solidly constructed, it easily outshone other spacecraft kits which were released later as they maybe looked better but had a much more flimsy build.
The kit is the largest in a series of 3 similar spacecraft and owning the whole fleet was only a distant dream for me as a boy!

Kitted out with 7 rocket engines and 2 thrusters, and with a beautifully streamlined shape, the rear doors hinge open and a ramp can be lowered to allow loading of the included space buggy. A separate cockpit has ample room to accomodate the pilots, this forward cockpit also has a roof which opens for access and pilot boarding.
The kit comes with landing pad and crater plate upon which is mounted a small control station.

A couple of years ago I bought this kit once again and have since been re-living my childhood! It is still as exciting and playable as before, but in truth I am waiting for LEGO to re-release the kit as a LEGO Legend, so I can own a brand-new spacecreaft rather than a second-hand one.

In my opinion - the best LEGO kit ever!
Give me a Galaxy Explorer and I can rule the world!!!",FALSE,5,0,0,0,0
"A_Brickset_user","2004-08-16T11:54:04Z","The flagship of the golden era of space lego!","A 10 out of 10 for certain. The space lego sets released in 1979 are, in my opinion, the single reason why Legoland Space has realized the sucess it has.  

The galaxy explorer wasn't the first lego set that I owned as a child but it was the one set that, for me, took playing with lego to a whole new level. This set I'm sure played a huge part in the development of my imagination as a child and is one of those toys that I will never forget.  

Any child of the 70's who didn't have a galaxy explorer missed out on hours upon hours of fun exploring the stars and planets.  Today, I still enjoying taking it apart and building new variations.  

I hope this set continues to be a favourite toy for generations to come in my family.  

Regards.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-08-28T15:32:53Z","The heart of classic space! ","This set sets standards in Lego that no other set since has matched.  

The design might not be to everyone's liking, but it's very good! Very memorable for most people like myself who were lucky to own it over 20 years ago.

The minifigures are great too! What other lego figures did lego collectors collect multiples of as a child? Not only are the logos a fantastic sign, but they have nice shiney gold on them! That was rare for figures in those days.

The parts in the set are fantastic! Those 2x2 gray stand bricks are now very expensive, and I just love the cone bricks! The gray radar dish is nice too.  

The versatility of this set as a set made for minifigures is unparalleled!!  Let's face it, this set is a paragon of lego sets!!!  How many other lego sets have as many alternative designs on the box?!! I can think of 1 or 2, like the 912 set from 1976, but those designs are more like models than designs to play with lego figures.  There are so many nice designs of spaceships, space stations and spaceships on the 928 box.  This set is like 20 lego sets rolled into 1!

Finally, a point some people might not realise...if this set is ever released, there will be 1 very important thing missing: the box.  Those 80's classic space sets are lovely! I just love the plastic inner tray shaped like craters, the plastic lid, and the flap on the box that lifts up.  Lego just don't release legends sets like this, so no one should pass up on buying one NOW! ",FALSE,5,0,0,0,0
"A_Brickset_user","2004-08-30T14:48:13Z","The great Galaxy Explorer!!","What an awesome set! The first set that I remember owning and the best Christmas to date.  The galaxy explorer was the biggest of the three similar ships in the LL-9.. series and by far the best.  

Until reading the comments on this set I never thought of the connection to the Star Destroyer design from the early Star Wars movies.  It's fairly obvious to me now that it was inspired by that design, but Lego made it much more fun and not as cold looking.  I think it's the windsheilds that gives this ship it unique look.  

I still have the peices for this set but the box and original instructions are long lost.  Someday I hope to find them at a decent price.

Best set of them all.  10/10.

Darc",FALSE,5,0,0,0,0
"A_Brickset_user","2004-09-02T13:46:19Z","A forgotten treasure","Few weeks back a friend of mine mentioned brickset.com to me.  We were reminiscing about toys we played with when we were young, and of course space lego came up.  At the time we hardly remembered what any of the sets were called let alone looked like.  I should have known the internet would be littered with information on the subject. 

Anyway when I saw the Galaxy Explorer photo again on this page, for the first time in probably 20 years, it brought back a flood of memories from when I was a kid.  I had totally forgotten about this set up until that point.  What a great thing the Internet can be...and what a great site this is. 

I must have been around 9 years old when this set hit shelves.  I've since purchased the complete set in it's original box from Ebay.  One of the most satisfying purchases I've made in a while. Who would ever sell this set? (I suppose my parents did sell mine).  These sets will forever remind me of a time when toys were simple, innocent and really cool all at the same time. 

Happy Exploring.
",FALSE,5,0,0,0,0
"A_Brickset_user","2004-09-09T09:42:58Z","A sick set!","My wife almost had me talked into getting rid of all of my old lego until I started to look at sites like this. 

I found the plans for the Galaxy Explorer at brickshelf.com and to my suprise I was able to build the entire thing (minus the antenna that goes on the little space hut).  I didn't even realize that I had that set.  25 years was a long time ago. 

Great design.  Looks cool.  Much like the 918 (which I have the box for but not all the pieces) but larger.  

I'm sure I could get a mint for this set on eBay! but that probably sacrilegious for viewers of this site. Thanks for the opportunity to comment.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-09-10T10:44:47Z","Galaxy Explorer","Is this set not called the Galaxy Explorer?  I notice in the title that it says UK name unkown. This should probably be updated.

Regardless, this is a true lego classic for anyone who is or was a fan of the space series.
Even if you were born well after the 70's you have to appreciate how cool this design was. 

Unlike some comments suggest, I don't want Lego to re-release this set as a legend.  It's unique and represents a certain era of lego toys for a generation of people.  A re-release would ruin that nostalgia.

My favourite of all time.",FALSE,5,0,0,0,0
"A_Brickset_user","2004-09-14T10:04:48Z","The Great LL928","I so remember this set being my favourite.  Before I actually got this set for my birthday I can remember trying to build something that looked like it.  Once I got it I don't think I played with any other toys for about a year solid.

This set came with two plates (one with craters the other a landing pad) as well as a small control tower, the trademark buggy and 4 mini figs!  An awesome base and ship combination that makes it one of the top classic space lego sets of all time. 

Lanny",FALSE,5,0,0,0,0
"A_Brickset_user","2004-09-19T12:37:11Z","Fwarrrr","This is life, but not as we know it.
I bought my second ship by accident one drunken night on eBay. But it still holds a space in my heart. when I awoke on Christmas morning unwrapped this rattling box.
fwarrr.
neeeeeoooowwwwmmm vrooom vrooom. I went round and round the house. I was, Buzz Lightyear.
However my children keep telling me to stop doing it now as it embarrasses them in front of there mates.
&quot;Aw dad man&quot;.
I cannot think of a better Lego set ever.
May I point out to the people suggesting to &quot;Bring it back&quot; that this is a no no. like Kenny Everet, Kink Kong and the Wombles, these should remain figments of the imagination because you cannot bring back an all time classic as this MASTERPIECE.
And to recap.
I have two.
Thank you God of all Lego.
",FALSE,5,0,0,0,0
