"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2007-05-23T13:27:28.76Z","WOW","This looks awsome, but they shouldn't have Obi-wan come with it, plo-koon should have been the one piloting it, if you watch the movie, episode III, plo-koon had the blue fighter, or was it the green one...hm... if it IS green ,then they should make a set on it, just liek this one, and kit should have been hte one flynig it, anyway, obi-shouldn't have been in this set! but over-all, awsome!",FALSE,5,0,0,0,0
"A_Brickset_user","2007-06-10T12:37:41.513Z","Good but is it right?","I like this set, I like the colour scheme and the way technic is incorporated, I also like the star fighter and especially love the Kit Fisto minifigure. But is it necessary? Do we need it? I don't see the point, with out doubt it’s a great piece of Lego but there is so much more that could have been created in its place!

E.G:

Section of Mygeeto Bridge - Ki adi mundi clones and droids

Simple sets - Yoda vs. The Emperor
                    Emperor vs. Mace Windu

If any Star fighter then Plo Koon in his delta 7, Lego could have easily introduced the set with a small docking bay and a few droids!

And even with these sets no existent the set has more to be desired! I fully realise this is a space set but maybe a ground dock for Kit Fisto with a few engineers and a fighter in pieces? 

I say all this in true, but I do stand at this isn’t a bad set.
",FALSE,4,0,0,0,0
"_add_um","2007-09-18T17:24:52.98Z","Great but...","This is a nice set comes with Kit Fisto (a first) another Obi-Wan (this time with a tan colour legs). Most of the set is actualy technic pieces and has a lot of rare blue pieces too. The ship is slightly different than we last saw it (7283 and 7256), the mainly the bottom of the ship is different (because it has to fit into the ring) and it has stickers too. The side guns (which was a hose piece) on the ship have been replaced with a black bar aswell. The ring is pretty nice, it has flick-firing missiles (which I don't really like). Here's the pros and cons.

Pros:
*Kit Fisto
*Another Jedi ship to add to the family
*nice colours
*bronze astro droid

Cons:
*Too expencive
*no lightsaber for Obi-Wan
*stickers

So it has its ups and downs, but if going to get this wait for it to go down in price.",FALSE,5,0,0,0,0
"Penguin724","2007-07-02T18:23:01.78Z","Cool set"," This set is awsome looking but has it even come out in america yet? I heard that they are makind a new Anakin Starfighter and an AT-AP. Thats for Episode III. They are also making anew Hailfire Tank with droids and a set from the upcoming game The Force Uleashed with vader his apprentice and Juno Eclipse.
   Personally I think they should have made Order 66 sets like an AT-TE, Commander Cody, an AT-TE commander, a couple of 212th troopers, Obi, and Boga(Utapau), Ki-Adi-Mundi, Commander Bacara, and a Few Galactic Marines(Mygeeto), 4 Speeder Bikes, Stass Alli, Commander Neyo, and 2 9th Recon Troopers(Salaeucami), Yoda, Commander Gree, 2 Elite Corps Troopers, Chewbacca, And Tarfull(Kashyyyk), and ones with Bariss Offee, Aayla Secura, Quillian Vos, Luminara Unduli, or The Duel in th Chancellors Office with Mace, Kit, Agen, Saesae, and Palpatine or Anakin, some 501st troops and some Jedi.",FALSE,5,0,0,0,0
"hustla187","2007-09-08T17:38:46.77Z","good set","I got this set on my birthday recently, and it is very cool and fun to play with. However, I don't like that Kit Fisto's head is made of rubber instead of plastic. The blue Jedi Starfighter is good with Anakin's yellow one. The boost ring is ok, but it will take you a while to build. Still, I give it 5 out of 5.",FALSE,5,0,0,0,0
"Leggodt94","2007-11-30T22:05:48.5Z","Very, very clever","This set is probably the most cleverly designed sets that I have. First of all, the design of the starfighter itself is much better than previously designed episode 3 Jedi Starfighters. Then second, the booster ring. I now completely understand why it was so much money, ITS HUGE, and the way the starfighter fits in it is genius. It fits in tight enough and with enough support. It also comes out easy. And with the Kit Fisto minifigure makes this set out of this world. ",FALSE,5,0,0,0,0
"lyxzen","2007-12-19T00:38:57.56Z","Awesome Set... with minor problems","All in all this is a great set, great size, slightly more complex build (when compared with a lot of the &quot;juniorised' sets available) and I liked the fact that the hyperdrive ring is included in the set.
Now for the problems.  The first one is easily fixable, the position that the fighter sits in within the ring is too high, but this can be fixed by flipping the ring upside down to place the fighter in the center of the ring.  The other problem i found is the extra minifig (who's name escapes me at the moment) has nothing to do, he's just a loose minifig thrown in.  It would have been nice to have had a place for him, but oh well, he is an awesome minifig with that rubber head.
In the end, I still give this set a 5, as the problems are very minor, and easily fixable.",FALSE,5,0,0,0,0
"tauntaunwampa","2008-01-20T22:24:41.717Z","A Suprise","I got this set for a bargain fistly since it had been on the self for a while it was marked down to $96AUD (origally $100AUD) Then i bought it 15% of and I found out it was marked down again to $89AUD plus to 15% off I got it for $75.65 WHAT A BARGAIN. When i first saw this set on the websiteI thought to my self &quot;I like Jedi Starfighter but do i really have room for the Booster ring in my room&quot; Anyway i brought it and i was quite suprised it can stand up and that saved alot of space. The Kit Fisto figure is a real plus to the set and the rubber head really hepls it fit inside the Starfighter. This set was very repeditive with it's building, the rings, the boosters etc.
Obi-Wan Kenobi is a low for the set, we all have him but if your friend unexcpectally gives you a rebel pilot when you already have two you can use his head for it (it looks really good because of the head piece. Since i already had the episode II Jedi Starfighter, I managed to attack it on the Booster ring as well (clever, aren't i) 

PROS
Kit fisto
Droid
Jedi Starfighter
Booster ring has stands

CONS
Building is repedative
Obi-Wan

Very Good set to get I recommend you get this because of Kit fisto.     ",FALSE,5,0,0,0,0
"Legonater","2008-01-01T11:45:53.67Z","Don't Judge A Set By It's Cover...","As the old saying goes, don't judge a book by it's cover. The same applies here. This looks like a terrible, waste of hard work and money. But it's better than you think. It comes with obi's fighter (but should come with obi) kit fisto, and a ring. The ring is what puts people off. Evan I was convinced it was terrrible at the prise and the ring. But the ring's worth it. If you don't like it, but are a stargate fan, take off the engine and the middle and  use it as a stargate. But, It's better than that. If you like taking pictures and making slide shows with lego like me, this makes a good opeing. Or, you can make the set better, in a scary sceane, for exsample what I did with this and my landing craft: two sand troops climb up the ring, only to find kit fisto on top ready to duel. then a ship shoots the ring, and it topples over. but anyways, good set, better than you think",FALSE,5,0,0,0,0
"Da_LegoBuilder","2008-01-17T19:47:18.11Z","Flicking missles","How come this year's sets have the boring flicking missle thingy? the ring starts to become a drag because you need to repeate the step over and over again. They should have thought of this eariler to connect other starfighters to the ring.",FALSE,4,0,0,0,0
