"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"chantastic","2009-06-29T12:47:25.327Z","Beautiful,well-designed set with some minor nitpicks","Pros:
+ Beautiful set. As beautiful as Cafe Corner and Green Grocer. Very colorful.
+ Power functions motor.
+ 48x48 baseplate.
+ Sound brick that plays a melody.
+ 9 minifigs including 4 kids with short legs.
+ 8 jester heads and 8 tan beards.
+ Build goes by quickly mostly because of the repetition and because there are so many colors that hunting for pieces is easier.
+ Horses and sleighs go up and down as the carousel spins.

Cons:
- Build is repetitive. Some elements are repeated 8, 12, or 16 times.
- Stickers (the horses eyes and some gold foil decoration).
- Upside-down tan beards are supposed to be fleur de lys but they don't look anything like them.
- Motor isn't hidden at all and is kind of noisy.
- Short-leg minifigs can't sit, so they stand on the horses.
- Battery box is not easy to access if you need to change the batteries.   Requires some small disassembly.

Regarding the price, I think it's worth it. It has 3200+ pieces and it comes with a power functions motor, a sound brick, and a 48x48 baseplate. 10188 Death Star has 3803 pieces and that's US$400.
",FALSE,5,0,0,0,0
"Wells","2009-07-02T07:57:10.717Z","Easy build, but heavy hunting","This is so far a good set... I am in the middle of building it at the moment. As said before, there is quite a bit of repetition, but all you have to do is look at the set and you can tell that there is going to be some amount of repetition simply because of what it is... at least it isn't as bad as the repetition that occurs in the Ferris Wheel (4957-1).

I think my biggest peeve is the stickers... mainly because the stickers that came with mine were crumpled and some of them had come unstuck from the backing and were instead attached to some of the bags. I think the sticker sheets need to be placed in a bag with a cardboard backing so that they don't crumple like this. This is the second set that this has happened to me, and I really don't appreciate it.

I haven't heard the motor running, but given its position and exposure, I would have to guess that it is going to be noisy. A small building surrounding it would have been nice so that it is not visible, but I guess if you were to look at a normal carousel in a county fair, you would see that the motor is quite visible there as well, so there is some authenticity to it.

Chantastic's review is pretty much spot on, otherwise. The one other item I would mention is that the bags are not labeled or numbered, so it is a bit harder to progress through the build since you don't have any solid order in the bags. It is obvious that some of the bags will be used at a specific stage, and you don't have to open them immediately, but I just got into the first stages of building the base of the carousel that actually turns, and already 3/4 of the bags have had to be opened. This creates a huge number of pieces out and about that are becoming harder and harder to keep track of.",FALSE,5,0,0,0,0
"brickeddad","2009-07-14T01:57:53.247Z","A flagship product that isn't Star Wars","First off, no offense to Star Wars Fans!  This set includes some wonderful details and special pieces, and everyone who has seen the finished model loves it.  It deserves to be called a flagship because of the design (which is like a real carousel), and because it can inspire many children (and children at heart) to ""Play Well"".  It uses some nice SNOT techniques, incorporates some Technic mechanicals, and nicely demonstrates how mostly rectangular bricks can be utilized to make a very complex structure.

The set has 25 (!) un-numbered bags, some with bags of small pieces within.  Most of these were open within an hour of starting the build.  Spend some time sorting and the build will go much quicker.  As the other reviewers have said there is repetition, but not so much as to get tedious.  Most of the parts that are repeated still give you some satisfaction in seeing them completed (e.g. the parts with the jester heads).

My set also had mangled stickers.  Customer service is sending a replacement, but this part is back-ordered, so I'm using what I have and will replace the creased and crumpled ones later.  While like most fans I don't like stickers, you should note that most are shiny metallic, so they do add to the set an effect not possible with printing on bricks.  I think the horses' eyes could have been printed however, as there are existing Lego bricks with eyes on them.

The motor is not too noisy, but I do wish the sound brick had a little more volume to it.  (My brick isn't all there as the batteries were bad, and one actually had leaked inside the brick.  It works with new batteries but it doesn't consistently trigger the way it's supposed to.  CS is sending me a new one).

My only beef with the design is with the cloth tent roof pieces (these were also scrunched a bit, but they ""relaxed"" over a couple of days with hanging them vertically).  The top of these pieces is connected with a small blue Technic pin, and the grip is a bit tenuous.  If it comes detached, they are a little fiddly to re-attach.  Unfortunately, I keep wanting to remove parts of the roof to show others the mechanism underneath.

The set has playability, but is a little delicate for some young ones (who naturally want to put the figures on the carousel).  As a display piece, it would attract a lot of new Lego fans or (in a store) sell a lot of other Lego sets.

Summary:

Pros:  what's not to like about a carousel?
         tons of special parts
         intricate details
         price is justified by the parts count and special pieces
         nine minifigs

Cons: Attachment of the tent tops a little iffy.
         needs better packaging to avoid mangling the stickers, manuals and tent tops.
        my sound brick had two (of three) dead batteries on arrival, one which had leaked and strangely had reversed polarities!
        high price (though justified) means this isn't for everyone.
        could be frustrating build for young inexperienced builders (set is 16+ for a reason)
        the children minifigs (four) don't bend at the waist

The set is built but awaiting a new sound brick and stickers.  Lego CS is sending me the replacements, so how can I stay mad with TLG?  Despite the packaging and sound brick gripes, it looks and works great, and I highly recommend this kit.  5* model, 3* packaging, 1* to the battery supplier.",FALSE,5,0,0,0,0
"jacofourie","2009-09-01T00:15:20.7Z","Excellent, but missing lights","The other reviews have said it all already.  It is a great set and looks very impressive when done.  The only thing I would like to see added is some lights, then it is complete.

I will add some from the Technic range to see what it looks like.

Great job LEGO!",FALSE,5,0,0,0,0
"piratedave84","2010-02-24T19:16:41.31Z","8 hours later","<p>I have bought this set some time ago (on special @ TRU).&nbsp; But am just now writting a review.</p>
<p>Me and my fianc&eacute;e set out to build this set thinking it would be fairly easy/quick, we we ever so wrong.&nbsp;</p>
<p>First when you open the box 25 or 26 bags (unnumbered) fall out.&nbsp; That is a LOT of pieces.&nbsp;We did eventually get it done after 3 nights of works (around 6-8 hours).</p>
<p>We had a lot of fun doing so but there were definitely some times where repetition would kill us.&nbsp; I mean at some point you have to make 16 of the same&nbsp;20 some odd&nbsp;piece assembly.</p>
<p>Ok here it is :</p>
<p>Pros :</p>
<ul>
    <li>The pieces (the quantity)</li>
    <li>Power functions</li>
    <li>Displayability</li>
    <li>Interesting building techniques (the cams that make the little horses go up and down)</li>
</ul>
<p>Cons:</p>
<ul>
    <li>How the canvas roof is attaches is kind of flimsy and when it falls off, it's a pain to reattach</li>
    <li>The stickers were all crumpled when I opened the box ( a quick e-mail to TLG for replacement and 4 days later the stickers came)</li>
</ul>
<p>If you are to buy the set, I trully recommend you take the 1-2 hour it takes to sort all the pieces, you will be glad in the long run.</p>",TRUE,5,5,5,4,4
"aurélien","2010-02-14T06:08:50.717Z","Toutes les évaluations de Set 10196-1: Grand Carrousel très très bien","<p>Les commentaires des autres ont tout dit d&eacute;j&agrave;. C'est un ensemble grand et vraiment bien quand c'est termin&eacute;. La seule chose que je voudrais voir ajout&eacute;e est des lumi&egrave;res, il est alors compl&egrave;te.</p>
<p>Je vais ajouter un peu de la gamme Technic voir &agrave; quoi il ressemble.</p>
<p>&nbsp;</p>",TRUE,5,5,5,5,5
"David_loss","2010-09-08T16:26:59.6Z","The most complex set ever !","<p>As soon as i saw this set i really wanted it, just from the looks alone, i knew it was going to be impressive.</p>
<p>I think this set was aimed at the older builder, not only because of the complex nature of the build but from the size, repetition etc.</p>
<p>I did find that there was a lot of repitiation in the building,&nbsp;and i &nbsp;found the best was was to build all the sections in one go, rather than build one then start again.</p>
<p>&nbsp;</p>
<p>Good points :- a good challange, took me 9 hours over four days to finish</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Lot of colours, not often seen together in one set</p>
<p>&nbsp;</p>
<p>Bad points :- very complex, not for the faint hearted</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The way that the power is tranfred to the tuntable is a bit sloppy, would&nbsp;&nbsp;&nbsp; </p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; have been better if the `wheel` was on the inside, i think it would have&nbsp; </p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; made for a better set.</p>
<p>&nbsp;</p>
<p>To finish my set off i have placed some light bricks under the canopy, so that as the cambs rotate, the light flash. it only works on four as the other dont press the switch. </p>
<p>&nbsp;</p>",TRUE,5,5,5,3,4
"RonnyN","2011-09-25T15:38:27.833Z","Probably among LEGO's worst","<p>I know I'm late in reviewing this. It's September 25th, 2011, and I have just finished building this set again. This is probably the 4th time. My 6-year-old begged me to re-build it, and I agreed. <br><br>This set is beautiful. It really is. But as a building experience it is an absolute nightmare.</p><p>The design is simply flawed, and it is totally unplayable.</p><p><br></p><p>Oh, and I'm not some junior builder. I've been building sets for close to 40 years.<br></p><p><br></p><p>For example, the stairs where the operator stands keep falling apart. They are 2x1 tiles held by one ""peg"" of the brick under them.<br></p><p>The horses and all of the other types of carriages keep breaking, and there's really nothing to hold the floors that are under them, so they will sometimes fall as well and create friction that stops the carousel from moving.</p><p>The entire upper apparatus with the 8 wheels does not connect to the 8 white axles correctly. In the instructions, it looks like it does, but the 8 wheels are keeping it too high.<br></p><p>It has some nice pieces, I'll give it that, but playability is an absolute zero.</p><p><br></p><p>Another problem, not that there's anything you could do about it, is the repetitiveness of the build. It is absolutely boring to do the same thing over and over again.<br></p><p><br></p>
<h4>Pros</h4>
<ul><li>Looks great<br></li><li>Awesome parts</li></ul>
<h4>Cons</h4>
<ul><li>Can't play with it.<br></li><li>Fragile as hell<br></li><li>Sections not properly aligned.</li><li>Flawed design<br></li></ul>
<p>I know you probably can't buy it anymore, except for eBay. Save your money. It'll be the best decision you've ever made. I'm in the ""don't you dare glue your LEGO model"" camp, but this model is a perfect example for why you would want to glue the pieces.<br></p>",TRUE,2,3,2,1,3
"aaronptrck","2010-07-10T21:54:49.703Z","Eye Candy","Ever since I first saw this set in the LEGO&nbsp;catalog&nbsp;I wanted it. Being that I was in college at the time this set came out, I was a bit tight on money. I finally bought this set in March, and put it together in about 5 days (I have a busy life!)<div><br></div><div>As I began to build the set I quickly became very bored with the&nbsp;repetition. As many members have noted, some of the steps you perform repeat 14 - 18 times.</div><div><br></div><div><b>Pros:</b></div><div>-A LOT of min-figs (thankfully LEGO gave each horse a passenger!)</div><div>-Gold colored stickers put the ""Grand"" in the Grand Carousel</div><div>-Size</div><div>-Level of creativity. When you look under the hood at the mechanics the level of creativity and innovation in this set is unmatchable!&nbsp;</div><div>Excellent show-off model.... makes for a great house decor</div><div><br></div><div><b>Cons:</b></div><div>-VERY&nbsp;repetitive&nbsp;build&nbsp;</div><div>-Expensive</div><div>-(Some) stickers are meh....</div><div><br></div><div><br></div><div>Overall this is a set I like, but it's not really a set I'd necessarily want to build again.The finished product is a one of a kind jewl that you'll&nbsp;treasure&nbsp;forever!</div>",TRUE,4,4,3,5,4
"SgtSmash","2010-09-10T15:42:39.36Z","An incredible building experience","The Lego Grand Carousel was/is the largest Lego set I've ever assembled, not to mention the&nbsp;most expensive. I was a bit worried that if I did not purchase this set when I did, it would end up costing me much more later, to the point where I would never own it. Unfortunately Lego's have that effect:&nbsp;once they go out of production, the greedy folks on Ebay and Amazon take over!&nbsp;<br/>&nbsp;<br/>I wasn't quite sure how the Carousel would factor into my town, but figured at the very least, it would make an awesome collector's piece that could rest on a shelf. At over 3000 bricks with many unique colors, pieces and decals, this was going to be a massive undertaking.&nbsp;I commandeered our kitchen table, and&nbsp;opened the box,&nbsp;at least 20 (UN-NUMBERED!) bags of parts came out, along with a very wrinkled sticker sheet (which was very disappointing). <br/>&nbsp;<br/>I figured the&nbsp;easiest way to build would be to divide and conquer by&nbsp;sorting the pieces by color. This feat alone took me at least 2 hours. In the end,&nbsp;I had massive piles of colored bricks staring back at me. Again, you do not get the luxury of having numbered bags. Just start from page one of the manual. As the first couple evenings wore on, the Carousel took shape...thus beginning the dreaded&nbsp;repetitive building. So many repetitive steps, but I tried to get around this by building&nbsp;each component&nbsp;like an assembly line, for example: If you have to build&nbsp;8 of the exact same&nbsp;item,&nbsp;build all 8 step-by-step at the same time, opposed to completing&nbsp;one piece and starting over&nbsp;7 more times.&nbsp;This saved a lot of time.&nbsp;<br/>&nbsp;<br/>Without taking more time going into the build, I will say that the inner-workings of the&nbsp;Carousel is a Lego engineering feat.&nbsp;I won't go into too much detail, but when you see your creation come to life with a flip of the switch, it&nbsp;is a very gratifying experience to hear the little tune and see the riders going up and down and round and round.&nbsp;You won't want to turn it off for about 20 minutes. <br/>&nbsp;<br/>Once together, I must warn that the set is quite brittle. Little hands will cause this thing to fall apart time and time again. I've had to overhaul the set once already to refresh it back to brand new condition. It's a great set, don't get me wrong. But I would have to say this is an ""Adult Only"" set. If you incorporate it into your town with road plates, it is a natural across the street from the Grand Emporium and other modular buildings, and the City Hall from the Town Plan set. <br/>&nbsp;<br/>As far as the wrinkled stickers, Lego sent me a new set. It would be nice if they would begin putting sticker sheets for their sets between a couple pieces of cardboard or a stiff envelope. <br/>&nbsp;<br/>For $249.00, it sure wasn't the most expensive set out there, but I don't think I would want to build anything larger than this. An&nbsp;excellent experience, something you and the people in your life will treasure and ""ooh"" and ""Ahh"" over for&nbsp;a long time.&nbsp;<br/>&nbsp;",TRUE,5,5,5,3,4
