"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Republic_Commando_Sev","2007-07-31T21:58:28.957Z","Deadly Crossfire!","Kongu is awesome! Some people don't like him because he's wide but, I LIKE HIM! I don't think he's to wide! I love how he has TWO Cordak Blasters! I love his mask and how lego did his tubing! Defanently Five Stars!
Republic Commando Sev",FALSE,5,0,0,0,0
"DarkLordMakuta","2007-08-05T15:37:09.46Z","Kongu","Basically, it's a cool set, but he seems a tad bulky for a Toa of Air. The Cordak blasters, though cool, weigh down his arms, making him difficult to pose. The new tube part is pretty cool, though his head is bizarre.",FALSE,3,0,0,0,0
"reidak49","2007-10-26T21:03:52.95Z","cool","this set first of all he is smaller than the inika form the air hose way is funky he has to cordak blasters they fire fine but what happens to him when he runs out of ammo i like the mask and i think kungo has this most pieces of the mahri i might get it",FALSE,4,0,0,0,0
"pig","2007-09-29T08:10:23.53Z","cool body","one of the best toa mahri.
pros:
body
mask
tube
piece behind head
new eyes/brain
short
good for mocing
cons:
gray. it's too much.
two cordaks. i don't like them.
hard to pose.
big feet

",FALSE,4,0,0,0,0
"cys07gz","2007-11-11T07:38:03.56Z","Buy this set, only it has two launchers.","I used to buy all Bionicles sets of the year for my children, but then they first stopped building them, and they stopped asking altogether since about 2 years ago.  LEGO, beware, that tells something.

For the 2007 models, I only bought this one - for myself - because this is the only one that has two rocket launchers.  Kongu was assembled then boxed again, but the launchers are great fun.  After you get the feel on how to fire them, they can be used for a lot of games, with or without Lego.

Good luck to Lego with the Bionicle series. There are more than a hundred in my home.",FALSE,3,0,0,0,0
"Nate_Wan","2007-12-13T14:17:14.56Z","The Gunner Returns!","I personally think this is my favorite Toa Mahri. True to his last incarnation his only weapons are projectiles which I love. Her also has the best color scheme with the dark green and metru gray pieces. Kongu is the best character suited for using his canister part as a base seeing as he has both cordaks. I don't see why people complain about the cordaks becasue both on this set worked perfectly for me and I enjoy firing both of them at my sister simaltaneously. Though he is abit bulky to be the most agile I love his new body piece so 9/10",FALSE,5,0,0,0,0
"hedgehog_lover","2008-12-03T14:40:37.7Z","When the enemy gets close, its time to flee","Hi everyone, its time to review Toa Kongu!To start I will say that I didn't have very high expectations of the toa mahri so I only got Kongu and Hahli. Looking back I wish I had bought the rest of them, even though I think Lego mixed up nuparu and Kongu. But what heck,he has TWO kordak blasters,TWO man,Two!
 Pros-
mask 
blasters(even thiugh they don't always work)
Body
Pipes leading into mask
 Cons-
Blasters are heavy and hard to pose
Heavy weaponry dosn't seem  fitting for a toa of air

4/5
Buy if-you like toa,want a good set or are collecting an arsenal of kordak blasters.
Don't buy if-you don't like water or prefer sets with close range weapons.",FALSE,4,0,0,0,0
"smiley905","2008-01-05T14:38:55.263Z","pretty good","this set is good but there is definetly some things it could improve on

pros
-nice mask/tubing
-guns fire far 
-the peices that are used suit him

cons
-to bulky for an air toa but it still looks cool
-no new peices
-no wepon
 ",FALSE,4,0,0,0,0
"Gus_263","2008-02-11T13:01:49.687Z","Green of the deeps","The green toa mahri is the smallest, and have the small head with dive accessories. Have too two cordaks, very heavy for the arms. He looks like the strongest of the team, a very rarely thing for green toas. The mask like a miru for diving, and the body was a innovation of 2007. He don't have blade weapons, it is a con. But in overall is a good set.",FALSE,5,0,0,0,0
"legoguy_3000_","2008-09-21T13:14:22.623Z","The smallest toa mahri","This is a great set but out of all the toa mahri this one is the smallest.

pros:
cordak blasters really fire
cool mask

cons:
a bit smaller than the other toa mahri

I think this set is really cool 4/5
",FALSE,4,0,0,0,0
