"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"just2good","2009-12-18T20:39:51.013Z","Best Set for a Toy Story (or Pixar!) lover!","I went to my local Target today, and they had most 2010 sets!
This set is awesome, as it includes Woody and Buzz, and doesn't have any sitckers! ^^
Pros +
~Two Minifigs
~No Stickers
~Long Legs
~Detailed
~Pull-back Motor
Cons-
~Buzz's helmet ALWAYS falls off
~A bit overpriced

Otherwise, this set is SUPER cool!",FALSE,5,0,0,0,0
"Lost_Cosmonaut","2009-12-20T18:16:29.607Z","Very nice!","Was surprised to see this and a few other 2010 sets at my local store, and for 20% off no less!  So I snapped this one up and a few others.

This is a great little set, lots of detail and tons of playability.  The pullback motor is very cool, RC and the figures are spot on.  The rocket is the icing on the cake!  It's a little pricey for the piece count, but there's a lot of unique and new pieces here.

The best part?  NO STICKERS!  Let's hope LEGO keeps up on this new no sticker kick!  I'd gladly pay a couple cents extra per-piece to have no stickers like the old days!

Pros:
- Excellent detail
- Pull back motor
- Rocket!
- Super detailed Buzz and Woody figures!
- NO STICKERS!

Cons:
- A little pricey",FALSE,5,0,0,0,0
"MasterOfPuzzles","2010-01-23T20:43:31.247Z","Just a bit disappointed","The RC model is really very nice, no stickers, solid and playable especially with the pull-back action.

The minifigs, however....

Woody, is beautiful and detailed unique minifig. However it came completely assembled and feels like the lower density, lower quality Chinese plastic used in many of the other pre-assembled minifigs. Buzz's body and legs feel like normal minifig quality, but the wings and helmet are very finicky to keep on, which reduces the playability of the set.

It would also have been nice if the rocket mounted to Buzz in a slightly more poseable way. As it is, the rocket spins far too easily.",FALSE,4,0,0,0,0
"bioniclemastermind","2010-01-26T15:27:42.89Z","Great Lego!","The pull back motor goes really fast! This is a great collectors toy. This set brings back memory's from the end of the 1st Toy Story. 
Pros:
There are no stickers only printed! It comes with buzz who only has half a helmet, woody has a hat that does not come off, and finally a brick built RC.

Cons:
There is no remote control panel in the lego set.
The figures are made of cheap plastic.
The 2 blue dishes on RC eyes should be bigger.

Other than that this a great set for fans of lego and the films toy story. Well worth the price. ",FALSE,4,0,0,0,0
"galonschiente","2010-01-10T14:29:29.577Z","'Beep Beep, toy coming through!'","I had to get this set off of ToysRUs.com because they ran out at the shop. And for £15.00, it was a great deal.

Once again, this will be split into sections, so lets get started-

Minifigures-

Woody- First things first this minifigure has amazing detail all around. We'll start with the head. Woody's hat is very nice. It is crooked with great colour. His face looks sweet and whenever I look at it, I feel safe. The hat doesn't come off which is a shame, but I don't mind, because that just makes him unique. His torso has a excellent cow-skin pattern with a shiny sherrif badge.
There are two buttons on his check jacket, and above that is a red neckerchief (I think). On the back he has more cow-skin and a pull string which really adds to the detail. Woody's legs have brown boots on them and a brown belt with a golden buckle. If you take off the legs, you could use the belt for a custom minifig. Woody has longer arms and legs than an average minifigure, so if you are thinking about swapping around minifig's pieces, you might want to swap the arms and legs so they don't look wierd! The legs could have had a bit of a denim-y look to them by adding a few light stripe patterns but apart from that.....
5/5 for this minifig!

Buzz Lightyear- LEGO really went to infinity and beyond with this minifigure! Once again, I'll start with the head. He has a purple head with small purple protrusions coming from the side of his head which might be ears. He has a small brown spiral on his chin, blue eyes, raised eybrows and a cheesy, toothy smile on his face. Buzz's armour has some small buttons and the star command insignia. This armour is helpful if you want to build a star command team. On the back thre is a stud to attach Buzz to the big one rocket (Which I'll get to in a minute), and the wings are purple with a red and white striped pattern. There is also a red light on the front of one of his wings while there is a white light on the other one. On the torso ther is yet again another star command sign and some print on the back that looks like a vent. The legs have green boots. It would have been great if there was a laser on one arm and a communication device on the other arm but LEGO can't do everything.
5/5 for this minifig!

The BIG ONE rocket- This rocket is truly wonderful. Small, yes, but wonderful. The red part at the bottom rocks and the writing is not a sticker but print! There is a technic piece inside holding the middle (which is actually an R2 unit body shape) and the part underneath together. A black spinner is used to clip Buzz onto the rocket. If it included a match it would get 6/5 but it doesn't so it's a.....
5/5 for the BIG ONE!

RC- The main part of the set. RC is spring loaded, so when you pull him/her/it back then release, he/her/it will go zooming ahead either until it hits something or stops, whichever comes first. The spoiler is a nice printed piece to own and the sides are printed also. The antenna is quite tall and the eyes are green frying pans held up by clips... Very cool! Young kids will find this very enjoyable to play with and if you are a collector like me, makes a great addition to any collection! One con, though. There is no remote control, when i'm pretty sure this scene had one in the movie.
4/5!

Altogether this set gets 19/20!",FALSE,5,0,0,0,0
"thelegofan400","2010-02-05T21:20:47.89Z","To infinity and Beyond!","The motor is my new favorite brick! This is the fastest and most awesome motor in a lego set ever!
Pros
Awesome motor
NO STICKERS
could be a set for racer fans
Cons
Rocket needs to be more to scale, it is annoying on Buzz's back, he can't stand up!
The shell falls off, making it the motor and a few technic pieces. 
Great set, 4/5, this is a great set for a present without blowing your money.",FALSE,4,0,0,0,0
"trust351","2010-03-06T14:15:56.717Z","Aw...well,read this one...","<p>First and only Toy Story set I've got.-</p><p>It's very expensive...for 74'99 PLN...in the cheapest shop with LEGO?</p><p>74'99 PLN is something like...ummm...15 dollars?&nbsp;But,I like the set. It's well-designed,and have 2 minifigs.</p><p><b><br></b></p><h4>BUILDING IT.</h4><div><br></div><div>The car (RC) isn't hard to build,but aww...well,the best part of building is adding wheels,because this is the hardest part through.</div><div><br></div><h4>THE FIGS.</h4><div><br></div><div>The set have got two figs. The first one is Woody,and the second one is Buzz. I think Woody's better.</div><div><br></div><h4>PLAYING' WITH.</h4><div><br></div><div>So,the car have got only one function - ''pull-back'' wheels...its not that funny like other LEGO sets.</div><div><br></div><h4><br></h4><div><br></div><div>That's all.</div><div>&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Cya</div>",TRUE,3,4,2,2,2
"legofanatic2414","2010-03-01T14:05:51.403Z","Strapping onto RC Woody and Buzz zoom to Andy's Car before he leaves them!","<p>Woody and Buzz to the Rescue, this is a great set for the new Toy Story series as it has both of the main minifigures at a cheap price. Now, I am not saying this is the best set in the world, as every set has it's cons.</p>
<h4><b>&nbsp;</b>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The Minifigures</h4>
<p>&nbsp;&nbsp;&nbsp;&nbsp;Woody and Buzz are both very well made minifigures. Woody has a sculpted head with a hat (that does not come off ). He also is the first minifigure (along with Jessie) to have long arms and pants, the reason for LEGO to do this I am not sure (they have never took into consideration the tallness of some licenced minifigures, as Chewbacca was tall why didn't they give him one?). He is also printed on both sides with his pull string on the back. Buzz is a very interesting minifigure, as he has a step-by-step building process. he has a small sculpted head with his armor and wings (that are detachable for him to fit in certain places) and a visor that comes off easily. He also has the armor on big so any movement of his hand's are limited.</p>
<h4>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The RC Car</h4>
<p>&nbsp;&nbsp;&nbsp; The car I&nbsp;have the most complaints of. RC has a very nice body with&nbsp;good&nbsp;green pieces that do not need stickers! but his spoiler (I do not think that is the&nbsp;name) comes off very easily so it might limit playability justa&nbsp;tad bit. Now, it would have been nice to have a piece&nbsp;on the spoiler that&nbsp;Buzz could hold onto but that can easily be&nbsp;fixed. He comes with a built in motor and boy does it go FAST! I tried it&nbsp;and it goes a good 7 feet. The eyes do give a very nice sign of &quot;life&quot; to the&nbsp;car. The eyes come off easily though so keep that&nbsp;in mind.</p>
<h4>&nbsp; PROS:</h4>
<ul>
    <li>Woody and Buzz&nbsp;come&nbsp;</li>
    <li>Very unique minifigures (Woody&nbsp;+ Long arms and legs =&nbsp;Custom Avatar!)</li>
    <li>RC is very fast</li>
    <li>The Rocket is very detailed</li>
</ul>
<p>NO STICKERS</p>
<h4>&nbsp; CONS:</h4>
<ul>
    <li>Woody's hat is not detachable</li>
    <li>Buzz's visor comes off easily</li>
    <li>RC's spoiler comes off alon with his eyes</li>
    <li>With all these &quot;comes off'&quot;&nbsp;complaints you can conclude that this set is very fragile&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</li>
</ul>
<h4>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Overall</h4>
<p>&nbsp; Woody and buzz to the Rescue is a decent set for the Toy Story series. But, this set is very fragile so giving it to younger kids could be a problem AT TIMES. This is is a nice set and I would recommend it. 8/10</p>
<h4>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; LEGOFANATIC2414 OUT!-</h4>",TRUE,4,5,4,4,5
"piratedave84","2010-02-24T18:51:10.687Z","A cool set indead!","<p>I finally found this set a couple of days ago.&nbsp; I was really excited to get my hands on that new Buzz minifig.</p>
<p>The set in general is a nice one, it has printed panels in lime green which are pretty cool.&nbsp; The printed parts I find are generally better than stickers, but in this case due to the somewhat special color/aspect of the parts I might have prefered to have them.</p>
<p>The build was pretty easy, there is a&nbsp;huge assembly that ratchets to propel the buggy so it takes away some parts to the build.&nbsp;</p>
<p>Overall the set is great for the lime green pieces (frying pans!).</p>
<p>Cons :</p>
<ul>
    <li>Woody is assembled</li>
    <li>Buzz's wings tend to fall off</li>
    <li>I don't remember Buzz being so small compared to Woody</li>
</ul>
<p>You should still buy this set, it's great</p>",TRUE,4,4,4,5,4
"power_miner2020","2010-06-11T16:25:51.903Z","To Andy's van and beyond","<ul>
<li>Great set, it is like $19.99 at wal-mart I was very happy to finally get my hands on the Buzz and Woody minifigs</li></ul>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li>pros</li>
<li>new Woody minifig</li>
<li>new Buzz minifigs</li>
<li>pull back rc and he goes fast</li></ul>
<p>&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li>cons</li>
<li>none</li></ul>
<p>&nbsp;</p>",TRUE,5,5,5,5,5
