"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2005-01-28T07:53:20Z","Great Ship, Great Load of Minifigs!","The second Ep3 set I've got and its fantastic.

You get 3 Clone Pilots (the only set these figures come with) and a Astromech Droid.

It has fantastic features like dropping bombs, and the wings open in a really interesting way.

The construction is broken up into 3 segments, the main body and the two wings.  Which makes it all a lot easier.

It also has lots of pieces, Lego's not scrimped in this one, and it'd make it great for customising.

In fact if you own the huge Lego dropship from Ep2, this could be used to bulk it up.

Its a fun set, and if the rest of Ep 3 sets are as good as this and the Jedi Starfighter, then I'm a happy bunny.

Worth every penny.",FALSE,5,0,0,0,0
"A_Brickset_user","2005-01-29T10:28:44Z","Cool pilots!!!!"," I got this set yesterday from my local argos (about 5 days before offical uk release!! yay)and i am very pleased with the outcome. I was kinda expecting an x-wing, but this is far different, and far better!
   The build structure is clever, as is the bomb drop (you load the bombs in between the 2 front cockpits then press a gear at the back!.
  The only down point is the astromech droid inbetween the 2 back pilots. Its legs are headrests!! Oh well, no biggie!
  In all, a brill set, and thankfully, no stick on decals!
   ",FALSE,5,0,0,0,0
"A_Brickset_user","2005-02-02T12:09:16Z","7259 arc-170 fighter - a good start to the episode III range","This is a very good set. The 3x pilot minifigs are good, a cross between clone troopers and at-at drivers. You also get a R5-D4 type droid. The set instructions are easy to follow and the wings swivel like the latest x-wing set. There are 2 bombs similiar to the way slave 1 drops them. I hope they release the rest of the range soon, i have the jedi fighter / vulture droid on order. ",FALSE,4,0,0,0,0
"A_Brickset_user","2005-02-04T12:04:46Z","Good, but may get better","Normally I would review a new Star Wars set based, amongst other things, upon its accuracy to the “real” version, as accuracy to prototype is normally one of my key indicators. As we still have some time to wait for Episode III, I can only review it now without that comparison. As has been said it has nice new Minifigs and the same clever wing opening mechanism as the X – wing. In terms of construction and to look at it is good. It has no stickers so that has got to be a major point in its favour. Also the cost was not too high at 30 GBP. 

I think I can only really give it an eight for now, but once I have seen the movie, I may be back with a revised score. Can’t wait for the Clone Turbo Tank and the Scout Walker.
",FALSE,4,0,0,0,0
"A_Brickset_user","2005-02-11T21:28:52Z","Great Star Wars Ship","The construction on this is phenomenal (how they come up with these ideas is beyond me).  The final product is quite sturdy, and everything is pretty much awesome.

Two cons:
- A few gaps in the cockpits, and in the front
- The wing mechanism is hard to center and a bit jerky",FALSE,4,0,0,0,0
"A_Brickset_user","2005-02-12T18:59:58Z","Impressive... most impressive...","Everything about this set is ingenius.  I love it.  Wing mech works great for me, don't know about those other people.  I love how we get Clone Pilots, and how we'll get Scout Clones and everything later on. :)

OVERALL GREAT SET!  BUY IT!!",FALSE,5,0,0,0,0
"A_Brickset_user","2005-02-21T17:04:09Z","Good set but where are my figures?","Really great model. The wing mechanism is a bit dodgy but otherwise almost perfect.
However I have knocked a couple of points of because mine didn't come with either figures or computers which was frankly very disappointing. I intend to get in contact with Lego over this. Has anyone else had this problem? Mine bought from Argos, Birmingham. Sort it out Lego!!!!",FALSE,4,0,0,0,0
"A_Brickset_user","2005-03-17T10:17:22Z","Good set, even better with minor adjustment.","Hi everyone,

Received this set a few days ago and now I have had time to appreciate it here's a few little points of interest.

The pilot helmets have hollowed out eye areas. It's the black, blank minifig heads underneath that make the eye areas of the helmet appear black. This is of significance in that it means you can put a human faced minifig head under the helmet instead. Why would you want to do this? Well... It appears from the ROTS trailer and a preview of a Clone Pilot 3.75 inch action figure that you can see pilots human eyes so movie accuracy can be established.

It's a real bonus that there are no decals with this set at all considering the Jedi Starfighter and Vulture droid set was littered with them. The two targeting screens included with the ARC-170 have a nice print of what must be a droid tri-fighter on them. Great touch.

On to the gaps in the cockpits. Only the two rear gunner cockpits are hinged. The third foremost cockpit is fitted in place. There is a small gap behind this but this is a necessary play feature to allow you to drop the &quot;bombs&quot; into the bomb bay in the centre of the ship. However, when you build it, according to the instructions, you find that the two hinged cockpits do not sit flush to the main hull of the ship unlike the fixed one. It looks messy and means the two rear pilots sit considerably lower than the front one. 

This can be rectified easily with only a slight loss in rigidity of the model. You simply have to remove two, white 4 by 1 flat pieces which sit adjacent to the R2 unit and four grey L-shaped pieces which the two canopy hinges sit on. This has the effect of lowering each canopy down by &quot;1&quot; flat layer ensuring that each canopy sits flush to the hull. You can use the white excess pieces for strengthening the area weakened by the removal of the small L plates. The L plates can then be used as a platform for sitting the targetting computer which will need repositioned slightly. The only drwaback with this is that the hinged cockpits require slightly more care when opening but it looks a whole lot better when displayed in closed position.

With this modification made, the set improved greatly in my eyes. Well worth picking up and quite reasonably priced as it turns out to be relatively big. At least three times the size of the Jedi Starfighter. Quite an unusual looking ship, my girlfriend thinks it resembles a giant seagull and I can see her point.

It really could do with landing struts though! Display is quite hard in closed s-foil mode and nigh on impossible with them open!",FALSE,4,0,0,0,0
"A_Brickset_user","2005-03-20T15:50:31Z","AWESOME!!!","this set is AWESOME! technically i only 50% own this set. my european cousin is letting me borrow it for a month or two. anyway, i LOVE this set! it's SOOOOOOOOO AWESOME!!!!!

&quot;clone squadron #2! focus your attack on those tri-fighters! 

&quot;clone squadron #7! attack those seperatist command ships!

&quot;and squadron #11! take out those vulture droids!&quot;

ahhhhhh..... yes sireeee, this set is AWESOME!!!!!!!!!!!!!!! A 10 ALL THE WAY!",FALSE,5,0,0,0,0
"A_Brickset_user","2005-03-26T10:04:13Z","very nice set","was quite impressed with this set. it looks really cool but the wings are a bit bendy!! shame about no controls in the front cockpit &amp; that it has no hinge. 
really good set overall.

not impressed with my clone pilots helmets though as only one of them was perfect. the other helmets didn't have all of the markings! :( oh well...",FALSE,4,0,0,0,0
