"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"stevethebandit","2009-06-06T13:42:32.263Z","good!","my first space police set. cool, cheap but weird. here is pros and cons. pros. 1.cheap.2.good minifigure.3.cool gun.cons.1.looks a bit weird.2.snakes helmet looks ugly without a visor.over all a good set buy it now!",FALSE,5,0,0,0,0
"ian","2009-07-03T12:22:01.11Z","better than expected!","I just purchased this set today I must say I am impressed. The space speeder[thats what it's called right?] has a nice desighn making it sturdy and swooshable also has a awesome looking laser cannon. the mini figure is super detailed and probabley one of mt favorite mini figs ever made! he also comes with that amazing helmet! now for the pros and cons.



PROS
sturdy
good peices
awesome min figure and helmet
cool cannon
swooshable
cheap only 3 euros and 25 cents!


CONS
laser tip  breaks
a little two small laser only has 9 peices

I highly recomend this set even if your not a space police3 fan",FALSE,5,0,0,0,0
"1__Lego","2009-09-16T23:29:51.67Z","Not that good at all...","This set comes with a speeder and 1 minifig.

Pros: 

cool helmet

blaster gun looks sweet

Cons:

no visor for the helmet

minifig is one of the ugliest most demonic creature things Lego has ever made

a minifigs hands cant fit properly on the handle bars

",FALSE,2,0,0,0,0
"P13c30fch33s3","2009-12-16T07:44:29.653Z","Snake? Snake?! HAHAHAHAHAHA SNAKE!","By the title, I am referring t fear he should inspire in people...until they see what he is piloting.

Snake:
Snake is simply a minifig with an unusual helmet. I find it quite good though.
His face is actually a mono-eye and brow with multiple extra eyes on the side. He also appears to have an eye in his chest...weird. This version of Snake doesn't have a black visor on his helmet.
Pros:
 - Helmet
 - Intimidating
Cons:
 - Most common alien

Random Ship:
The small thing looks like Frenzy's Space Hopper without the ability to steal vaults. It uses a relatively new piece for a gun.
Pros:
 - Gun piece
 - Flame
 - Pocket sized
Cons:
 - Very small
 - Doesn't look like a spaceship
 - Not particularly balanced

Other Stats (e.g. price, size, etc):
 - Expensive for 14 pieces
 - One minifig
 - Colours fit with other Space Biker vehicles

Opinion:
This is great for building up a Snake army. However, it is not worth it if you are looking for just pieces - there aren't many.",FALSE,4,0,0,0,0
"samuraiturtle","2009-11-06T23:56:10.25Z","Lets Go Sleding","That is what it looks like he is going to do.  Maybe they should not make these thing so small.  If he is going to try to out race a cop it looks like he is probably going to lose.  I think his ""speeder"" needs some meat to it to give it a chance of winning.  It does come with the new telescope and helmet.  ",FALSE,2,0,0,0,0
"StealthNinja999","2009-10-29T15:21:41.39Z","Space speeder","I got this along with K-9 bot and it is a good set with one minifig, Snake. I know he is quite common but this is the first time I got him so that is why this set gets a five.

Pros
-Cool Snake minifig
-Nice pieces e.g. telescope, flame, gun piece
-Very cheap
-Cool helmet

Cons
-The blue Technic pin on the back is visible

I would only recommend this if you don't have snake already or you are a hardcore space police fan, It is quite rare however and comes with some nice parts but the K-9 Bot is just a little bit better.",FALSE,5,0,0,0,0
"Shadow_Crawler","2009-12-30T21:30:08.967Z","Waaaay Too Overpriced","Okay, this guy does have a nasty, criminal face and his speeder looks quite a blast, but the price is certainly too high.

Box : 5/5
Evil-looking yellow guy is seen riding his speeder with some SP II background and CGI effects.

Instructions : 3/5
Just basic impulse instructions (paper, not booklet)

Building : 3/5
I built this set inside the plastic, so it's quite an experience. However, I suppose it wouldn't be so fun when you build it outside the plastic.

Playability : 3/5
There's hardly anything you can do with this one. Perhaps if you have the other SP II impulse, you can create a pursuit scene (although it's really a hard race, Speeder VS Dog-Bot :D)

Compare With Price : 1/5
I'd like to give this section a half score, actually. In Indonesia, this set is priced for IDR 59,900 which is equal to US$6.37. I think it's very expensive for such a little amount of pieces. Maybe the minifig makes this set over-priced.

Overall : 3/5
A set to buy when you didnt't have enough money to buy the larger ones, or if you want to complete your SP II or Impulse collection. Packs quite a punch with the minifig, but the speeder is standard.

Pros : 
Nice minifig
Rare minifig headgear
No sticker

Cons : 
Over-priced
Too few pieces

Regards,
Shadow Crawler",FALSE,3,0,0,0,0
"andy87","2010-02-15T16:19:18.123Z","Why is everyone trashing this set?","<p>This set's biggest flaw is that it is overpriced, but other then that, it has some nice features. Snake is a very cool minifigure, although i don't know why they left the black visor off in this set. This set is an easy way to build a space criminal army, and the cannon is pretty cool and looks pretty realistic. Again, the biggest flaw is that it should be a&nbsp;dollar cheaper since there is barely any pieces.</p>",TRUE,4,5,4,5,3
"michaelvader","2009-12-25T13:21:02.56Z","(yawn)","ok um pros and cons?

pros:
Snake
laser

cons:
the hands can not really fit on the handles
to small
needs a real seat (can be put on)!

ok this set is $3 so I say if you don't have Snake get it if you do don't get it.",FALSE,3,0,0,0,0
"Cyborg_Phloyd","2009-12-19T14:35:18.03Z","Flawed, but worth the tiny price","I picked up Space Speeder a while ago at TRU. Oddly, it was the last one on the shelves, whereas its counterpart set, ""K-9 Bot"" was in plentiful supply. I gotta say, with these impulse sets, u can at least know almost in total what you're buying just from the picture because they're so small and simple. However, unlike my high praise of ""K-9 Bot,"" Space Speeder is not quite as impressive. Still, I love SPIII, and I just had to grab one of these sets. They're so cheap too!

PROS
Again, every one of my SPIII reviews truly praises the Minifigs. THey're so detailed, with every fig having a printed backside to their torso and overall unique, varying, and enjoyable looks to all of them. Snake is one of my favorite criminals in SPIII and its just always a pleasure to look at these great figures after they're built. I also like the laser cannon feature on the Space Speeder. Being attached to the steering handles makes it look very believable. It's also quite big for the set, but without looking cumbersome. This likely means that this little craft has quite the firepower for its size.

CONS
I don't exactly like how the set has no real ""seat,"" with Snake just hanging onto the handles for support. I think it would've been better if LEGO just threw in a car seat or SOMETHING. Despite how much I love SPIII minifigures, in this set you get Snake, but without a black visor! The black visor is part of the reason Snake looks so good! I cannot think of many good reasons as to why this set has no black visor! Perhaps because its an impulse set, but heck, even that doesn't explain to me why it's left out! Oh well, the good thing is that any set that come with a Space Police officer offers an extra black visor piece so you can certainly put that on this set's Snake model.

A long review for a tiny set. Again, I do this because I love LEGOs and I love SPIII. I like to share my opinions about these sets in particular. My opinion; if you like the series, get the set. Its got enough pirks. 4/5",FALSE,4,0,0,0,0
