"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"djfooboo","2010-06-18T13:00:55.843Z","Good enough set","<p>Picked up this quasi-impulse set last night<br></p><h4>Pros:</h4>2 motorcycles<br>Trophy<br>Minifigs are awesome, especially their helmets<br>Looks good without stickers<br><br><h4>Cons:</h4>Playability is limited due to small size, best as a combination with another set<br>Firing mechanism on dirtbike is poor, the rubber piece doesn't have enough force<br>Black motorcycle could use better weaponry<br>Stickers<br><br>I look forward to more of this series, I have always loved Twisted Metal and this is the LEGO version :)<br>",TRUE,3,4,2,2,3
"Alex514","2010-07-09T17:57:07.86Z","nice and tidy","<div>Pros</div>
<ul>
    <li>double sided heads</li>
    <li>rare pieces&nbsp;</li>
    <li>two different motor bikes</li>
    <li>rocket launcher</li>
</ul>
<div>Cons</div>
<div>
<ul>
    <li>too many stickers</li>
    <li>rocket launcher is hard to launch</li>
    <li>not enough actual pieces</li>
</ul>
</div>",TRUE,4,4,3,5,4
"Takeshi","2010-08-05T18:20:52Z","Motorbike race","This is a cool little set. An easy way to get two different motorbike types, a piece of dynamite, and a trophy. On with the Pros and Cons!<br><br>Pros:<br><br>Two bikes: You get the two most common bikes in this set, one in black, the other in green. Really nice if you don't already have any bikes.<br><br>Pieces: Wide variety. Missiles, dynamite, space police helmet, hoth visor, and an all-new trophy piece. Pretty nice :)<br><br>Rocket Launcher: Contrary to the other reviews posted, I have found that the rocket launcher is not that hard to use, and can actually fire pretty far. IF you pull it back far enough. It helps if you pull from the lip of the cup instead of actually pressing on the missile.<br><br>Cons:<br><br>STICKERS!: It would seem that all lego series will have one major flaw. The major flaw of the World Racers series is the amount of stickers you have to put on. They aren't that easy to put on either.<br><br>Not enough parts: You don't get a whole lot of pieces, most likely because of the large size of some of them.<br><br>Overall: It's a great little set, with high playability. I would recommend this set to anyone who likes world racers or needs some bikes.<br>",TRUE,5,5,3,4,5
"mokey2345","2010-09-24T05:40:32.73Z","SNAKE CANYON","<p>I&nbsp;don't know why&nbsp;I bought this set ... anyway this is what i think?</p>
<p>pros:</p>
<ul>
    <li>bikes</li>
    <li>trophy</li>
    <li>rocket launcher</li>
    <li>minifigs</li>
</ul>
<p>&nbsp;cons:</p>
<ul>
    <li>the black bike has bearly anything(dynamite)</li>
    <li>could of come with more parts for the black bike</li>
    <li>needs a ramp?</li>
</ul>
<p>&nbsp;overall&nbsp;I give this a 4/5 ... buy this!</p>",TRUE,4,5,3,4,5
"icepick","2010-07-20T16:32:48.513Z","Very fun, but not a must","I give this a solid four.&nbsp; The gritty feel of the minifigs is great.&nbsp; I love the prints.&nbsp; The stickers are really cool and allow versatility on the bike.&nbsp; I didn't feel like putting the stickers on so I can MOC it up later with a plain black bike.<br><br><span style=""font-weight: bold;"">Build: </span>I liked it.&nbsp; The multiple pieces keep it from being tedious, and it's a fast, easy build.<br><br style=""font-weight: bold;""><span style=""font-weight: bold;"">Parts:</span> I really like the cool parts you get here.&nbsp; Pairing the goggles with the space helmet was genius.&nbsp; The bikes are really fun, too.<br><br><span style=""font-weight: bold;"">Play:</span> What can you say more than it's really fun to race them.&nbsp; And the explosives add an interesting flavor to the race.&nbsp; Plus there's a snake for added danger.<br><br style=""font-weight: bold;""><span style=""font-weight: bold;"">Value:</span> I am not too ecstatic about the size of the set.&nbsp; But the stuff you get was worth it to me, so I can't complain too much.<br>",TRUE,4,5,4,5,4
"Wolf_99","2010-09-28T09:04:30.883Z","Not bad not bad","This is my first set of World Racers, I am overall happy with this set, not hard to build, actually my spouse build it with my son and I applied the stickers, the stickers are nice and they are not to hard to apply unlike the boats were there are lots of stickers, the motorcycles are a nice&nbsp;addition to&nbsp;our collection, I sure wish that Lego would have made 3 teams so that the podium would actually be full...........maybe the snake came in first place.&nbsp;",FALSE,4,4,4,4,4
"Duq","2011-08-21T12:25:16.557Z","Odd set but great bikes","I bought this set for the bikes and in fairness there isn't much more to this set than the bikes. It's an odd mix though.<div>The set revolves around two bikes that are unlikely to ever meet in any normal race;&nbsp;a full fairing touring bike and&nbsp;a moto-cross bike with a sidecar. This sidecar doesn't hold a passenger but some sort of rocket-launching contraption. The rider on the touring bike has dynamite with him.&nbsp;There's a podium and a trophy and for some reason there's a snake in the set as well.</div><div><br></div><div>I don't get this World Racers theme. I understand racing and the idea of different types of races (boats, bikes, cars) around the world is fine. But why does every theme nowadays need to have good guys, bad guys and violence? I would have preferred a set&nbsp;without dynamite and rockets and&nbsp;with a third motorbike instead.</div><div><br></div><div>Having said that the bikes look great, thanks to lots of stickers (9 on the black bike and 6 on the green dirt bike). Applying all those stickers takes more time than the actual build. The dirt bike element has been around a while but it's great to have it in lime now.</div><div>The minifigs also look great. Both have double prints on their heads and nice prints on their torsos and helmets. The dirt biker also has a print on his legs and the Space Police III helmet with snow goggles looks perfect as a dirt bikers helmet.</div><div><br></div><div>So what we have here are two great looking bikes and two great looking minifig riders in an otherwise somewhat confusing set.</div>",TRUE,3,4,3,4,3
"KLOKRIECHER","2012-01-21T05:09:26.387Z","LEGO World Racers - Snake Canyon Review","This is a great set to have and it's fun to play with as well. The build is very nice and easy and we also get a lot of stickers in this set. This model also comes with a podium, a trophy and a snake. There're also 2 motorcycles in this set: We get a black one which has a really nice looking design. On one side you can also see a dynamite piece. The lime green motorcycle has a nice looking sidecar with a catapult but that feature doesn't work really well. The minifigs are very cool and the figure of the Team Extreme team has a very cool looking design as well. As I told you in the beginning: It's a fun set to have - even for pieces
 which you can use for future MOC's (My own creations) and/or brickfilms
 for sure.<br><br>All
in all this set is an great set and I would HIGHLY recommend you to get
this. You can find this set on eBay, BrickLink and Amazon for sure.
Here is the link where you can check out the full gallery I made for this set
on my website: <a href=""http://www.klokriecher.de/home.php?id=202050090001"">http://www.klokriecher.de<br></a> <br><br><span style=""font-weight: bold;"">Videos I made of this set:</span><br><a href=""http://www.youtube.com/user/KLOKRIECHER?feature=mhee#p/search/1/ZNe28OYkceg""><br></a><a href=""http://www.youtube.com/user/KLOKRIECHER?feature=mhee#p/search/1/miV0PN-TPOg"">Stopmotion</a><br><a href=""http://www.youtube.com/user/KLOKRIECHER?feature=mhee#p/search/0/3t781KmbSAc"">Review</a>",TRUE,4,3,4,3,4
"benjadude11","2010-12-21T14:49:06.687Z","'Ow, move over' 'No, you-' 'Man it's so squished up here' 'Get down to the #2 block'","<b>Minifigs:</b><div><b><span class=""Apple-style-span"" style=""font-weight: normal; "">Excellent Minifigures. The green racer has a face I've never seen before, and the black racer has one side covered in a handkerchief and one exposed, looking angry. The printed torsos and printed helmets look good too, adding detail. My only suggestion would be to have one side of the face looking happy, and the other side angry. The green guy can be disgruntled or furious. Which side do you turn it to as he celebrates on the podium?</span></b></div><div><br></div><div><b>Black Bike:&nbsp;</b></div><div>Top notch. very sleek, flame stickers are REALLY awesome, but maybe do it in one sticker instead of three? the dynamite is nice, but the clip for it is light gray. It should be black. And it would be cool if you could, like, dump the dynamite, instead of just undoing it. [Lame.]&nbsp;</div><div><br></div><div><b>Green Bike:</b></div><div>Also high quality. The catapult works about as well as I thought it would, it flings the missile an inch into the air but gets surprising distance at times. The third wheel looks good though, without the catapult mechanism the black bike would be way bigger.</div><div><br></div><div><b>Podium:</b></div><div>Too small. There isn't really enough room for the racers to stand comfortably, and there are three spots for only two racers. What's the last spot for, the snake? The trophy is neat.&nbsp;</div><div><br></div><div><b>Overall:</b></div><div>World Racers should have had a third team. Maybe blue? But regardless, this is a fun little set with lots of playability. Worth buying.</div><div><br></div>",TRUE,5,5,5,5,5
"legoboyism","2011-06-25T02:22:18.603Z","the sand race","this set has two mini figures and was worth 10.00 now the pros and cons <br><br>pros:<br>very nice bikes <br>i like the backyard blasters bike it resembles catwomans of batman<br>the trophy<br>a snake<br>cons:<br>the extreme team has a wierd catapult that hardly holds missles<br>backyard blasters dynamite is pretty dumb <br>too much stickers<br>why does the winner stand have 3 <br>i thought there were 2 teams<br>overall 5/10 due to lack of weapons <br>",TRUE,3,5,2,5,3
