"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"blaksamu12","2010-08-17T00:51:52.153Z","Awesome!","<p>The Midi-Scale Imperial Star Destroyer is a lot better than it seems.&nbsp; Its really small, but it sure is awesome!&nbsp; I got it mainly because I wanted it to go with the Midi-Scale Millenium Falcon (read that review), but you should get it because its a great set!</p>
<p>&nbsp;</p>
<p><strong>Building Experience:</strong></p>
<p>The build was a actually really good.&nbsp; The structure that hold it all together and ends up going inside the ship, has a very interesting build.&nbsp; Then you move onto the outside parts, which are fun but repetitive.&nbsp; The top is similiar to the bottom, but has a lot of extra detail.&nbsp; Then you have the back engines which are pretty nifty.&nbsp; Next, there is the top part, control area,which is large, but looks great.&nbsp; Finally,&nbsp; there is a little stand on the bottom which helps for display.</p>
<p>&nbsp;</p>
<p><strong>Playability:</strong></p>
<p>The set doesn't have huge playability since its not minifigure scale, but its perfect size for flying around since it can be held firmly in your hand.&nbsp; It doesn't really bother me though, because the detail is amazing and the set looks great.</p>
<p>&nbsp;</p>
<p><strong>Value for Money:</strong></p>
<p>The set may be tiny, but its detail is unbelievable for the sets size, the the set is worth every penny.&nbsp; Its really small but it has 423 pieces, so its atcually a great deal.&nbsp; Besides, it much better prices than all the other new Star Wars sets.</p>
<p>&nbsp;</p>
<p><strong>Overall:</strong></p>
<p>The Midi-Scale Star Destroyer is awesome.&nbsp; It has a great price,&nbsp; is fun to build, and is perfect for display. The is limited playability, but its a total must have for Star Wars collectors.&nbsp; It also goes really well with the Midi-Scale Millenium Falcon.&nbsp; Overall, I highly recommend it, it is AWESOME!</p>
<p>&nbsp;</p>
<p>:{)</p>",TRUE,5,5,5,3,5
"Optimus_Wombat","2010-12-18T12:00:54.643Z","Nice detail, but a bit fragile","First off, I'd like to say that this model is, for a midi scale, beautifully detailed. &nbsp;It really is a very nice model to display and look at, and is a great size for when you're living in an apartment and don't have a lot of space to build full sized models.<div><br></div><div>However the model itself, in order to achieve that level of detail is over-engineered and hence quite fragile. &nbsp;I'm guessing not as fragile as the full sized Star Destroyer model, but playability does suffer greatly.</div><div><br></div><div>I'm not sure if LEGO's apparent design philosophy of: ""Let's make the model as detailed as possible, using as few parts as possible"" is necessarily a good one. &nbsp;In particular the central backbone of the model doesn't have enough contact points for the hull plates to anchor themselves well.</div><div><br></div><div>That having been said, at CA$49.99 (or US$39.99) I shudder to think how much this model would cost if the parts-count had been increased to make it more solid.</div><div><br></div><div>Overall, a fairly decent model. &nbsp;Great if you're just planning to look at it. &nbsp;Slightly below average if you plan to play with it.&nbsp;</div>",TRUE,4,4,5,2,3
"legoDad42","2011-01-09T22:39:02.013Z","Beautiful Symmetry!","<p>The Kuat Drive Yards&#39; <strong>Imperial Star Destroyer</strong>&nbsp;is a wonderful kit with great, symmetrical designs and lines throughout. While mostly being a display model....it has some &#39;swooshability&#39;!</p>

<p>It&#39;s a <em>&#39;Special Edition&#39;</em> Midi-Scale kit with 423+ pieces, over 9.5 inches long, nicely designed (especially the engines), good build (not great but not boring), nice weight/heft to the model and also&nbsp;comes with a&nbsp;simple, effective display stand. Makes a great desktop model.</p>

<p>&nbsp;</p>

<p>I broke down, below, various aspects of the kit &#39;euro-brick&#39; style as best I could with photo&#39;s and captions.</p>

<p>&nbsp;</p>

<h4>Box/Instructions</h4>

<p>Front of Box</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3971-1.jpg[/img]</p>

<p>Back&nbsp;of box</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3972-1.jpg[/img]</p>

<p>It was pleasant to find the instruction manual flat and in mint condition (not used to that). It&#39;s a 48 page booklet with clean, clear building instructions and a nice spec/details page.</p>

<p>Below is a random page of instructions...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/Lego8099MidiScaleStarDestroyerRandomInstructionPage-2.jpg[/img]</p>

<p>Spec/Details page (the back of the box has this same graphic smaller but with better looking blue background)...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/Lego8099MidiScaleStarDestroyerSpecsPage-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<h4>Parts</h4>

<p>No real unique parts but all are very useful especially all the angled plates and smooth tiles.</p>

<p>Here&#39;s the parts list from the instruction booklet. <em>Note the back of the box has the same parts list but with a better looking blue background and white lettering...</em></p>

<p><em>[img]http://i5.photobucket.com/albums/y174/PencillerZero/Lego8099MidiScaleStarDestroyerPartsList-2.jpg[/img]</em></p>

<p>&nbsp;</p>

<h4>Minifigures</h4>

<p>No mini-figs for a Midi-Scaled model.</p>

<p>&nbsp;</p>

<h4>The build</h4>

<p>I found the build to be very satisfying. It&#39;s not a great build and some repetition but overall I found some useful techniques especially this section below. It&#39;s the core of the model and holds all the &#39;wing&#39; sections, bridge/tower, engine and display stand(which is removable). Clever in my opinion...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3977-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>Here&#39;s a pic of the bottom section of the Destroyer and the engine...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3981-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<h4>The completed model</h4>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3982-1.jpg[/img]</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3984-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>Rear view detailing&nbsp;three KDY Destroyer-1 Ion Engines and four Cygnus Spaceworks Gemon-4 Ion Engines (for emergency use)...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3986-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>Bridge/Communications Tower and twin Deflector-Shield Generator Domes...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3993-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>Turbolaser Turrets...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3992-1.jpg[/img]</p>

<p>&nbsp;</p>

<p>Bottom of model details with Secondary Launch Bay towards top, Primary Docking Bay in the middle (where Princess Leia&#39;s Blockade Runner docked), just below that is the display stand and right below that is the Solar Ionization Reactor...</p>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3990-1.jpg[/img]</p>

<h4>Summary</h4>

<p>[img]http://i5.photobucket.com/albums/y174/PencillerZero/DSCN3994-1.jpg[/img]</p>

<p>This is one beautiful display model but there are some con&#39;s though. You&#39;ll notice gaps between the top and bottom sections which for the most part aren&#39;t too noticeable except for the front where you can see through it too much. Not sure how to fix that. Also from time to time the engines can fall off during play.</p>

<p>But...like I said before...nice lines throughout, great for display especially on your desktop at work (dreaming of conquering the galaxy...;), decent for parts especially now if you can get it on sale below the $40.00 retail and it&#39;s quite <em>swooshable</em>.</p>

<p>The Empire would be proud of such a representation of their awesome, wedge-shaped Imperial-Class Star Destroyer...the core of their navy...<strong>build</strong> and behold its might...!</p>
",TRUE,4,3,4,3,5
"Bside","2010-12-24T22:53:24.93Z","Continue the MIDI collection!","I was looking for the series 3 minifig at Walmart today when I saw this was on sale for $32 so I grab this instead. (and I can't find the minifigs and I wanted to get this since I got my&nbsp;Millennium&nbsp;Falcon.)<div><br></div><div>This Imperial Scale Destroyer is the counter part to the 7778&nbsp;Millennium&nbsp;Falcon. Overall this set did some stuff right which the 7778 did wrong - NO STICKERS! man i hate stickers. xP They also included a stand in the design (i thought they have extra stand so if we want to use it we could, but apparently they add it into the design), and things do not fall out as easily as 7778. Oh man I remember holding the Millennium Falcon and things start to fall out...</div><div><br></div><h4>Time</h4><div>I took awhile to build this, about 2 hours. It doesn't look like it needs so much time but there are a lot of tiny details that i always forget so i have to flip back to see what i missed out.&nbsp;</div><p><br></p><h4>Building experience</h4><div>Man this is bad. (SPOILERS) You have to build 4 similar steps over and over again. Okay, 2 sets of mirror images. It gets boring after awhile. And the center part that holds them together feels kind of&nbsp;flimsy. Because they are mirror images, and i didn't sort the pieces out (there are only 300pieces...) I kept getting the wrong pieces (mirror images).</div><div>However, when everything is finally add together, it feels kind of awesome. the designer is smart. xD</div><p><br></p><h4>Okay, now, Pros and Cons.</h4><div>Pros:</div><div><ul><li>Cheap. (for me. i got it because of rollback)</li><li>Complete the sets with&nbsp;Millennium&nbsp;Falcon.</li><li>Cool building techniques. Seriously. Cool.&nbsp;</li><li>Nice build-in stand.</li><li>Looks awesome. Trust me when you finish it you will be like Ahhhhh~</li></ul><div>Cons:</div></div><div><ul><li>Some parts are still falling apart; but much better than 7778.</li><li>Gets repetitive after awhile.</li><li>No minifigs. But this is a model. Oh well.</li></ul><p><br></p></div><h4>Conclusion?</h4><div>If you are either (a) Star wars fan (b) have&nbsp;Millennium&nbsp;Falcon (c) want to display a lego star wars model on top of your CPU, this is a must buy. Otherwise, it is still a good deal but this is more of a display set so kids might not like it as much. 4/5</div>",TRUE,4,4,3,2,5
"sydandjoe","2011-01-06T14:24:45.293Z","60% OFF","<p>Went to Walmart on 1/3/10 and they had this set for $16.00 instead of the original $40.&nbsp; I'm not sure if this is a sale price or a clearance price.&nbsp; Since this is a special edition, you might want to grab one now.</p>",TRUE,4,3,3,4,4
"stitchfan","2011-04-13T04:45:02.263Z","WING PIECES... LOTS OF EM!","<p>If you're a builder who likes wing pieces, and needs them for building custom military and space models, this set is your new best friend. Think of it as a ""Creator"" set themed to starships. Mostly gray pieces, many of them wings and other plates, plus more than a few interesting parts to create a variety of stream lined metallic vehicles.</p><p>If you're under the age of 12, and are less into model kits and more into playtime, this is NOT a good buy. Though there are hinges and such essential to shaping the destroyer, once assembled it has NO moving parts! So the only options for playtime are...</p><p>A: Pick it up (carefully) and making ""Whooosh... Zoooom....Ka-pew... BOOM!"" Noises.</p><p>B: Take it apart and building something else.</p><p>I was very fortunate to get mine for around $20, but it's still worth the retail for the nicely themed and useful parts. Directions were easy enough, but it's a 2-4 hour project and if you're not patient, or watching something (Like Season 1 of Star Trek DS9...) while assembling it, you might need a break or two while working on it. Plus if you're not experienced with how to read LEGO instructions and used to defining the small differences between bricks of similar shape and color, an almost all-gray-wing set might be frustrating or lead to mistakes.<br></p><p></p><h4>Pros</h4>
<ul><li>Accurate looking for this scale and brick style<br></li><li>A Creator-lover's dream for gray, wing, airplane/ship parts</li><li>Decent price for the theme, style, variety, and amount of bricks</li></ul>
<h4>Cons</h4>
<ul><li>Large, heavy, fairly delicate, and no moving parts... NOT a good playtime toy<br></li><li>Intermediate building experience suggested</li><li>Not a good starter if you want more variety of part types and colors<br></li></ul>
<p>This set was not designed with Kids in mind, or at least not as a plaything or toy. This set is for the bigger kids, teens, and adults who enjoy model kits and collectibles. In other words if you see Toys as cool, displayable, collectible items... or just need a ton of gray wing pieces for your LEGO projects, then the force is strong with this one! Otherwise, if you're more into mini figures, playability, and cool working parts/effects, then much to learn you still have young padawan, yes?<br></p>",TRUE,4,4,3,1,4
"StratTone","2011-07-08T15:11:25.66Z","The ship in the clearnce isle that started my lego craze.","Ok, so I just had to go down the clearance isle at walmart and see this middy build on clearance for $19 and thought to myself.&nbsp; ""man I haven't done a lego set since I was a kid""&nbsp; Well it was so fun to build I have now spent well over $1,000 bucks on all the other sets so..&nbsp; Yeah I guess you could say I'm happy with this set.&nbsp; haha",FALSE,5,3,5,4,5
"trooper123","2012-03-03T17:40:44.657Z","Dull as a brick!","This is a collectors set not a playable set!<br><br>Difficulties,<br><br>The cock pit is very very flimsy. (It will brake a lot.)<br>NOT worth the money.<br>No minifigures.<br>No features.<br>Too small.<br>Not enough pieces.<br><br>Features,<br><br>There are no features in this set. This is the worst Lego star wars set for features I have ever brought.<br><br>Figures,<br><br>There are no figures in this set. Lego should have added at least a stormtrooper or Captain Piet into this set.<br><br>Do not get this star destroyer if you want a star destroyer get the old 2006 large scale.<br><br>Thanks for reading! <br><br>Please read my other reviews.<br><br><br><br><br>",TRUE,1,2,3,2,2
"tkettle9719","2011-12-31T10:59:59.9Z","The Empire's Most Epic","<p>I received this set from my grandparents for Christmas last year, and must say that I really think of it as one of the most amazing sets in my collection.<br></p>
<h4>Pros</h4>
<ul><li>-The ship is instantly recognizable, and is great because of the many different gray shades, and is also superior because of the engines and other great details.<br></li><li>-The stand is great and necessary for this display model, even though it isn't really a part of the ship.<br></li><li>…</li></ul>
<h4>Cons<br></h4>
<ul><li>-The use of different colored pieces throughout the ship is kind of disappointing. <br></li><li>-The many gaps in the model also give the model a disappointing look and feel, and also causes other stability issues throughout. <br></li><li>…</li></ul>
<p>This is a great model, though I only recommend it for the use of displaying. It goes great with the Midi-Scale <span style=""font-style: italic;"">Millennium Falcon</span> from last year, even though they aren't on the same scale. I highly recommend this to all TRUE (as in original trilogy and Revenge of the Sith) Star Wars fans.<br></p>",TRUE,4,4,4,3,5
"Chills","2013-01-15T10:49:24.92Z","A great version of the backbone of the Imperial Navy","<p>My recent Lego quest has been to collect all the Star Destroyers and I found this MISB one on eBay for well under RRP; so I snapped it up. It's my first MIDI scale set and I must say I wish Lego would make more of them. I have Star Destroyers 10030 and 4492, and this version sits right in the middle with size, detail, and price.</p>
<h4>Pros</h4>
<ul><li>Pro 1: First off Lego did a great job with detail, the ship looks exactly like it does in the movies. The general shape is right on the money, with angled hull plates coming down to the bow and broadening out for the stern. Underneath you have the two docking bays and the bulge for the reactor; plus a small stand to keep the ship level for display. The sides are nicely greebled, as are the sides of the superstructure. The top of the ship has a good amount of detail, as well. I like how Lego uses specialized plates for the greebles, from the sides of the superstructure to the front of the bridge tower. There are even 6 turbo lasers along the sides.</li><li>Pro 2: I like how Lego didn't make this set all one color. 10030 is pretty much the same grey all over, and Lego uses smatterings of darker greys throughout this set. They even use other colors inside the ship, which I always find fun. This set has lots of plates and wings, so it is useful for other space-themed MOCs.</li><li>Pro 3: The build was pretty fun. Lego uses technic bricks hinged on one end and locked with other bricks on the other for the main spar. Then clamp plates to attach the hull pieces to the main spar inside, which makes this set sturdy and swooshable. Other reviews mention this set being fragile, but I don't see it. As long as you're not clamping down hard on the sides with your hands this set won't fall apart. Its definitely more sturdy than 10030.</li></ul>
<h4>Cons</h4>
<ul><li>Con 1: Lego did a great job with size, relative dimensions, and detail; however there is one part of the ship that bothers me: the bridge tower. From the front the actual bridge section is an elongated hexagon, but this set has a flat bottom and 45 degree slopes on the top corners. Not very close to the actual shape of the movie Star Destroyer.</li></ul>
<p>Overall I'm quite pleased with this set. The price/piece count is really good, especially for a Star Wars set. Plus, you can find MISB examples for under RRP making it quite a bargain.&nbsp;I would recommend this set to any SW collector out there. Though there's a lack of playability, there's nice detail included in the set, it was a fun build, and the ship looks great with the other Star Destroyers out there. I wish Lego would make more MIDI scale SW ships, but I guess that's up to us fans to MOC our own.</p><p><br></p>",TRUE,4,3,4,2,4
