"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"thepeopleperson","2008-05-08T20:22:51.42Z","Awesome Set! Great Value!","This, like the rest of the Indy line, is also an excellent set. Here are pros and cons.

Pros:
A large set for only $20
4 minifigs (includes a new Marion and 2 russians!)
Again, TONS of accessories (snakes, backpack, guns, etc.)
Alligator in new Dark Green color
Include one of those mini-raft parts!
Vehicle is large and good-looking
Tree uses some new Dark Brown parts
Great playability, much like the 7622 set

Cons:
The net-trap does no work as well as it should, and the net always falls off on its own. :-(
Vehicle is large, but only accomodates one minifigs easily
Indy has to wear his shoulder bag at an awkward angle in order to fit in the vehicle

Even though there are 3 cons, I still think this is an excellent set. I recommend this to anyone who liked the 7622 set. ",FALSE,5,0,0,0,0
"BlackRabbit","2008-05-09T10:07:35.717Z","so good my mom wanted to play with it"," well this set was well worth itplenty of mini figs ,lots and lots of guns and a cool ampibious troop transport,the boat was alright and i made the things the gun sat on shorter because it just didnt look good and there a few animals in this set,and behind the tree theres a box just a box but you can remove it to hide stuff and the net thrower actualy works,though i find the design of the tree to be rather flimsy and frusterating, 
 
pros and cons 

pros :
nice car
good boat
4 minifigs
guns
nice play value",FALSE,4,0,0,0,0
"SillyQuack","2008-05-15T09:43:26.28Z","Net-lauching, boat-tastic, Russian-ating Fantastic!","This set is superb. All you could want for a small $20 dollar set. Now lets move onto the review.

The amphibian car: Well, this may be the best part of the set. Nice position for the rifle, like the new semi-automatic pistol, VERY nice size. Love the way Marion can stand and put hand on Indy's shoulder. Only thing bad about that is that Indy's side pouch doesn't fit. 

The raft: Not much to it but amazing. The rifle looks a little out of place though. Even though I hate stickers, the ones on the raft make it look awesome.

Tree: I didn't know how well the ladder camouflages the Russian. Like how they hide the basket in the trunk. The tree itself when you take off the net is angled over to the right, making it have an old appearance. The net launcher isn't the best thing, but if you flick it it works very, very well.

All in all, this set rocks!! ",FALSE,5,0,0,0,0
"sudorum","2008-05-31T20:22:19.467Z","Something seems lacking","A good set, but some parts of this set aren't right. first off, the tree and net trap isn't from the movie, but its still a good accessory. comes with a nice looking speed boat, and a dark green colored crock. The amphibious ship is good except that only one person can sit in the front of the vehicle because the chair spacing is off. However, the room in the back makes up for it. should have included another vehicle though. ",FALSE,4,0,0,0,0
"lego12","2008-05-09T16:40:17.5Z"," This set is pretty cool...."," This set is fun to play with, but the trap with the net doesn't work to well. It doesn't go very far out and the tree is really small. To seat Indiana Jones you have to take off his shoulder bag. Those are my only complaints. Everything else about this set is great! This set is the only one with Marion and it has two cool russian guards, and of course, Indy! The car/boat is really cool and a pretty good size. The gas can is weird because the handle is a gun. What they don't show you is that behind Indy and Marion there is a machine gun. The set comes with really cool guns. It also comes with an extra pistol(which is used for a handle for the gas can). That is my review and I give it a 4.5 or a 9/10. Thanks for reading this review and I hope it helped! :)",FALSE,4,0,0,0,0
"madaboutlego","2008-05-17T14:38:03.95Z","cool Bits","Good set with some new bits and minifigs.

It's great to get some soldiers, need a few more to make a small army.

Theres a new small mini machine gun that's in the amphibian car which is way cool.

overall a good set but stills costs a bit much 27 euro's but thats what we have to pay over the pond.

Watch it being built on youtube &quot;madaboutlego&quot; This will show the set in action.


",FALSE,5,0,0,0,0
"Joshua_Stevens","2008-06-07T23:31:18.827Z","Great.","Its Good For Getting Figs. And The Boat/Car Thing Is Cool... But I Would Get As Many An Possible...Ok Now The Pros/Cons. Pros: Car Thing, Tree Lots Of Figs For Cheap Price,Net. Cons:Tree Break. 



 But I Would Say This Is Good.",FALSE,4,0,0,0,0
"Pepper","2008-06-06T14:23:04.67Z","so cool!","I got this set at Wal-Mart yesterday. It is so cool. Pros. and cons.,<br/><br/>Pros.<br/>minifigs (Indy, Marion, and 2 Russians)<br/>cool tree<br/>nice raft<br/>awesome amphibian car<br/>accessosies (cup, binoculars, 2 gas cans, shovel, cool gun, and backpack)<br/>awesome alligator<br/>goes well with Jungle Duel<br/><br/>Cons.<br/>cup should be grey, not red<br/>the net trap doesn't work very well<br/>2 stickers on the side of the amphibian car overlap 3 pieces<br/><br/>Overall, great for Indy fans, but pretty good for army builders.",TRUE,5,5,5,5,5
"Tb96","2008-09-22T09:54:44.437Z","My first LEGO Indana Jones set =)","This set is Awsome!
I like this very very much.
One of my favorite lego sets (the best is the Gunship)

Good Stuff:

Indy (got 3 of em)

Marion

The Bad Guys

An Awsome Car and boat

Animals 

The Tree (Cool but Never in the move)

And the surprise an Cool uzi (Gun)

Bad Stuff:____

its a Great starter set for Indana Jones

I gave it 5/5

(My old reviews was pretty Bad so Im going to write better now)

                                /Tb96
  
 
 ",FALSE,5,0,0,0,0
"jonbuddy","2008-06-19T18:21:33.81Z","Great!","People say that you can't put 2 minifigs in the seep (seep, boat car, whatever!), but you technically can.

Good:
Detailed and accurate
Net flinger
Stickers are detailed as well (Stickers are good, not bad)
Dark Green Gator
Marion
Indy
Hidden Tower watch
Russians

Bad:
Maybe it should have another Soviet (Russian), but not totally needed

Overall:
5/5
or
10/10",FALSE,5,0,0,0,0
