"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"CapnRex101","2011-12-28T18:05:20.907Z","9488 - Elite Clone Trooper and Commando Droid Battle Pack","<p>This is in my opinion the greatest battle pack ever! None of the others come close to the sheer quality and playability of this set. It will come as no surprise that the ARC Trooper is the highlight of the set and one of the best Lego Minifigures in my collection, the detail is almost beyond&nbsp;comprehension. The other three figures are also brilliant, in particular the two Commando Droids which I have been after for a while in Lego. Even the cannon is decent, a rare&nbsp;occurrence&nbsp;for this type of set.</p>
<h4>Box/Instructions</h4><p>The box is brand new and I love it! The bordering has changed with the old Rex picture gone and a magnificent new shot of Darth Maul in an action pose now glaring down at the set. The Star Wars logo has also been changed, written in blue with a white border. All in all the border looks brilliant. The set image itself shows the cannon (driven by the ARF trooper) surrounded by the other three figures with laser blasts and explosions flying everywhere. The background appears to be Geonosis which is an odd choice as the two clones at least appeared on Kamino, and there were probably some Commando Droids running around! The flick fire missile is flying through the air to finish off the box front. The back shows the features and a sort of blueprints section which has pictures of the cannon at different angles, which looks great.</p><p>The instructions have a very similar design to the box and are fine with no mistakes. I had no missing pieces (happy days).</p>
<h4>Parts</h4><p>There are quite a few interesting new parts in this set, of course there are the new helmet, Pauldron and Kama which are lovely, but there is also the new Commando Droid head which is a delight as well. There are five of the fairly new three stud long flat tiles in light grey which are very useful for making your own creations I have found. There are a couple of gold cones and a light grey pillar piece too!</p>
<h4>Minifigures</h4><p>This is the best bit of course. All four of the figures are brand new and as I&nbsp;previously&nbsp;mentioned all are fantastic.&nbsp;</p><p>We will start with the worst of them (although he is great) the <b>Kamino ARF Trooper</b>. He is quite basic with a standard clone torso with dark red arms, and average Clone Trooper legs. He has a normal clone head and a regular black rifle. So what exactly is special about this guy? The helmet, that's what! I have almost never seen a more wonderful printed piece. The mould is the same of the older ARF trooper figure from last year, but printed with a different design, there are red stripes and patterns all over the piece and it certainly makes him look unique. In case anyone is wondering, clones with this armour appeared briefly in the Kamino episodes of the Clone Wars at the start of Season 3, three of them can be seen running along a corridor before one of them kneels down to fire a rocket launcher.</p><p>The <b>Commando Droids</b> are a sight to behold. I for one have been desperate to get my hands on these guys in Lego since we first saw them in Season 1. Lego's attempt does not disappoint! The legs are that of a Super Battle Droid or Tactical Droid but in brown and the torso and arms belong to regular Battle Droids but in brown also. On the torso a small red dot is printed just like they have in the show. They each carry the same blaster as most other Battle Droids and Clones. The head is the really special bit of this Minifigure though, it is sublimely&nbsp;detailed&nbsp;with light grey highlights and two penetrating white eyes. Incredibly accurate to what we see in the TV show. To sweeten the deal we get a pair of these terrifying Droids to add to our army.</p><p>The <b>ARC Trooper</b> is, simply put, one of the best figures Lego have ever created. There is no fault whatsoever and it is absolutely smothered with gorgeous details which just bring this figure into a league of its own. I will start at the bottom. The legs are printed with a similar design to the Bomb Squad Troopers and Horn Company Troopers from the last Clone Battle Pack, but this time on dark red legs. Even the feet are printed with Clone boots which is a lovely touch. Next comes the new fabric Kama which is nice and a huge step up from the older hard plastic ones. This one is black which is lucky as it can also be used for Captain Rex if you want to upgrade him a little. It allows the figures to sit down easily and means the legs can be put in a running pose. The torso is excellent, it perfectly represents the ARC Troopers seen in the show right down to the ammo pouch and four red spots on the breastplate. The Pauldron is also made from a cloth material in dark red, it is not&nbsp;entirely&nbsp;accurate but looks amazing nevertheless. He includes a brick-built backpack which is quite nice and fits well behind his back without interfering with the Pauldron at all. The head is the same as that of most of the other Clone Troopers. The helmet though, as with the ARF Trooper, is where the Minifigure really comes to life. It is a fantastic mould with grey and black and red printing providing as much detail as could possibly be needed. He inlcudes a set of four rangefinders and four visors in dark red, the visors go great in Commander Fox and I have found very useful.</p>
<h4>The build</h4><p>The build is short, abut five minutes, it almost takes longer to&nbsp;correctly&nbsp;attach the fabric pieces than to build the cannon. I do like the use of ratchet joints to form the legs and the way the feet are design but apart from that there is little of real interest.</p>
<h4>The completed model</h4><p>As a set the model is very nice, there is all you need for a rather one sided battle unlike the old Battle Packs and I quite like the new direction they are going in personally. The cannon has one feature and that is to fire a gold tipped flick-fire missile from beneath the gun barrel, not a bad feature for a child I suppose but a bit boring for anyone else. I am actually very surprised at what a good&nbsp;representation&nbsp;of an AV-7 Antivehicle Cannon the gun emplacement is, sure it is far too small, but nevertheless it gets the key look of the cannon into the design with ease. Inexplicably there is a translucent&nbsp;cylinder&nbsp;piece supporting the cannon from below which is not really needed as the cannon stands well on its four legs as it is! On the left side of the cannon (when it is facing you) there is a black seat for a figure to drive the cannon, finally a place for all those gunners to go!</p>
<h4>Summary</h4><p>Buy this set when you see it is the main message I have for you, the cannon is nice, the figures are even nicer! What is not to like? The price is reasonable in my opinion, it would be nicer to see it stay at the ten pound price point here in the UK, but you can't have it all. Of course my rating is...</p><p><br></p><p>Overall - 10/10</p>",TRUE,5,5,5,5,5
"lego_starwarsfan","2011-12-29T03:59:50.603Z","Fantastic","<p>This has to be one of the best battle packs in history.</p><p>The other good thing is that we get 4 new minifigures the Arc trooper and commando droids are the highlight of this set.</p><p>I believe the Arc trooper is Commander colt as the printing looks like him.</p><p>Lego has made a brilliant job making the Arc trooper and the commando droids the commando droids has superbattle droids legs, but brown a droid body and arms,but brown and a new head which is fantastic.</p><p>The cannon is a got build takes around 5 minutes,but it's brilliant. this is a nice addition to anyones clone army.</p><p>&nbsp;</p>",TRUE,5,5,5,5,5
"Paradoxymoron","2012-01-28T17:44:19.747Z","Best Battle Pack By Far","<p>Found this at TRU along with other SW sets. Of course the price was higher than normal ($15) however I have two coupons that I <span style=""font-style: italic;"">had </span>to use. <br></p>
<h4>Box/Instructions</h4><p>The box has the usual info and picture portraying the set in an action pose. As I'm sure you know, the SW Banner now includes Darth Maul, with his angry face peering at some unseen foe. The back of the box shows the cannon again from a few more angles, as well as the set's ""play features"".</p><p>The instructions were clear, with no misprints or missing pages. I was glad to see that they squeezed the parts list onto the same page as the last step (kind of- it starts on that page, while the majority is the next page). There is also a small comic at the back, in which our Hero the ARC Trooper (and I guess his companion the ARF Trooper) chase off the Droids with their cannon.<br></p>
<h4>Parts</h4><p>Most of the parts outside those used on the minifigs are standard. I found it interesting not only that the new (fabric) kama and pauldron were in their own cardboard container, but also that four (!) dark red antenna/rangefinders and four (!) clone visors (again, dark red) were included in their own separate bag. I was intrigued by this, as only one rangefinder is used, and none of the visors are. <br></p>
<h4>Minifigures</h4><p>The ARF Trooper is essentially the same as he was last year. The only major difference is his dark red arms. And also, he has some absolutely <span style=""font-style: italic;"">awesome </span>printing on his helmet. Aside from the standard Clone Trooper printing on his torso and head, nothing else special about him. <br></p><p>The Commando Droids are something that I have been waiting for in LEGO form since the airing of the episode ""Rookies"". They are built out of Super Battle Droid legs, with a Battle Droid body and arms, and a new head. the head is beautiful, and captures not only the droids' heads themselves, but also the way they hold the heads. All in all, they are pretty good. <span style=""font-weight: bold;"">However. </span>I have two minor gripes. The first is that the Super Battle Droid legs (which are longer than regular Battle Droid legs) look oddly out of proportion compared to the body. The second is that they are not black (like they were in the show) but a dark brown. <br></p><p>And finally, the minifig that everyone will be after this set for... The ARC Trooper. Let's start with his least interesting feature: his head. He has the standard Clone Trooper head which I believe everyone is thoroughly sick of by now. Next, his helmet is a brilliant mix of the Phase I and Phase II helmet designs. I was delighted to see that the helmet is not lowered at the front, meaning he can turn his head (unlike his Episode III brethren). The helmet is, like his ARF companion, printed brilliantly. On his helmet is the rangefinder which we are all used to now, except it is now in dark red. He wears a small backpack made up of a few parts, and while it is not very exciting, it is an interesting design and adds to the character. The new pauldron and kama are great, and do not hinder the movement of the arms or legs, as previous attempts did. The torso printing is nice, and makes the torso stand out from the other clones due to it's large grey vest thing. There is also back printing, though this is not visible due to his backpack. His legs are dark red, and have great printing. Unfortunately, the red shows through the printing ever so slightly, so the white on the printing is now as bright as the white pieces which make up the torso.<br></p>
<h4>The build</h4><p>The build is, as one would expect from a Battle Pack, not very challenging or entertaining. Despite this, I was shocked to see the use of SNOT techniques here. I haven't seen them use these in Battle Packs since 2007. There were also a few instances where I was curious as to why two pieces were used when one would have been sufficient.<br></p>
<h4>The completed model</h4><p>Really all this set is a small cannon and the minifigs. Don't get me wrong, the cannon is cool, and the minifigs are great, but there is not really even a balance of power here. 9489 has a base for the rebels and a speeder for the Imperials, while this has a cannon for the Clones and... nothing for the droids. At the same time, this set has more pieces, and the cannon is a bit more exciting than 9489... <br></p><p>I was a bit puzzled at the inclusion of the clear piece below the cannon. It isn't really needed. The cannon stands fine on it's own. I am rather fond of the technic axle used to fire the flick missile though. Between the flick missile, the movable legs, and some baddies, this set definitely possesses some playability. <br></p><p>I can't remember for sure whether or not these cannons have appeared in the show, but I think that if they were, they have been grossly undersized in this set. <br></p><h4>Summary</h4><p>While I did have a few minor complaints, this set is actually pure excellence. It is, in my opinion, the best Battle Pack yet. On top of that, the ARC Trooper is worth every penny of this set on his own. I would highly recommend this, especially over 9489.<br></p>",TRUE,4,3,3,4,3
"Niallskie","2012-01-21T04:04:35.52Z","Blasting them Droids...","<p>Got these set at our local Fred Meyer, and for an awesome deal of buy 2 take 1. Too bad when I got there they only have two of these set, so I have to get Mandalorian Battle Pack (7914) as it's the only battle pack available on the store. I'm a bit disappointed of the dollar increase, as the Star Wars Battle packs price is increasing yearly, now $12.99. What more if I got these from TRU, im sure it will be around $15-$16...OUCH. Don't know if its because of the brick count, which on this set is at 98pcs., yet the Endor Rebel Trooper Pack (9489) is just around 77... so I guess it might&nbsp;not be&nbsp;the brick count?</p>
<p>&nbsp;</p>
<p>On to the set review, box image is awesome and it does basically tell you what to expect from the set. Specially at the back, gives you an abundant of pictures, specially the cannon itself. I'm sure the higlight of these set is the Elite Clone Troopers minifigures&nbsp;first, then the cannon second. Lets talk about the Arc Trooper first... this minifigure is AWESOME, from the helmet to the torso print, then the leg print is just fantastic. The skirt (dont know what its called LOL) are a great addition, better than what they were using before, im talking about the solid plastic one for the clone commanders that make it impossible for the minifigure to move its foot forward, what more to sit down. It lessens the playability of the minifigure. The shoulder skirt (again dont know what its called) is nice, give it more character. Then the backpack, simple yet&nbsp;it gives the minifigure a better look.&nbsp;Guns are perfect for the Arc Trooper, not too big and not too heavy. I dont know why SW&nbsp;blasters is kinda too big? This size is perfect I think, so hope the lego guys do this adjustment on the SW blasters. I just love the Helmet on this Arc Trooper, color combination is magnificent. On this set there is a bunch of extra helmet gadgets in which the antena was the only gadget you will use when you follow the intructions... but who is arguing, any extra pieces is a plus. The Cannon gunner is cool as well, though torso print and legs are basically old parts of the SW set. A little extra color would have made it better, like the green color added in one of the minifigures in the Clone Battle Pack last year. Helmet was also the same in the said minifigure, but different print design. </p>
<p>&nbsp;</p>
<p>Cannon looks devastating, with or without the flick missile below the main cannon barrel. Yet its there for additional playability, so it does serve its purpose. The build of the Cannon is unconventional in my opinion, but effective. Makes the building process very interesting and not a boring build. Would have been nice if the actual upper cannon swings from side to side. Even the cannon legs looks unconventional, yet it gives cannon an awesome look. Cannon legs also looks like it can walk when the cannon want to be moved (I dont know if there is an actual cannon like this in the SW shows). All in all this cannon rocks.</p>
<p>&nbsp;</p>
<p>Droids are so so for me, though they are new in color it just don't dont cut it for me. If you dont have a minifigure stand like the one used for the collectible minifigure or your not playing on a lego plates, you have to make them lean back a bit because the blaster is too heavy and will make them fall forward. Then again this set will not be a battle pack without 4 minifigures so that's that. All in all this battle pack is superb and I will not hesitate to get more of these. Arc Trooper alone made buying this set a must...</p>",TRUE,5,5,5,5,4
"Huge_Nerd","2012-02-27T20:32:00Z","An elite battle pack!","This battle pack has received a lot of hype and I believe it lives up to it.<br><br>The ARC trooper is amazing with his front, back, leg, and even toe printing. His cloth pieces are nice, but the waist/leg sloth is a little&nbsp; more difficult to put on due to the hip pegs being shorter than the neck peg.&nbsp; The little backpack is simple, yet&nbsp; effective. It looks like it a communications pack or something like that.<br><br>The ARF trooper's best attribute is his helmet--it even bests the Arc troopers's helmet when it comes to printed detail. The wolf symbols are especially nice.&nbsp; I think this helmet may even be better than my favorite helmet to this point, the AT-AT driver helmet from a couple years back.&nbsp; <br><br>The droid commandos are nice change of pace from the usual battle droids. I think it was clever using the super battle droid legs to give them some extra height--they're nice and tall.&nbsp; The new heads are nicely painted and the brown color helps them stand out. Overall they make good opponents for the clones.&nbsp; I think I like having both factions in one pack.<br><br>The model itself is very nice for what it is. It does a good job of being a scaled down version of the AV-7 anti-vehicle cannon--it's always nice when a battle pack vehicle is canon (pun intended!)&nbsp; The build was surprisingly interesting and the piece selection, while not too unique, had some pieces in some rarer colors. I especially like the gold conical pieces.<br><br>In conclusion, this is a great battle pack and well worth the price.<br>",TRUE,4,4,4,5,4
"BrickPro555","2012-02-22T23:01:50.27Z","Get This Battle Pack!","<p>This is a great set! It is a dollar more than the last battle packs, but it is totally worth it. I love the elite clone trooper, it&#39;s why you get the set. The new cloth poldrin and waist cape is awesome. The trooper has a 1.5 clone helment,meaning that the helment is a cross of a phase 2 helment and a phase 1 helments.It does have back printing.</p>

<p>&nbsp;The next minifigure is the new scout trooper. The figure has a regular clone torso except for the dark red arms. I found that the visor is actually different from the scout trooper visor in the Clone Trooper Battle Pack! He also comes with a blaster rifle.</p>

<p>&nbsp;The last 2 figures are the new commando droids. They have a redish brown body and also have super battle droid legs. The heads are very small and need to be pointed at a different angle. The droids come with standard guns.</p>

<p>&nbsp;The cannon itself is awesome. It can fire a flick fire missile and the legs can move. The cannon can move up and down. It has very nice details. You can put a minifig inthe operater&#39;s seat.</p>

<p>&nbsp;This a very nice set. I recomend getting the set at full price. Once again, very nice set.</p>
",TRUE,4,4,4,3,4
"KLOKRIECHER","2012-04-07T06:35:22.317Z","LEGO Star Wars - Elite Clone Trooper & Commando Droid Battle Pack Review","<p>This is a great set to have and it's fun to play with as well.<br></p><h4>Parts</h4><p>This set has 98 pieces and it is 13 USD. That means that the price per piece ratio is 13 cents per piece which is a really good value for this battle pack.<br></p>
<h4>Minifigures</h4><p>All minifigs we get are new. The commando droids have a new head mould and we also get some super battle droid legs. The arf trooper looks very cool as well. The helmet has some very nice markings and we also get some printings on the back of this figure. The arf trooper is the best figure of this set. The helmet mould looks very awsome - even the printings on it.This figure also has some nice accessories and I also like the new pauldron pieces which LEGO is using for this minifig.<br></p>
<h4>The build</h4><p>The build is very nice and easy and we also don't need to complain about stickers as well.<br></p>
<h4>The completed model</h4><p><span>[img]http://www.klokriecher.de/gallery_pics/l/9488-1.jpg[/img]</span></p><p><br><span></span></p><p><span>The cannon may doesn't do anything but it's a great addition to any LEGO clone army for sure. The turret can be adjusted and we also get a </span>flick-missile which shoots very well. For some reason the legs of this cannon can be adjusted to the side which is a little bit weird. It's a really nice army builder and I really can't complain about this battle pack.</p>
<h4>Summary</h4><br><p>All
in all this set is an great set and I would HIGHLY recommend you to get
this. You can find this set on eBay, BrickLink and Amazon for sure.
Here is the link where you can check out the full gallery I made for this set
on my website: <a href=""http://www.klokriecher.de/home.php?id=202040060058"">http://www.klokriecher.de</a><br></p><p> <br><br><span style=""font-weight: bold;"">Videos I made of this set:</span><br><br><a href=""http://www.youtube.com/watch?v=n6XjVn7OQgw&amp;feature=plcp&amp;context=C4341d5eVDvjVQa1PpcFNf6U7J4WWE9hNWaxoqMSgwYmtQNJkDUG0="">Stopmotion</a></p><p><a href=""http://www.youtube.com/watch?v=FyXAjLIjeYc&amp;feature=plcp&amp;context=C45897c1VDvjVQa1PpcFNf6U7J4WWE9uNMBnLxh6HqJERNhREjeKE="">Review</a></p>",TRUE,3,3,4,3,5
"frostlass","2012-03-05T13:24:40.967Z","The wars rage on!","<div>
 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <b>Lego 9488 review</b></div>
<div>
 &nbsp;</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </b>By far my favorite of the 2012 lego star wars sets so far, I just <b>had</b>&nbsp;to review</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;this set!</div>
<div>
 &nbsp;</div>
<div>
 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<b>&nbsp;4/5 Bricks</b></div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<b>Building&nbsp;experience: </b>The reason that this set only gets 4/5 bricks for building</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</b>experience is because that it is a very quick build. Still very fun to build, it just</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</b>couldn&#39;t get a 5 brick rating.<b>&nbsp;</b></div>
<div>
 &nbsp;</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;5/5 Bricks</b></div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Parts: </b>In one word:<b>&nbsp;AWESOME!</b>&nbsp;They dramatically improved the parts for this battle</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</b>pack rather than last year&#39;s clone trooper battle pack! The A.R.F trooper has much &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;better<b>&nbsp;</b>markings than 2011&#39;s A.R.F trooper did. The cannon is much more up there&nbsp;</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;than the speeder as well. And for the A.R.C trooper, his waist cape and shoulder</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;pauldron are made of fabric! So I recommend that you get this set just for parts!</div>
<div>
 &nbsp;</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; <b>5/5 Bricks</b></div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Playability:</b>&nbsp;This set is also very playable! The cannon has poseable legs (though</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; there not many positions you can pose the legs in) so that&#39;s a little bit of play&nbsp;</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; right there. But there is also a missile flicking mechanism (we&#39;re all getting tired of</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; flick fire missiles, aren&#39;t we?) so you dont have to flick it with your fingers any&nbsp;</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; more! Good for MOCs too.&nbsp;</div>
<div>
 &nbsp;</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp; <b>4/5 Bricks</b></div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Value for money: </b>Again, a little expensive, $13.00 seems a little much for a battle&nbsp;</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </b>pack. All lego sets should be 10 cents a piece, very few are, I just hope lego will</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </b>lower their lego prices.</div>
<div>
 &nbsp;</div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;5/5 Bricks</b></div>
<div>
 <b>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Overall: </b>Overall, I think this set deserves a 5/5 brick rating because it is just superb.</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp;Especially any star wars fans will definitely like this set! Review of 7913 will be out</div>
<div>
 &nbsp; &nbsp; &nbsp; &nbsp;soon!&nbsp;</div>
<div>
 <b>&nbsp;&nbsp;&nbsp; </b></div>
",TRUE,5,5,4,5,4
"Shistavanen_brick","2012-03-14T01:47:29.207Z","Watch the cannon go BOOM!","<h4>The set.</h4><div><br></div><div>I was quite intrigued by this set, just viewing the box. Choosing over either this or the Endor battle pack, I so far think I might have picked the right set. However, I join those who don't like the new deal with giving us only two clones or two separatists in a set like this. Still, it IS a <i>battle pack</i> so in a way it makes perfect sense.</div><div><br></div><h4>The minifigures.</h4><div><br></div><div>You get some great minifigs in this set, I have to tell you. Highly detailed and you get lots of extra commando gear for the clones. That's a nice touch, especially if you already have a ton of clones that you want to get battle-ready. The collectors' value with these might go sky-rocketing in a few years, so for that reason alone these minifigs can be interesting.</div><div><br></div><div><b>ARF</b>: This is spot on similar to the ARF trooper you get in the recent <a href=""http://www.brickset.com/detail/?set=7913-1"">clone trooper battle pack</a>, except for the red colours and markings. The coolest part is, as for the latter, the helmet and a very nice paint-job.</div><div><br></div><div><b>ARC</b>: I think this might be one of the big draws for this set. The ARC-trooper has the same red tone as the ARF and has the most torso and leg markings of the two. He comes with a backpack, shoulder pauldron and leg armour, which all make him slightly immobile. He still look cool enough, though.</div><div><b><br></b></div><div><b>Commando droids</b>: The commando droids from the Clone Wars tv-series look are true to the series and has some nice printing on head and torso.</div><div><br></div><h4>Cannon.</h4><div><br></div><div>I am no real fan of this cannon. Still, it's nice to get something else than a speeder everytime there's a battle pack. The cannon uses some interesting pieces and colours in its build, in case you want to use them for something else. As function goes, it does its job fairly well. There's a seat for a clone and flick missile (that shoots well). The barrel can be pointed up and down but has no side-swivel action unless you yourself make it happen.</div><div><br></div><div><br></div><div>Pros:</div><div><ul><li>Nice minifigures.</li><li>Extra commando gear.</li></ul></div><div>Cons:</div><div><ul><li>Just two clones (4 is better than 2).</li><li>Just two commando droids (4 is <i>still</i> better than 2).</li><li>Cannon is neither good nor bad.</li></ul></div><div><br></div><h4>Conlusion.</h4><div><br></div><div>I believe this is a must have for Clone Wars fans. Myself, I'm not sure it's the way to go to have a 50/50 pack and really pay more for less clones/separatists considering you get two additional minifigs in previous packs. But that's just me. Some might really disagree and that's just fine. It is a good set, perhaps the best battle pack for 2012 so far.</div><div><br></div>",TRUE,4,5,3,5,3
"LEGOSLUG","2012-02-27T23:25:34.95Z","Somethin's not right here...","<div class=""description"">Here's my review of the LEGO Star Wars set 9448 - Elite Clone Trooper and Commando Droid Battle Pack. Read On........<br><br><h4>The Minifigures:</h4>* Commando Droid: A brand new design, Super Battle Droid legs, and a sleek brown colour.<br><br>* Commando Droid: A brand new design, Super Battle Droid legs, and a sleek brown colour.<br><br>* A.R.C. Trooper: Indescribable. To start, it has cloth shoulder pads, cloth kama pauldron, a cross between Phase 1 and Phase 2 Helmet, and a backpack. Awesome.<br><br>* A.R.F. Trooper: In a word, Awesome. The
 unique thing about this figure, however, is that it has a standard 
clone torso, but an awesome new helmet, as well as red arms.<br><br><h4>The Build:</h4>The build will take 10 mins max, but, there are notable features of this set.<br>First off, there are <span style=""font-weight: bold;"">NO STICKERS,</span>
 as other Star Wars sets do, and the selection of parts is good as well,
 brilliant for MOCs, and , when the build is finished, it does look like the cannon from Star Wars.<br><br><h4>Pros:</h4>* New Design Minifigures.<br>* New Design Anti-Aircraft Cannon.<br>* No Stickers.<br>* You can stage a fight, unlike past battle packs.<br><h4>Cons:</h4>I can't complain about anything as of yet. Darn. Now the review seems incomplete.<br><br><h4>Conclusion:</h4>Get
 it. This set is a brilliant army builder, The new unique figures are sweet,
 and the newly designed Anti-Aircraft cannon just takes the biscuit. A brilliant
 addition to your Star Wars collection, either for play or display. 5/5<br><br>LEGOSLUG<br>P.S. Please see my other reviews and bricklists.<br><br></div>

						<div class=""useful"">
							
							
							
								<div><p id=""confirm41168"">&nbsp;</p></div></div><div class=""controls"">
								
									
						</div>
					
					
							            
					
					
					<div class=""clear"">&nbsp;</div>",TRUE,5,5,3,5,5
