"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"Foxhound","2006-12-27T17:56:44Z","Totally realistic","This set is totally realistic, the truck is very cool and the intervention car is the max.
It is nice to see the old garage doors in use again.
The inside with the computers and sleep area are perfect, this is one of the best fire stations there is.",FALSE,5,0,0,0,0
"noblesavage","2007-01-05T11:50:29Z","Lego town is back!","I am a huge fan of the classic garage doors and twin bays. The cabs of the new fire engines (bumper, lights, grill, minifig compartment) are superb and modern. I wish Lego would drop the &quot;superbrick&quot; elements though... i.e. the verticle 2x5 columns and 6x5 walls. Otherwise this is a fine set with lots of good parts (if you ever take it apart!).",FALSE,4,0,0,0,0
"A_Brickset_user","2007-05-29T12:45:23.32Z","BETTER THAN THE PREVIOUS ONE","Over all a pretty good set comes with four figures and OK accessories like a shovel and broom. Only problem is that the larger truck doesn't fit in the garage the last inch or so of the boon=m sticks out the end. it also has two computers with full keyboard and a coffee maker",FALSE,5,0,0,0,0
"jagoop","2007-02-09T13:17:29.43Z","LEGO is really back on track","This is truly a great fire station. The garagedoors, four firefighters, nice skylights, lots of tools (handsets, fire extinguishers, axes, broom etc.) for the minifigs. If I have to find one bad aspect it would be the rather large variance in color between otherwise identical bricks.
This set is truly a(nother) sign that LEGO is back on track - just like in the early 90'ies. 


",FALSE,4,0,0,0,0
"Cashcleaner","2007-02-12T13:03:14.307Z","One of the better City kits available - but there are still problems...","After waiting so long to get my hands on this kit, I must say I'm not disappointed with the new Fire Station.  The building itself is solidly built and literally sprawls from one end to the other.  The attention to detail is superb, and there is a load of cool firefighting equipment that comes in the box such as extinguishers, oxygen tanks, etc.  All said, it's one of the best fire stations I've seen.

The kit, however, is not perfect and there are a few problem areas I have come across after building and displaying the finished product.  Firstly, the vehicle bays are a bit small and you really have to squeeze the larger  truck in carefully to avoid clipping the inside walls.  Looking at it from a practical point of view, the poor Lego firefighters seem to have to push the truck outside from the back so someone can get into the driver's seat!  The ceiling clearance is also an issue for the larger truck and is you place the second firefighter in his seat at the back, his helmet will scrap up against the garage door when it's retracted.  At the end of the day, you have to decide if these issues are really that big a deal or not.  Personally, I picked this kit up to be the headquarters for my recently created Lego Fire Department and was hoping to display it without any alterations.  I'm a bit disappointed in that I'll have to make a few changes to better accomodate the vehicles, but the kit is still worth the price, in my opinion.",FALSE,4,0,0,0,0
"bsmarthen","2007-04-01T23:19:48.317Z","Nice set","The roll up doors are very cool. The big truck is great with the boom, but the seat on the side is too close to it. The little truck is goofy looking and would have been better to just put the old truck in its place. Still it is a nice set to have.",FALSE,4,0,0,0,0
"mrmitch","2007-06-12T00:57:54.45Z","Best birthday present I've gotten in years !!!      Buy this set !!!!","The new Lego City sets are great. I came close to getting the fire station released in 2005 several times but it didn't do much for me, I'm glad I waited. Love the roll up doors! Nice layout that can easily be changed without much trouble. Big fire engine is Awesome and like the smaller one to. This set is fun to build and play with especially if you have some of the other newer fire sets. I would rate this set higher but 5 is the limit. Buy it you will not be disappointed.",FALSE,5,0,0,0,0
"Doctor_Sinister","2007-08-18T08:17:00.583Z","Finally - a proper HQ for my town!","This set is amazing, there are sleeping facilities for the firemen, a maintenance area to clean the engines, lovely roller shutter doors and the boom mechanism on the main engine is brilliant.

I actually built mine back to front to accommodate a right hand curve in Tabletown - the centre section is the same as depicted, but the outer areas are built in a mirror image - it works a treat and fits beautifully - I love the modular nature of this set.

Dr. S.",FALSE,5,0,0,0,0
"Blade","2007-07-16T09:37:56.983Z","The Hot House","Well after reading other reviews i thought it was time to write my own. 

I bought this model for 3 reasons. 

1 It was on sale
2 it was the only one left
3 it looked really cool on the box

Turns out it is really cool. this is my my first fire house and meets most standards i would expect as a long time collector. i have herd previous models dont meet standards which is a shame.

The duel garage for both vehicles is awesome and the way all 3 pieces lock together so nicely i would love to buy 3 and make a massive one. Sliding doors on the bottom story and lots of sky lights make this model a must. Also the old school opening garages doors really add to the class of this set.

Still this set is not without flaw. Garages need to be slightly lengthened and garage no. 2 is too low so by using the crane seat the truck is unable to go in or out. These big one piece bricks or super bricks really simplify the model and kills some of the challenge.

My other final annoyance is with the instructions the fire house seems so easy maybe too many steps. As for the vehicles, not very clear particularly in the mid section of the larger truck showing blocks that aren't there. i dont think im crazy, just a stickler for detail and find this really annoying. Especially if you pull it down and the parts get mixed with other models you would be thinking you have lost parts that never existed.

Anyway over all i give this model an 8/10. i really like it but these flaws really let the model down, but i would still recommend this model as a top buy with slight modification for playability. ",FALSE,4,0,0,0,0
"marvinblue007","2007-07-04T05:45:43.81Z","Big Fan!!","I'm really happy with this set. The vehicles are very realistic, which is a big plus! The mod by Marc Gagnon over at Eurobricks for the Bronto was quite simple and allows a firefighter to manipulate the controls quite easily. I also love how the two engine bays and the main building join together, something that will be copied to add extra engine bays for the other truck and 4WD in the fire series.

All up, a well thought-out set, glad to see Lego get back to its roots.

Buy It!",FALSE,5,0,0,0,0
