"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"parchioso","2010-06-19T04:11:15.263Z","Get this for Wampa and the snowspeeder","<p>The highlight of the set needless to say is Wampa, although it is still a little comical, but I would say it is better designed than TaunTaun, the big claw that can hold a minifig is quite interesting.</p>
<p>&nbsp;</p>
<p>But the coolest thing from the set would still be the snowspeeder, yes, there are already Nth versions of it and this one may not be any much different than the rest, but it is always exciting to see a Snowspeeder coming, the Hoth battle is just too fascinating for many of us.</p>
<p>&nbsp;</p>
<p>The structure is a little disappointing though, it is&nbsp;shallow and does not look good, and it is amusing to see how Lego tries to add a castle skeleton to Star wars.</p>
<p>&nbsp;</p>
<p>I am not sure if the Luke in the set is a new minifig, but the Rebel Pilot should be the same Zev from 8083 I believe.</p>
<p>&nbsp;</p>
<p>This is a good set, not perfect but worth buying a set or two.</p>
<p>&nbsp;</p>
<p>I have a pictorial review at: <a href=""http://brickand.me/2010/06/19/LegoStarwars8089HothWampaCaveReview.aspx"">http://brickand.me/2010/06/19/LegoStarwars8089HothWampaCaveReview.aspx</a></p>",TRUE,4,4,4,4,3
"wouterdb","2010-06-19T09:44:31.89Z","Nice but expensive snowspeeder","The cave itself isn't special. No moving parts or something..<div><br></div><div>The snowspeeder is really beautiful, with some nice features and detail</div><div><br></div><div>Pro:</div><div>- great snowspeeder</div><div>- wampa</div><div>- light saber in ice</div><div><br></div><div>Contra:</div><div>- very expensive (50 euro)</div><div>- pilot mini-fig can not be fixed in the cockpit and his arms are too much in the air, so you better not use the first yellow plate (step 2 of the manual)</div><div>- cave = not very special or playable</div><div><br></div>",TRUE,4,4,4,3,2
"arctrooper170","2010-08-02T11:11:38.673Z","Legoman7777's Reviews: 8089 Hoth Wampa Cave","<p>Hello everyone, this is my first review for the summer 2010 Star Wars sets. These reviews will be divided into 4 parts: Box, Build, Minifigures, and Set. Here we go.</p>
<p>&nbsp;</p>
<p>Box: The box shows the cave with the Snowspeeder flying in behind it to save Luke Skywalker (he is using the force to get his lightsaber from the snow) from the Wampa who is ready to eat him. It is also the first set with the new Dark Blue logo with Captain Rex on it.</p>
<p>&nbsp;</p>
<p>Build: The build starts off by building the minifigures as always but along with bag one is the Wampa and the body of the Snowspeeder. The Wampa is just like the Taun-Taunin terms of building. The Snowspeeder body is almost the same as the&nbsp;old one in set 7666. Bag two is the wings of the Snowspeeder (again like 7666) and the assembly of the Snowspeeder, so far you have a good scene of Minifigures, Wampa and Snowspeeder. Finally in bag three is the cave itself. It is a fun build that again reminds me of the ""wall"" in set 7666.</p>
<p>&nbsp;</p>
<p>Minifigures: </p>
<ul>
<li>Luke Skywalker-&nbsp;He is brand new with Hoth gear like the rebels in set 8083. Same helmet as the rebels too, so just think of a rebel trooper from set 8083 with dark gray arms and a blue lightsaber.</li>
<li>Sev Senesca- He is the same as he is in set 8083, with his orange pilot clothes and gray pattern on his helmet. Only difference is he has a trans-orange ""visor"" on his face. He has no weapon.</li>
<li>Skeleton- This is your basic skeleton with exposed ribs and boney arms and legs. He has a classic smiley face.</li>
<li>Wampa Ice Creature- This is the main reason you would buy this set, (if you didnt get it for the Snowspeeder) he is just incredibly detailed with fur marks down his body, teeth impressions, movable detailed horns, and my favorite the left arm can hold pieces like the chicken and lightsabers and the right arm can hold large pieces including minifigures. Great now I can feed my many Ahsoka's to something :).</li></ul>
<p>Set: Lastly we have the set, it is composed of the Snowspeeder and the Wampa's Cave. The Snowspeeder has a dual opening cockpit the can store 2 minifigures and up to 2 lightsabers. The wings can move up and down, and each have a flap that just like in the movie is used for slowing down the speeder as its flying. It also has a working winch in the back to save Luke or trip 8129 AT-AT Walker. The cave doesnt do too much other than look great, but it has a spot for Luke to hang upside down and a flick-lever to have Luke ""use the force"" to get his lightsaber back. The cave also has a nice Taun-Taun&nbsp;remains and fits in with all the other Hoth sets.</p>
<p>&nbsp;</p>
<p>I recommend this set to anybody who wants a Hoth diorama&nbsp;or loves Classic sets.</p>",TRUE,5,5,5,5,4
"frostlass","2010-07-23T13:08:15.67Z","Lego 2010 great set!","<div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; This set is awesome! You can find it at your toysrus.</div>
<div>&nbsp;&nbsp; now to the pros and cons:</div>
<div><br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;pros:</div>
<div>
<ul>
    <li>new wampa monster<span style=""white-space: pre"" class=""Apple-tab-span""> </span></li>
    <li><span style=""white-space: pre"" class=""Apple-tab-span"">s</span>nowspeeder</li>
    <li>new box</li>
    <li>zev senesca minifig</li>
</ul>
<div>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; cons:</div>
</div>
<div>
<ul>
    <li>should come with a tauntaun</li>
    <li>lightsaber shooter doesn't work well</li>
</ul>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Well I recommend this set to any lego star wars fan!</div>",TRUE,5,5,4,5,3
"Shistavanen_brick","2010-06-27T08:54:58.947Z","""What's the matter, girl - do you smell something?""","I wondered when some kind of set would emerge, that portray the hardships of becoming a living popsicle for the carnivous Wampas. And so in 2010 it came out! How does it match the scene in the movie, then? Well, the box looks very interesting (due to the fact that they have a cool background behind the actual ""cave"") but the set is sort of lacking things.&nbsp;<div><br></div><div>Obviously, the snowspeeder is nice and makes a great addition to the ships of the rebel fleet. It is really nice to build and looks great. You only need to sturdy the wings as they can fall off. The Wampa is... both good and bad. Good is that it has two different hands. One can actually grasp a minifigure which can illustrate the movie scene greatly. Bad, or more that its appearance looks a bit daft, was slightly disappointing. The minifigures are nice, I think this Hoth-Luke is a new one. I can't recall seeing the torso anywhere else. The pilot with the new painted visir looks stern.</div><div><br></div><div>Onto the cave then. It's not really a cave of sorts... more like thin ""ice walls"" like a hallow scenery of a school-play. The detail that can hold Luke in place is quite good though, and it looks ""real"" enough. But there should be something more. What would be necessary to recreate the scene would be to give Luke his <i>own</i> taun-taun in this set, not just the animal skeleton. You could maybe complete this with the&nbsp;7749 Echo Base I also do wonder why there is a human skeleton there in the wampa cave. Hungry much? Overall, a good set - that doesn't feel complete. It's like buying part 1 of something and then you need part 2 to make it complete.</div><div><br></div><div>Pros:</div><div><ul><li>Snowspeeder!</li><li>Cool minifigures</li><li>Wampa</li></ul></div><div><br></div><div>Cons:</div><div><ul><li>Clearly overpriced</li><li>Stickers</li><li>Needs another taun-taun</li></ul></div>",TRUE,4,4,4,4,3
"commandermark","2010-07-26T14:32:50.333Z","snowy times","<p>this set has its good things and bad things. this set is a bit small the cave is tiny the only up sides on this set are the wampa, that can hold a minifigure and some meat at the same time, the snow speeder that has a little hook to help luke escape, and the way luke is upside down.</p>
<p>i think it is a bit of a rip of because 50 bucks for a little tiny set, not worth it.</p>
<p>i would give this set 6/10</p>",TRUE,3,5,3,3,2
"Carl","2010-10-22T22:53:47.423Z","AWESOME!","I bought this set today for $70 NZD. It was down from $100, but I still don't think it's worth either of those prices. I'd say about $50 or less. But anyway, onto the set. Let me tell you just what this set is: AWESOME!<div><br></div><div>Pros</div><div><ul><li>AWESOME WAMPA!</li><li>Luke Skywalker with cool Hoth outfit</li><li>Zev Senesca</li><li>I always like a good skeleton (new arms make it look cool)</li><li>Cool lightsaber throwing mechanism</li><li>Place for Luke to hang upside down from (just like in movie)</li><li>Neat little rib cage thing</li><li>Chicken leg&nbsp;</li><li>The whole cave itself is really cool</li><li>Snowspeeder</li></ul><div>Cons</div></div><div><ul><li>Not much room - or places -in the cave for the Wampa to stand. I would've like a bit more floor space in the middle</li><li>Snowspeeder cable thing</li></ul><div><br></div></div><div>This set pleases me for 2 reasons:</div><div>1: It is awesome!</div><div>2: Now that they have done a Wampa, when 2013 comes around they have no excuse not to make a new Jabba's Palace with a Rancor!</div>",TRUE,5,5,5,5,3
"Duq","2010-08-09T09:58:41.487Z","Where have I seen that Snowspeeder before?","There are really two sides to this story; there's the Wampa and its cave and there's a Snowspeeder.<br><br>The Snowspeeder looks a lot like the one from 7666 which in turn was strongly based on 4500. The body and the shape of the wings are identical, the only difference is in the engines. Like 7666 the instrument panel, the engine tile and the stripe in front are stickers, not printed parts. The pilot still lies awkwardly in his cockpit and the flaps on the engines still don't close properly like they did on 7130, the very first Snowspeeder back in '99.<br>In other words it's a minor redesign that doesn't improve on its two predecessors.<br><br>The Wampa looks ok but moving hips would have been nice. As it is the legs, body and head are a single piece. just like the Taun taun. Only the arms can move, using Technic axle pins in its shoulders. Its right hand can hold utensils while its left hand can hold a brick.<br>The cave is very simply but effective. The nice collection of white slopes and tiles makes for a convincing ice cave. The real fun is in the details though. There's the opening for the light saber that throws the saber out when you tap it. The Taun taun carcass out of light-clips and cow-horns looks great. Then in the other corner is a skeleton, held in place by its hand holding a pin. And then of course there's poor Luke hanging upside down...<br><br>A slightly disappointing Snowspeeder, pity about the Wampa's hips, but great details on the cave. And of course just because of the Wampa it's a must have to accompany 7749, the Echo base set with the Taun taun.<br>",TRUE,4,5,3,4,4
"legoDad42","2010-08-16T17:35:40.683Z","WONDERFUL HOTH PLAYSET(and a must get if you don't have a Snowspeeder)!","<p>The Hoth Wampa Cave is a wondeful playset and a great addition to Echo Base (7749), Rebel Trooper Battle Pack (8083) and Snowtrooper Battle Pack (8084). Your kid (7 yrs. on up)&nbsp;will have loads of fun and little trouble building the Wampa Cave with Luke dangling above in the rafters awaiting his fate from the Wampa himself...right after he finishes his turkey leg of course...while Zev swooshes around in his nicely designed Snowspeeder desparately looking for Luke.</p>
<p>&nbsp;</p>
<p>PRO's...</p>
<ul>
<li>Well designed Snowspeeder.&nbsp; It's quite similar to previous Snowspeeder models but if you've never gotten one it's a must get set. Nice shape and fairly sturdy. Top view looks great (note: I believe the rear gun is different than previous sets).</li>
<li>Cockpit Opens closes in two parts. Front, longer end opens for pilot, then back section (attached to front canopy)&nbsp;tilts open for rear gunner/navigator.</li>
<li>Rear grappling hook on a wench.</li>
<li>2 front cannons and one rear laser/grappling gun.</li>
<li>Cockpit interior has a sticker panel showing a silohette of an AT-AT.</li>
<li>Left and right rear wing flaps open to reveal electronic/interior engine details (stickered).</li>
<li>Wampa Cave is nicely designed with front large cave opening(simply designed)&nbsp;to fit the Wampa itself. Also to the left of the front we have a small, dark gray rock formation (small BURP)</li>
<li>Interior of cave has stalactites (where you'd attach Luke too, or any unlucky tresspasser).</li>
<li>Taun Taun skeletal remains.</li>
<li>A launcher for Luke's lightsaber mimicing his telekinetic force powers from the movie. Neat feature where you put in the lightsaber (blade first) into a technique 2x1 brick&nbsp;and tilt up, then snap down (quickly but not too hard) and it'll shoot out the saber towards Luke up above (make sure saber is put in ALL the way to the hilt and tilt the mechanism up before snapping down to work properly. Also hold the Cave firmly when doing this).</li></ul>
<p>MINI-FIGs...</p>
<ul>
<li>The Wampa is the star fig. for this set. Nicely designed all around with movable horns (which look like the Taun Taun tusks), movable arms and nice, sharp graphic detail for the fur. Left hand can hold a mini-fig and right hand can hold the turkey leg and the Skeleton figure. Hoth Luke Skywalker is a new mini-fig. New head and new&nbsp;Hoth torso print (front/back) but goggles and hat are the same as the Rebel Troopers from set 8083. Zev Senesca is the same X-Wing pilot w/helmet from set 8083. The Skeleton is the familiar fantasy era skeleton (happy faced).</li></ul>
<p>CON's...</p>
<ul>
<li>Sparse interior cockpit details for Snowspeeder.</li>
<li>Cockpit canopy can come off from time to time when opening/closing.</li>
<li>Stickered details. Wish it was printed tiles.</li>
<li>Wampa Cave details a bit too simple but effective though.</li>
<li>Wampe figure's legs not poseable. Also wished head would tilt/turn.</li>
<li>Snowspeeder needed to be a bit bigger model. Nicely designed but a bit small.<br/>Rear gun of Snowspeeder is only a horn piece. Needed a better design.</li>
<li>Taun Taun should've been added to this set while the Snowspeeder should've been with the Echo Base set.</li>
<li>No hand held blaster weapons.</li></ul>
<p>Overall a really fun playset. I highly recommend this for your kid even though it's about $5-$10 dollars too&nbsp;much, it has 2 unique figures, a cool&nbsp;lightsaber play function&nbsp;and a nice Snowspeeder along with the Cave make it high on playability. </p>
<p>For the AFoL, MOC/MOD on the Cave to expand it more. Redesign the rear gun and MOC the front cannons for a better Snowspeeder look.</p>
<ul>
<li></li>
<li></li></ul>",TRUE,4,5,3,5,3
"callum43","2010-08-09T17:17:18.05Z","Sweet","<p>I had a choice this or doukous thingy but i thourght this was better it was expensive but i love it </p>
<p>the figures aren't bad but the snow speeder gets 100,000 out of 10</p>
<p>could be better but hey</p>
<p>&nbsp;</p>",TRUE,4,3,3,5,4
