"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"LegoCoastalPatrol","2010-01-05T13:08:16.45Z","Octan Goes Strong, Even in 2010…","This was the first of the 2010 sets which I added to my wish list at the end of 2009.   I ordered this from Lego.com on 30.12.09 and it arrived today (05.01.10).   I spent a very pleasant 45 minutes building this while the snow fell outside, I really enjoyed building both the tractor unit and the tanker-trailer, not to mention the additional fuel pump which is also supplied with this set.   I have split my review into three parts:

The Fuel Pump and Truck Driver:

I hadn’t actually noticed the provision of a fuel pump when I ordered this from Lego.com, so I was quite surprised when the first part of the manual described how this was to be ‘assembled’.   The fuel pump is a welcome addition, especially if like me; you don’t have too many filling stations in your town / city.   The fuel pump is mounted on a small light grey base; the actual fuel pump follows the traditional Octan colour scheme (white, red and green).   The pump structure features a pay-at-pump facility, presumably for credit card payments and to eliminate the need for a pay kiosk.   Current prices are also displayed on the pump structure; there is also the pipe and nozzle arrangement.   On the side of the base is the refuelling point which marries up to the nozzle on the tanker-trailer.   The truck driver minifig looks smart in white trousers, a blue Octan jacket and baseball cap with high peak.   He’s obviously happy in his job and he wears a wide smile.

The Tractor Unit:

I have to admit that I was expecting the tractor unit to be pretty mundane and similar if not the same as previous articulated truck sets, and although this tractor unit does follow a similar design it is slightly different and in some ways, a little more detailed.   The front grille features a new bracket which ensures that the grille is attached to the chassis as well as the underside of the tinted windscreen; this makes the whole assembly feel a lot more secure than similar designs on previous sets.   The cab follows the traditional Octan colour scheme and comes complete with opening doors in green, the Octan logo on the cab sides and roof, gear lever and coffee cup.   There are also high-mounted amber beacons and white, adjustable wing mirrors.   The rear section features tread plates, fuel tanks and also air-hoses / fuel lines.   The mounting bracket to enable trailer hook-up is in black and allows for a smooth connection due to the provision of smooth vents around this area.   There is a rear number plate with lights attached.

The Tanker Trailer:

The other half of the truck is just as appealing as the tractor unit and follows the same clean colour scheme.   A storage locker and refuelling pipe arrangement are attached to the chassis along with a lever and indicator gauge.   The rear wheel arches match the same colour scheme as the tractor unit (white) and enable a two-axle arrangement.   There is also a kingpin for coupling to the tractor unit and the provision of an undercarriage.   This allows the trailer to be free-standing after the tractor unit has been detached.   Amber beacons are fitted to the feet of the undercarriage.   The actual fuel tank is made up of just six parts to make the circular ‘tank’ design which becomes apparent during construction.   The tank is again in Octan colours and features various graphics.   The top of the tank features circular points for filling back at the depot.   A black ladder is also provided for roof access, and lower down is a rear number plate and brake / indicator lights.

Overall an outstanding set, I hope this is going to set the trend for 2010, if so, the Lego design team have set themselves a challenge and a half trying to better this…",FALSE,5,0,0,0,0
"blocktron","2010-02-15T16:52:47.2Z","A tanker for the new Lego City","<p>So I finally picked up this tanker at the weekend. I'd added it to my wish list when the first out of focus scans hit the net last year. It's perfectly sized for the new lego city dimensions and gives that chunky look that most of us should be familiar with being stuck behind on the side roads.</p>
<p>Overall it's a great model, the build was enjoyable, though with the tank being basically 6 pieces of airplane / train body doesn't take all that long. It looks particularly well with the colour scheme carried from the truck all the way trough to the trailer.</p>
<p>Plus Points</p>
<ul>
    <li>New front grill chasis makes this cab much stronger than previous 6 stud trucks.</li>
    <li>Side storage area with wheel stop and hose.</li>
    <li>Ladder up the back area, both attractive and hides the stud holes.</li>
    <li>Stabalisers - means you can have a few trailers parked up on your layout for a realistic depot.</li>
</ul>
<p>Minus</p>
<ul>
    <li>Stickers, not my style but I'll forgive.</li>
    <li>Hitch - The trailer looks gangly in comparison to truck, it's too far from the body.</li>
    <li>Wheel arches - the trucks rear wheel set have no wheel arches. This isn't normal for trucks this size and while I can see the issue getting the wheel arch in place while keeping the trailer free moving but it's bugging me</li>
</ul>
<p>For those that want to add a bit more:</p>
<ul>
    <li>Move the blue trailer pin in one hole, you won't believe how much better it looks and it doesn't affect movement of the trailer.</li>
    <li>Figure out a way to place a wheel arch on the back wheels (it's possible but you'll sacrifice about 1 plate height on the trailer.</li>
    <li>Wire up the emergency lights on the roof - not for the faint hearted you'll be drilling precious lego.</li>
    <li>Amend the stabaliser to have wheels instead of a plate.</li>
</ul>
<p>In short, some faults but nothing to outweight the 17eur I paid for it. Plus the petrol pumps are a nice touch.</p>
<p>&nbsp;</p>",TRUE,4,4,4,4,4
"Olamisai","2010-04-06T16:09:28.843Z","Tweak for best results.","Thanks to a special offer, and a keen 3year old daughter.. I ended up with this set.<br><br>What's to like.. the colours.. once again the green, red, white of Octan creates a nice effect, placing this set nicely into the lego world. The build itself is nothing scary, 2 numbered bags and a few odds and ends, the end result is functional, playable, and clean lined overall.<br><br>As said by<span class=""reviewer vcard""><span class=""fn""> colingdi, move the trailer one peg forwards for a much better overall look and consider adding some 3x1 plates to the trailer end to cover those nasty holes if youre going for the 'display' version but, as proclaimed by my kids, perfectly playable.<br><br>The wheel 'chocks' are a suprising extra.. nice attention to detail, as is the free standing petrol pump, gear stick in the cab, and coffee cup for the driver.<br><br>Not many special parts, except for the extra wide cheese slices. Overall a good set, Clean, Playable.<br></span></span>",TRUE,4,4,4,4,3
"legocity1","2010-04-09T15:44:58.17Z","Have no Fear, Octan is here..!","This is a perfect addition to anybody's City. its packed full of detail from the grill at the front to the ladder at the back.<div><br></div><div><b>----Cab----</b></div><div><b>Pros:</b></div><div><ul><li><b>Strong</b></li><li><b>new parts</b></li><li><b>nice green doors</b></li><li><b>Mug&nbsp;</b></li><li><b>Yellow seat</b></li></ul><div><b>Cons:</b></div><ul><li><b>sometimes&nbsp;have to take the window off to place the minifigure inside</b></li></ul><div><b><br></b></div><div><b>----Tank----</b></div><ul><li><b>nice and strong</b></li><li><b>Hose&nbsp;</b></li><li><b>ladder&nbsp;</b></li><li><b>Stand</b></li></ul><div><b>Cons:</b></div><ul><li><b>The ladder at the back blocks the&nbsp;license&nbsp;plate</b></li><li><b>the tank&nbsp;itself&nbsp;is very long so it makes it hard to go&nbsp;around&nbsp;corners&nbsp;</b></li></ul><div><b>----Petrol Pump----</b></div><div><b>Pros:</b></div><ul><li><b>&nbsp;nice and small&nbsp;</b></li><li><b>great&nbsp;addition&nbsp;to this set</b></li></ul><div><b>Cons</b></div><ul><li><b>The tube&nbsp;always&nbsp;breaks off</b></li></ul><div>thanks for reading my review hope it helped you :)</div><ul><li><b>&nbsp;</b></li><li><b><br></b></li></ul></div>",TRUE,4,5,4,3,4
"Krogh","2010-04-28T19:50:30.17Z","Top of the Pop.","<p>Alright, so i know it has been some time since my last review, and i wan't to thank all the users that has contacted me on my email, much appreciated. :) Unfortunatly, it might be some time before my next review to, i imagine it will be the <a title=""View full details of set 3221: LEGO Truck"" href=""../../detail/?Set=3221-1""><strong><FONT color=#51abff size=2>3221</FONT></strong></a> Lego Truck once it comes out. :) Anyway, on with the review. Let's look at the individual parts of the set.<br/><br/><strong>Small gas station and minifig:</strong></p>
<p>This small gas station is great on sooo many levels. It fits perfectly in the <a title=""View full details of set 7993: Service Station"" href=""../detail/?Set=7993-1""><strong><FONT color=#4667a4 size=2>7993</FONT></strong></a>
<SCRIPT type=text/javascript>$().ready(function() { $('#b5612').jqm({ ajax: '/ajax/getInstructions.aspx?SetID=5612', trigger: '#c5612' }); });</SCRIPT>
 Service station layout (i placed it here since, to my knowledge, no real life city would have a small seperated station in the middle of the street).</p>
<p>The small station features a keypad, a display, and a hose with a nosle on it. The only complaint i have is, that the hose comes of way to easy. The perhaps most important function of this part, is that it gives the rest of the set a purpose. If your city does not have a gas or service station, why buy a tanker truck? Well Lego goes one step beyond, by giving you a small gas station included in the set! Excellent!</p>
<p>Last thing to talk about is the build. Really not much to say, very simple, but it ads endless playability, to an otherwise pretty pointless set (if you have no service or gas station anyway).</p>
<p>The minifig is fairly standard, with a simple smiling face, wich i like, i don't really care for sunglasses and a smug face. It comes with the new cap, and i simply love this! (as i may have mentioned&nbsp;in some other reviews)&nbsp;:)</p>
<p>&nbsp;</p>
<p><strong>Tractor cab:</strong></p>
<p>Now this is where the set truely shines! The cab is a much improved version of the ""older"" city trucks. Improvements include: A new piece for the front, wich is&nbsp;also connected to the windshield of the truck (old models were only connected to a few studs on the front), this improves the stability of the front, and that is a very nice thing. Another improvement over the older trucks is, that it actually has a window in the back of the cab, instead of just being open, as some of the older models are. Perhaps the best improvement (for me anyway), is the hookups for brakes, and control lines to the trailer (these are the red and yellow nosles on the back of the cab), this ads so much realism to the cab. As i have mentioned before i am a truck driver by livelyhood, so that detail really was a huge improvement in my eyes! :)</p>
<p>The roof is easily removable for acces to the inside of the cabin. The inside now features a gear lever, wich i don't think any of the older trucks have. Finally, it also houses a coffee mug, and this&nbsp;is a MUST have, for any real truckers out there. :)</p>
<p>The build is faily similar to the older trucks, but with a few minor changes. It is a fun build, not very complicated, and the finished product is very stable, and has the potential for hours upon hours&nbsp;of playtime.</p>
<p>The new details makes this much more realistic than other lego trucks, and in my opinion, that is a huge plus! Good job Lego! :)</p>
<p>&nbsp;</p>
<p><strong>Trailer:</strong></p>
<p>Once again we have a fairly realistic trailer, but with a few disapointments. Over all it looks very nice, and as with the cab, it has some very realistic features. It has supportlegs, for use when it is not connected to the cab. It has a cabinet on the right side,&nbsp;that holds 2 stop ""blocks"" (you know, to put in front of the wheels so the trailer wont roll away, I&nbsp;don't know the correct english word for them). On the left side it has a hose, with a nosle. There are also a lever to operate the hose, and a gage that shows how much fuel the trailer holds (that's what it shows in my city anyway).</p>
<p>Now we have worked our way to the back of the trailer, and here is where i have a complaint. On the backside, there is a ladder. A nice detail, only problem is, that it's to long. It hangs down in front of the lights, and the license plate. Oh well, guess the designers had a brain fart there. Nonetheless, this bothered me, and i tried to solve it. At first i thought about physically cutting the bottom step of the ladder to shorten it, but i didn't want to ruin the piece. So what i did was, i simply turned the rear bumper upside down, thereby lowering the lights and licenseplate by the required one stud. :)</p>
<p>Finally, the build. Unfortunatly the tank itself is built out of pieces so big, that it ends up shortening the buildtime considerably. The bottom half of the trailer took me a few minutes, the top half, a few seconds, and as a result my ""building fix"" was not satisfied. Anyway, overall a very good trailer to.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>So, my final thughts. This truck is certainly a step in the right direction, i would like more of this. Any complaints i might have had to this set, is nitpicking. It is very nearly perfect, and as such, i give it a very strong 4/5.</p>
<p>&nbsp;</p>
<p>Finally i would like to leave the Lego designers a small suggestion. I think that the farm sets need a milk truck. At least, that is what it would take for me to start buying them, hehe.</p>
<p>&nbsp;</p>
<p>Anyway, best regards.</p>",TRUE,4,3,3,5,5
"Firox_5000","2010-05-30T07:48:29.077Z","Best value city set since the fire truck","<p>I bought this at argos with 20% off only costing £11.99 . </p>
<p>&nbsp;</p>
<p>Any the set itself is the best value set I have seen in the £13-£15 price range since the 2005 Fire truck even at £15 . Any the set has quite a lot of pieces around 221 which is a really good amount of pieces&nbsp; and the build takes probably around 25-40 minutes . </p>
<p>&nbsp;</p>
<p>The set itself is very nicely designed and has a nice front tender with detail . It is sturdier than similar sets in the past e.g cargo truck and recycle truck .The fuel container at the back looks very nice and it is good to see Octan are still around . The design is simple but good for what it is . </p>
<p>&nbsp;</p>
<p>The set also includes a small pump which&nbsp; doesn;t do much but adds a little extra things in to the set . </p>
<p>&nbsp;</p>
<p>Comparing this set to the 2005 fire truck in length it is slightly longer and for a £1 and the pump would probably be even value I would say . Overall a very good set which all lego needs to do now is do a rerelease in a more improoved Petrol station . </p>",TRUE,4,4,4,4,5
"tomahawker","2010-07-07T16:36:30.437Z","Putting Out the Fire With Gasoline","<p>It's been some time since I have built a new set, and when I saw this one on sale at ToysRUs, I felt compelled to get it and build something.</p>
<p>&nbsp;The set comes with two large parts bags - one for the cab section, and one for the tanker section, plus 3 green pieces for the bottom of the tanker loose in the box.&nbsp; The sticker sheet is reasonable for a set of this size, consisting mostly of Octan logos, plus some diamond-plate steps for the fuel tanks of the cab, and a couple of stickers for a small gas pump.</p>
<p>&nbsp;The small standalone gas pump is for me somewhat of a throwaway, although I expect it increases playability for younger builders.</p>
<p>&nbsp;The truck cab goes together easily, and the finished item is very sturdy, with little in the way of loose parts to knock off.&nbsp; The front grille looks very authentic, and takes up only one brick width at the front of the cab, thanks to a new plate with studs on 4 sides.&nbsp; Side mirrors add to the visual appeal of the exterior.&nbsp; The inside of the cabin includes a minifig seat, steering wheel, shift lever, and coffee cup, making it one of the most detailed interiors I have seen in a set of this size.&nbsp; Behind the cabin are hookups for air lines as well as a simulated fifth wheel for attaching the tanker.&nbsp; The driver minifig is pretty standard, with a fairly common Octan jacket and a blue ballcap (the new style with the curved brim).&nbsp; He fits into the cabin easily via the removable roof, and is very visible through the front windshield, as well as through the thoughtfully included rear window.&nbsp; Another nice addition is the use of opening vehicle doors, something that has been missing on previous City releases.</p>
<p>&nbsp;The tanker trailer also assembles easily, and fortunately the chassis isn't based on any large single-use pieces.&nbsp; The curved 8 x 6 x 2 slope pieces used to form the tanker section are ideal for this purpose and make a very visually appealing curved shape.&nbsp; In addition, the construction is very stable with these pieces, and doesn't feel fragile when handling.&nbsp; The color scheme is vibrant, and is achieved without the need for large stickers.&nbsp; The tanker base contains a cabinet with yellow wheel chocks - a nice and unexpected touch.&nbsp; A control lever and gauge add to the realism. The base also contains a hose reel and a generous length of cord with attached nozzle.&nbsp; My only quibble would be the lack of a clip for the nozzle, as it tends to dangle awkwardly.&nbsp; The tanker trailer also includes a ladder at the back, and folding &quot;landing gear&quot; for when the trailer is detached from the cab.&nbsp; The trailer attaches via a technic axle pin.&nbsp; As others have pointed out, the look is improved by moving the pin back one hole in the trailer to close the gap between the trailer and cab.</p>
<p>&nbsp;The completed set looks striking, and from a few feet away it's hard to recognize it as a Lego construction.&nbsp; Drivability is typical for a vehicle of this size - not great due to lack of any steered wheels.&nbsp;&nbsp; All in all, it's a great addition to any Lego Town or City collection.</p>
<p>&nbsp;Pros:<br />
&nbsp;</p>
<ul>
    <li>&nbsp;Very eye-catching color scheme achieved with minimal stickers</li>
    <li>Lots of details and playable features</li>
    <li>Final construction is very sturdy</li>
    <li>Good piece to price ratio</li>
</ul>
<p>&nbsp;Cons:<br />
&nbsp;</p>
<ul>
    <li>No clip for the hose nozzle</li>
</ul>",TRUE,5,4,4,5,5
"Legobuilderguy","2010-09-18T22:56:07.95Z","A must have for the city","Just picked this up today at my local Wal-Mart for 15.00 US. What a great deal! Having wanted this one for awhile I was happy to pay it. <br><br>Since this has been reviewed heavily and very well by others let me add that, as a city builder this is a set you should have. Even if you have no gas station like 7993, it will still look good on&nbsp; your street. <br><br>It just makes for a nice appearance in the scene and is something we all see everyday. And with the little gas pump that was included you could MOC a station for your city scene. <br><br>Pick it up, nice build, great looks, fits nice in with your city and most of all is just a great set for the money. Enjoy!<br>",TRUE,4,5,4,4,5
"Jcc2224","2010-06-13T17:24:02.78Z","A Nice Set For a Gift","<span style=""font-weight: bold;"">This set is a very nice gift for LEGO Enthusiasts. I really like the detail, with the stickers, mirrors, 3 license plates, headlights. On to the Pros and Cons. <br>Pros:<br>Nice minifig<br>Cup<br>details<br>nice bricks built in tank<br>Tank can be removed from truck<br>It's Octan, people!<br><br>Cons:<br>Not to much playability<br><br>Other than that, a wonderful set!<br></span>",TRUE,5,5,4,3,4
"alva","2011-03-07T22:01:34.373Z","Best Tank Truck","Before this set, I owned the 6594 (Gas Transit) and along with the 6562 (Gas Stop Shop), they serve nicely as gas station and gas tank for my city. Don't get me wrong, both of them is really nice and classic looking. But when I saw this set, I know that I should have one.<br><br>The design is nicely done to resemble a real gas delivery car. Really love the details that they are putting in the car. Combining this set with a 7933, and you get a modern look gas station.<br><br>Here are the list of what I likes the set :<br><br>LIKE :<br>1. <span style=""font-weight: bold;"">Shape of the container</span> : Lego really create a unique parts for the container, so the shape is not rectangular, but a bit roundish, really mimic the real car in the real world.<br>2. <span style=""font-weight: bold;"">Color : </span>very nice color combination, using white and green with a&nbsp; hint of red color in between. <br>3. <span style=""font-weight: bold;"">Details : </span>there's a lot of minor details that really gives this set a feeling of resembling a real gas truck e.g. the gray round plate 2x2 in the top part of the container, the big side mirror, the detachable container<br>4. <span style=""font-weight: bold;"">One gas pump : </span>The main reason I buy this set is because the truck, and I didn't aware that the set is also come with a gas pump, so when I built it, I was suprised and really delighted with the extra gas pump.<br><br>There's no major things that I don't like about the set. One thing that quite annoying is the color of the minifig pants. How come a gas driver like this using a white colored pants? It definitely not the smartest choice for him, since he will get the pants dirty in a really short time. But this is not a major problem, not many people will aware of this (maybe I am thinking too much:P), and it can really fixed easily by replacing the pants with other color.<br><br><br>In conclusion, I think this is among the best set that Lego launched for the City theme on 2010, and if you are a real city builder, I believe you should have at least one in your collection.<br>",TRUE,5,5,4,4,5
