"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"The_Brick_Show","2010-05-27T23:33:24.903Z","Great Castle with a Worthy King","I'm a big medieval fan so this was a fun build for me. I'd say the $99.99 USD price point is right where it should be. Getting the 8 mini figures and a castle with the movable drawbridge and gate are the top selling points. The Red King mini figure is one of the best I've seen. His gold sword, gold crown and decorative breastplate along with his decorated white horse is a really special fig.<br><br>The hidden prison is a nice touch and the extra weapons (mace, few swords) is also an added bonus. The better playability format is to line it all up on a wide format (shows you how in the instructions).<br><br>Here is our video review:<br><br><a href=""http://www.brickshow.com/episode44-7946"">http://www.brickshow.com/episode44-7946</a><br>",TRUE,5,4,5,5,4
"sudorum","2010-06-03T18:32:53.123Z","Good, but with the usual faults","This set has an appearance that appears to harken back to the old days of lego castle. The front gate and the back tower with the red top is quite similar to those castles of yesteryear. Sadly, this set is still like modern lego castles, in that there is no interior other than the table you place it on. The entire center is empty, just like the troll castle and the other king' s castle. Nevertheless, there are good components to the set. There is a raising drawbridge, a very unique gate lifting function, and new minifigures. I don't have to mention the catapults, as every castle set comes with them. Also included is a very small prison in the back of the castle, a treasure chest, and king's throne in the larger tower. Overall a pretty good castle. Lego appears to be on the right track.",FALSE,4,4,5,3,4
"nicker94","2010-07-07T21:53:07.25Z","The Lego castle I have been waiting over 10 years for!","<p>This set is the first castle set to have a proper gatehouse in over 10 years! I really like the overall look of this set. I am a fan of the 80s and early 90s castle sets and this one reminds me mostly of set 6080 Kings Castle even though there are a few differences. I have been waiting to see a proper gatehouse on a castle set again and I got it with this one. I like the fact that the drawbridge has arms much like 7094 Kings Castle Siege. The only thing I would have changed would be to have the arms raise into the main part of the tower where they would retract back into a recess in the wall and not have them exposed on either side of the gatehouse. This castle includes a dungeon that can be access through a removable hatch on the exterior wall. The interior also includes a weapons rack and a place for the horse to eat. <br />
<br />
I really like the fact that the set is made up of several modular sections that can be snapped together and rearranged in several different ways. These modular sections are divided up very logically compared to some past sets. It would be great to see other sets designed in the same modular fashion so they could all be combined into one large castle. <br />
&nbsp;</p>
<p>Another minor design aspect I didn't really like was the fact that the towers at the back of the castle are very open and exposed with very little of no walls or battlements to enclose them. I am guessing this was done on purpose in order to make it easier for children to reach in to play with the set which is always part of a fine balance when designing a new set. I find the color scheme to be very refreshing change and integrates well with the design of the set. One thing that I would like to see is more knights on horseback included with sets. For years there only ever seems to be one horse included with large castle sets now which I find disappointing. I also think that the 3 dragon knights included with the set should have been lion knights to fill out the defending ranks inside the castle more. If people wants the opposing dragon knights faction for attacking then let them buy a dragon knights set.</p>
<p>Pros</p>
<ul>
    <li>This set has a <span style=""font-weight: bold"">proper</span> gate house.</li>
    <li>The set has a nice modular design.</li>
    <li>Nice asymmetrical design.</li>
    <li>Nice color scheme.</li>
    <li>Enjoyable building experience.</li>
</ul>
<p>Cons<br />
<br />
&nbsp;</p>
<ul>
    <li>Could have used more than one knight on horseback.</li>
    <li>Undesirable placement of arms for drawbridge.</li>
    <li>All mini figs should have been lion knights.</li>
</ul>
<p>Overall I am very impressed with this set even with the few minor quibbles have with it.</p>",TRUE,5,4,5,5,5
"mrmagoo7445","2010-06-30T08:23:34.257Z","The Red Castle","When i saw this castle i thought it would be huge. Bu when i built it, it was smaller. The old castle was huge and this one only has 3 rooms. The playability is good because you can make lots of stories. It was fun building it because i got to see the insides and how it works. For example the door. I would tell everyone to get this set because it's worth the money. It is a good addition to your collection.&nbsp;",FALSE,4,4,5,5,3
"birgoyle","2010-06-06T02:40:21.873Z","Yet another castle...","I really like the way that LEGO has gone with their new Kingdoms line. Going back to its simple roots. Unfortunately in Australia this set was $169.95 ($140 US, 116 EUR) so it scores low in the value for money. <br><br>This castle is smaller than I expected, being a little smaller than 7094 King's Castle Siege. The details more than make up for the size though, 7094 pretended to be a modular castle but failed, due to the positions of the links between walls, but this castle pulls it off well. As mentioned in previous review, the instructions show how to make it into 3 different designs. <br><br>I agree with the previous reviewer that the castle is still lacking in the courtyard space, as it comes with no baseplate, or any structure inside the walls. And I have to add that the sparse towers are disappointing, while better than 7094, they still leave something to be desired. <br><br>That being said, I am extremely impressed with the level of detail on the minifigs. The Lion King is exquisite, forgoing the usual non-printed torso under a chest-plate. His torso is so well designed you may want to keep his chest-plate off. The same can be said for the Dragon knight with the brilliant cross-helm. I think I can safely say these are the most detailed castle figs ever. Same for the Horse's armour &amp; barding<br><br>The only disappointing thing about the minifigs is that this castle, the showpiece of the new line, does not come with a Lion Knight. It has a King, 2 lance wielders, and 2 archers, but no Knight. I find this puzzling. <br>A bit off topic, but only 2 Lion Knights are available, in the Prison Carriage Rescue and Prison Tower. While a Dragon Knight comes in this set, the Dragon battle pack, the Prison Tower, and the Knight's Showdown. So, 4 Dragon Knights, 2 Lion Knights. Strange. <br><br>Pros:<br>Exquisite minifigs<br>Unique portcullis raising device<br>Horse &amp; Barding<br><br>Cons:<br>Lack of interior<br>No Lion Knight<br><br>I look forward to seeing if LEGO will expand this line!<br>",TRUE,4,5,5,5,3
"JMSpurs","2010-06-06T13:37:25.187Z","This set it the best set I've ever owned!","Although this is my first castle set I think it's fantastic! &nbsp; I got it for my 13th birthday, about a week ago. &nbsp; I was searching through the different sets for weeks and came across this set and I was delighted when I found out I could get it in time.<div>When it arrived It looked fantastic and the box was huge, it only took me 2 hours to build. &nbsp; Which I thought was strange as it took me 6 hours to build the Lego star wars republic gunship. &nbsp; I decided this was because all the pieces came in numbered bags related to part your building.</div><div>The other thing I liked was the fact that you make the different parts&nbsp;separately, eg. &nbsp; the gate tower, the walls and the towers. &nbsp; Then you put them together and you can make different shapes.</div><div>Finally, the&nbsp;mini figures. &nbsp; I think there should be more with such a big set, however they are all well armed and the 4 spare weapons are a nice touch. &nbsp; If needed you can take the shields of the castle to give to the other figures.</div><div><ul><li><b>Pros</b></li><li>Good design</li><li>Easy to build</li><li>Unique gate lifter that is very effective</li><li>Lifting drawbridge</li><li>Different parts meaning easy to build and can be built in different ways</li><li>Well armed minifigs and spare weapons</li><li>Cool horse, like unicorn</li><li>New style minifigs look cool</li><li>Nice treasure trest and throne</li><li>cool catapults that work</li></ul></div><div><ul><li><b>Cons</b></li><li>Needs more minifigs (can be solved by buying battle pack)</li><li>No base plate for floor in castle (Can be solved by getting 32 by 32 stud base plate</li></ul><div>I hope this helped you</div></div>",TRUE,5,5,5,5,5
"StormSworder","2011-01-19T04:00:01.733Z","A must-have for castle fans.","<p>This is the set which brought back my interest in Lego Castle.&nbsp; It's the best castle Lego have made since the theme's golden age.&nbsp; It looks to be based on the castles of the 1980s, with all the recently-developed Lego pieces giving it a much more sophisticated and stylish look.</p>
<p>&nbsp;</p>
<p>The main model is modular, is made up of several smaller models which can be changed round if desired.&nbsp; Included are battlements, a prison cell, towers and a drawbridge operated by chains.&nbsp; There are some stickers, but thankfully not very many (mostly windows and walls) and they are easy to apply.&nbsp; There are also a couple of working catapults, and the latticed windows and flaming torches are nice touches.</p>
<p>&nbsp;</p>
<p>Minifigs include a king and several soldiers.&nbsp; I think a few more soldiers and a few less enemy attackers/prisoners would have been a better idea, but that doesn't detract from this fantastic set.</p>
<p>&nbsp;</p>",TRUE,5,5,5,5,5
"RangerFett","2010-09-10T22:08:20.663Z","A VERY well organized building experience for you AND the kids!!","Wow!!<div>What a fun build!</div><div><br></div><div>I grew up with the first legendary Yellow Castle and then the Dragon's, Black Knights, Black Falcons, and King's Mountain Fortress castles and this particular set brought back all the warm fuzzy memories.</div><div>THE BEST part of building this castle was doing it with my 8 year old son and 10 year old daughter.</div><div>The bags are numbered making it a quick build if you're on your own. &nbsp;BUT, with 3 instruction booklets, each having a numbered bag assigned to its particular instruction, I was able to have my daughter work on the Throne Room tower, the boy built the gate house tower (...relishing the challenge), and I built the catapult tower. &nbsp;All of us with our own numbered bags and corresponding booklets.</div><div>And we all learned building techniques from each other.</div><div><br></div><div>The castle... well. &nbsp;All the cons cease to exist when you get your armies together and start the battles! &nbsp;Sure, all the previous comments are spot on with size and no courtyard and no middle baseplate... go drop $5 and get a green baseplate. &nbsp;The modular design allows for huge modifications with your existing tub of gray bricks.</div><div>OR...</div><div>Go the Lego website and download/print the pdf file of the ""grounds and moat"" that serve as a ""baseplate"" for this castle. &nbsp;Mom joined in and with color crayons/pencils we drew a lavish 2D ""playmat"" for this castle.</div><div><br></div><div>And of course, I echo all the pros of the previous reviews.</div><div>Lego MUST continue to put out more sets like this (organized instructions/bags).</div><div>And at almost $10 per 100 pieces (my rule of thumb), this is a great buy for what you're getting. &nbsp;Of course, the family time is priceless...&nbsp;</div><div><br></div><div>This is hands down the best family Lego experience I've had since putting together my first Lego set (Mobile Ground Tracking Station 452) ALL those many years ago (...2d grade, wow time flies...)</div><div><br></div><div>THANK YOU LEGO!!</div><div>TAK!</div><div><br></div><div><br></div>",TRUE,5,3,5,5,4
"natro220","2010-11-22T11:59:36.577Z","Best castle set in a long long time","<p>Being an AFOL, I collected castle sets when I was younger, growing up building the Black Monarch's Castle and King's Mountain Fortress.&nbsp; This was the first castle set I had the urge to buy since my younger days, and I was very glad I did.</p>
<p>The instructions are broken down into 8 sections (in 3 different books), and each section has its own polybag of parts.&nbsp; This makes building much more enjoyable, and younger builders won't feel discouraged by having to dig through nearly 1000 pieces all at once.</p>
<p>There were some very interesting pieces included, such as the large lion piece that goes right above the drawbridge.&nbsp; While some people have complained about the lack of a baseplate, I enjoyed the flexiblity that provided in the build.&nbsp; If I felt like it, I could build out the castle walls to make a longer front facing wall, or&nbsp;build on the edges.&nbsp; While the old mountain baseplates provided a cheap way to make your castle seem imposing and bigger while bringing down the number of pieces used, I realize now that it really limited what one could do without that constraint.</p>
<h4>Pros:</h4>
<ul>
<li>Good variety of minifigures, including King (missing from most of the older castle sets) 
<li>Flexible build 
<li>Large number of light gray pieces 
<li>Good variety of rare pieces, such as the lion piece, the gate, horse barding, weapons 
<li>Build divided into 8 parts, each with an individually sorted polybag.</li></ul>
<h4>Cons:</h4>
<ul>
<li>Stickers - they do add to the overall look (the bricks around the windows, and the vines on the walls are all stickers) so they are recommended.&nbsp; Also, none go over multiple pieces, so that is a plus. 
<li>Could use a couple more minifigs</li></ul>
<p>Overall, I was extremely happy with this set, and look forward to adding to my Castle (Kingdom now, I guess) collection by buying the remaining sets in the line.</p>",TRUE,5,5,5,5,5
"Finlandfish","2010-10-27T18:34:58.123Z","Have to get this","<p>Very good set whit lots of great play features</p>
<p>&nbsp;</p>
<p>Pros:<br/>-Lots of great parts</p>
<p>-Playbility</p>
<p>-Awesome minifigures</p>
<p>-Douple printed torsos</p>
<p>-Great wapon colour</p>
<p>And so on</p>
<p>&nbsp;</p>
<p>Cons:</p>
<p>-Prize: Its pretty expensive</p>
<p>&nbsp;</p>
<p>All i can say at you have to get this set. </p>
<p>Have fun at building and playing whit it!</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",TRUE,5,4,3,3,4
